time,ax,ay,az,aT
22.3260,-10.3920,-19.4210,1.3480,22.068
22.3370,-11.9880,-18.7580,0.2580,22.263
22.3500,-12.9510,-17.9810,-0.9490,22.180
22.3560,-12.5290,-17.4160,-2.2640,21.574
22.3660,-10.4680,-17.0140,-3.5280,20.286
22.3760,-6.6760,-16.5360,-4.4020,18.368
22.3860,-2.1760,-15.8170,-4.5280,16.596
22.3980,2.3600,-15.1900,-3.7590,15.825
22.4070,6.4450,-14.9650,-3.7140,16.712
22.4170,9.6500,-15.3480,-2.8210,18.348
22.4280,12.2510,-15.9910,-1.3480,20.190
22.4400,15.6260,-15.2310,0.7020,21.832
22.4460,20.7270,-12.2020,2.4370,24.175
22.4600,26.7570,-8.8670,3.1110,28.359
22.4680,32.5890,-7.3240,2.3990,33.488
22.4770,35.9810,-7.3350,0.9850,36.734
22.4880,35.2860,-6.6770,0.4920,35.916
22.4970,33.2020,-4.0170,1.4860,33.477
22.5090,30.8630,-1.1200,3.8040,31.117
22.5200,27.5210,0.4490,4.7150,27.926
22.5310,23.4490,1.3180,3.7380,23.782
22.5360,19.1030,1.8400,1.9850,19.294
22.5500,13.9490,2.0340,0.4680,14.104
22.5590,8.7090,2.1600,-0.5770,8.991
22.5660,4.1090,2.2470,-1.0580,4.801
22.5780,0.5620,1.9840,-1.2040,2.388
22.5880,-1.8410,1.3680,-1.1250,2.555
22.6000,-3.5780,0.6710,-1.0160,3.779
22.6110,-4.7740,0.0490,-0.6810,4.823
22.6200,-5.6560,-0.4610,-0.3110,5.683
22.6260,-6.5610,-0.7220,0.1620,6.603
22.6360,-7.6580,-0.6320,0.7880,7.724
22.6560,-8.8110,-0.3000,1.4390,8.933
22.6590,-9.6790,0.2890,2.1680,9.923
22.6670,-10.2150,1.2340,2.9460,10.703
22.6770,-10.6500,2.5380,3.6140,11.529
22.6860,-10.8820,4.3270,4.2010,12.441
22.6960,-11.0770,6.1110,5.1930,13.675
22.7060,-10.7770,7.1080,6.5100,14.458
22.7160,-9.4530,7.4340,8.1220,14.512
22.7280,-6.9000,7.6470,9.7900,14.210
22.7360,-3.6660,8.0030,11.4080,14.409
22.7460,-0.4410,8.1270,13.1680,15.480
22.7550,2.9640,7.5570,14.2720,16.419
22.7660,6.0870,6.9310,14.3130,17.028
22.7750,8.0730,5.9240,13.2810,16.633
22.7860,8.3350,4.6560,11.5420,14.979
22.7970,7.6550,3.6830,10.5250,13.525
22.8050,6.9870,3.4330,10.8520,13.356
22.8150,8.8980,4.2610,12.2560,15.733
22.8260,15.1440,5.5080,14.1150,21.422
22.8360,22.7080,5.6200,14.7150,27.636
22.8450,27.5290,3.2020,13.2540,30.721
22.8560,29.2450,-0.4360,10.4660,31.064
22.8650,29.3960,-3.1010,6.7790,30.326
22.8750,29.3420,-5.0800,2.4670,29.881
22.8860,28.8330,-6.6260,-0.5150,29.589
22.8950,26.6250,-7.8860,-1.8140,27.828
22.9050,22.2820,-9.7450,-2.2880,24.427
22.9160,16.6070,-10.7800,-1.2730,19.840
22.9260,10.8270,-11.8490,-0.2550,16.053
22.9370,6.2080,-13.1380,0.6810,14.547
22.9470,4.5710,-14.8020,2.0550,15.627
22.9560,-0.0910,-15.6980,3.0210,15.986
22.9650,-1.2670,-16.1730,4.5190,16.840
22.9960,-1.9960,-16.9030,5.1240,17.775
22.9970,-1.7570,-18.0280,5.4370,18.912
22.9990,-1.4410,-19.3450,5.0580,20.047
23.0060,-1.1370,-20.2810,4.0460,20.712
23.0160,-1.0210,-20.7200,2.4790,20.893
23.0260,-1.3050,-21.0660,0.6950,21.118
23.0350,-2.3620,-21.3230,-1.4720,21.504
23.0450,-5.0070,-21.2230,-3.4440,22.076
23.0550,-8.5280,-20.8270,-4.6410,22.979
23.0650,-11.2150,-19.8070,-5.6810,23.460
23.0750,-12.8170,-18.5360,-6.3230,23.406
23.0860,-13.1510,-16.9880,-6.9700,22.586
23.0950,-11.9430,-15.8970,-7.3170,21.187
23.1080,-8.6000,-15.0670,-7.5810,18.933
23.1200,-3.6940,-14.5270,-7.8300,16.911
23.1280,1.7000,-14.1960,-6.9880,15.914
23.1390,4.9860,-14.0450,-5.3890,15.848
23.1480,6.5020,-13.9380,-3.5340,15.781
23.1600,6.7580,-14.1420,-1.0100,15.706
23.1680,7.2150,-14.2020,1.7510,16.026
23.1800,10.2540,-13.4410,4.4480,17.481
23.1910,15.7310,-11.4590,6.3940,20.486
23.1950,22.8620,-8.9100,7.0740,25.536
23.2110,28.5160,-6.5950,6.5820,30.000
23.2150,32.3650,-5.6120,4.2420,33.121
23.2270,34.2800,-5.9710,1.8800,34.847
23.2360,33.6450,-3.8140,0.9640,33.874
23.2510,31.6150,-0.6400,1.5550,31.660
23.2560,28.5940,1.2450,1.9460,28.687
23.2690,24.9090,1.9580,0.5940,24.993
23.2760,19.6110,2.0820,-1.0980,19.752
23.2860,13.9170,1.8050,-1.9830,14.173
23.2960,8.0350,1.5580,-1.7430,8.368
23.3070,4.2640,1.0600,-1.5820,4.670
23.3170,1.5530,0.0570,-1.3010,2.027
23.3250,-0.2550,-1.1360,-0.7840,1.404
23.3350,-1.7180,-2.2120,-0.1900,2.807
23.3460,-2.8110,-3.0290,-0.1150,4.134
23.3550,-2.4180,-3.5510,0.2290,4.302
23.3710,-2.2690,-3.3810,1.2760,4.267
23.3760,-3.5520,-2.8920,1.6090,4.855
23.3860,-5.0590,-2.1220,2.2010,5.911
23.3970,-6.4110,-1.2150,2.6340,7.037
23.4080,-7.5590,-0.0200,3.2920,8.245
23.4160,-8.4250,1.5290,4.2570,9.562
23.4280,-8.6510,3.5870,5.2430,10.733
23.4350,-8.2340,5.3610,6.1510,11.592
23.4480,-7.4290,7.1890,7.2140,12.606
23.4550,-6.4710,8.5740,8.6520,13.793
23.4670,-4.5150,9.8320,10.3030,14.940
23.4790,-1.8130,10.7740,11.9280,16.175
23.4850,1.0960,11.0260,13.5610,17.512
23.4960,3.9000,10.6840,14.7280,18.608
23.5080,6.7010,10.0900,15.3390,19.545
23.5170,9.4610,9.1410,15.2860,20.168
23.5270,11.5020,7.5470,14.3250,19.861
23.5370,12.1420,5.4780,12.8720,18.524
23.5470,11.9170,3.6220,12.2760,17.488
23.5560,12.3260,2.5100,12.9870,18.080
23.5660,14.2720,1.8260,14.5890,20.491
23.5770,17.4410,0.8020,15.6300,23.433
23.5870,20.9370,-0.7250,15.2300,25.901
23.5960,22.4240,-3.7990,13.5220,26.460
23.6080,22.5700,-7.7360,11.6550,26.554
23.6150,22.2190,-10.5110,8.8040,26.109
23.6250,22.1040,-10.9930,5.0350,25.195
23.6350,22.6820,-10.3630,1.3890,24.976
23.6460,22.2680,-10.2840,-1.2060,24.558
23.6550,20.1390,-10.6270,-2.7780,22.940
23.6670,16.7210,-11.1280,-3.7120,20.426
23.6770,12.5560,-11.3340,-3.5860,17.291
23.6870,8.1930,-11.6310,-2.5330,14.451
23.6970,4.1460,-12.1110,-0.9990,12.840
23.7060,0.8370,-12.5340,1.1980,12.619
23.7180,-2.3250,-13.3090,2.7220,13.782
23.7250,-5.2300,-14.3160,4.1990,15.809
23.7350,-5.9890,-15.0030,6.4210,17.384
23.7470,-5.6070,-15.5150,7.2190,18.007
23.7550,-5.9190,-16.3310,7.8070,19.044
23.7660,-5.6040,-17.5060,7.8720,19.996
23.7780,-5.2850,-18.8060,7.2990,20.854
23.7860,-5.9850,-19.8520,6.2080,21.644
23.7960,-7.5320,-20.4870,4.7570,22.340
23.8050,-9.4810,-20.6890,3.0330,22.959
23.8170,-11.2310,-20.5780,0.9880,23.464
23.8260,-12.4900,-20.2430,-1.3120,23.822
23.8370,-12.8980,-19.5040,-3.8250,23.694
23.8460,-12.4920,-18.2800,-5.9370,22.923
23.8540,-10.8160,-16.8880,-6.8620,21.196
23.8650,-7.7280,-15.6250,-6.2860,18.530
23.8760,-3.5260,-14.7990,-4.8520,15.968
23.8870,1.1870,-14.4900,-2.8120,14.808
23.8970,6.2260,-14.7640,-1.9910,16.146
23.9050,9.9510,-15.7090,-0.2030,18.597
23.9160,11.7920,-17.1300,2.0900,20.901
23.9240,13.6260,-16.3100,5.5390,21.963
23.9380,17.4670,-12.4170,8.6680,23.117
23.9460,23.5200,-8.2980,10.3580,27.006
23.9570,29.5690,-6.2500,10.6300,32.037
23.9670,33.7050,-6.2050,9.2380,35.495
23.9750,33.7060,-6.1780,7.5980,35.100
28.7120,31.0340,-4.1690,7.0350,32.093
28.7130,28.2030,-1.6530,6.9510,29.094
28.7140,25.4400,-0.0780,6.3240,26.214
28.7160,22.7030,0.9220,4.5410,23.171
28.7170,19.4300,1.4460,2.4870,19.642
28.7190,-9.4700,5.0930,6.2100,12.417
28.7200,-8.7020,6.4860,6.2070,12.503
28.7220,-7.9380,8.0560,6.1920,12.894
28.7240,-6.9400,9.7010,6.7520,13.706
28.7260,-5.3680,10.8750,8.0220,14.541
28.7280,-2.6530,11.3240,9.5770,15.066
28.7290,1.3910,11.0410,11.1720,15.769
28.7310,5.8920,10.2870,12.5270,17.247
28.7330,9.3270,8.6130,13.0680,18.219
28.7350,11.6070,6.3570,12.4900,18.197
28.7360,12.0390,4.4130,11.9700,17.541
28.7380,10.6390,3.1890,11.9360,16.304
28.7400,9.8080,2.8990,13.1010,16.620
28.7420,11.7490,2.8210,15.8540,19.934
28.7520,17.1910,2.3080,18.4550,25.327
28.7610,23.1560,0.7840,19.9400,30.568
28.7740,26.8340,-2.1230,18.7250,32.790
28.7830,27.7790,-6.0470,15.4680,32.365
28.7910,26.4970,-9.5670,11.1400,30.294
28.8030,24.4570,-11.3980,6.1730,27.680
28.8140,23.8630,-11.2120,0.9790,26.384
28.8220,22.9160,-10.3780,-2.7070,25.302
28.8310,20.9690,-9.7090,-5.2370,23.694
28.8410,17.2090,-9.3800,-5.5400,20.367
28.8540,12.2380,-9.5260,-4.0480,16.028
28.8640,7.0960,-10.1310,-1.4520,12.454
28.8730,2.3280,-11.3820,1.4650,11.710
28.8830,-1.7070,-12.9770,3.7590,13.618
28.8980,-4.2350,-13.8230,6.5400,15.868
28.9020,-7.3390,-14.3960,8.8200,18.409
28.9140,-9.3470,-14.5290,10.6370,20.288
28.9210,-8.8030,-14.5200,12.7020,21.205
28.9340,-9.4280,-14.7620,11.9450,21.201
28.9460,-9.3030,-14.7990,10.9640,20.634
28.9520,-8.3490,-15.6150,9.7530,20.215
28.9660,-8.3080,-16.2660,7.9740,19.930
28.9710,-8.8660,-16.3840,5.8440,19.524
28.9840,-9.9420,-15.9880,3.7340,19.194
28.9910,-11.4010,-15.3700,1.3910,19.187
29.0030,-12.4750,-14.4870,-1.0510,19.147
29.0120,-13.2110,-13.3860,-3.2100,19.079
29.0220,-13.2880,-12.2540,-4.8080,18.704
29.0320,-11.8140,-11.5030,-5.5000,17.382
29.0410,-8.5330,-11.2140,-4.9960,14.951
29.0520,-4.4680,-11.4350,-3.6180,12.799
29.0610,0.2200,-11.9880,-1.9110,12.141
29.0720,4.6040,-12.8740,0.0670,13.673
29.0810,7.2890,-14.4220,2.4250,16.340
29.0910,9.5770,-15.6880,6.2490,19.413
29.1050,13.9690,-14.8000,9.0280,22.264
29.1110,19.5680,-12.2240,12.0930,26.049
29.1260,26.0380,-9.4860,13.8970,31.001
29.1350,31.4500,-7.8200,14.1090,35.346
29.1410,34.5770,-7.5280,12.6030,37.564
29.1540,34.5260,-7.0100,10.3990,36.733
29.1650,30.6350,-5.9120,7.5180,32.093
29.1710,25.5600,-3.8470,6.0420,26.545
29.1810,24.0240,-2.1200,4.0730,24.459
29.1930,22.3640,-0.5300,1.8920,22.450
29.2020,19.4210,0.7440,-1.1490,19.469
29.2160,15.4660,1.6180,-4.2930,16.132
29.2230,11.3180,2.3730,-6.0980,13.073
29.2340,7.3770,2.7040,-6.6420,10.288
29.2410,3.8190,2.3590,-7.1600,8.451
29.2520,1.3220,1.7870,-8.5130,8.798
29.2640,0.0840,0.8550,-8.0590,8.105
29.2710,-0.6440,-0.3420,-6.3850,6.427
29.2810,-1.2230,-1.4860,-3.4760,3.973
29.2920,-2.4780,-2.5310,0.2800,3.553
29.3010,-4.3950,-2.8500,3.3500,6.218
29.3160,-6.3170,-2.3390,5.7830,8.878
29.3210,-8.3270,-1.1740,6.7030,10.754
29.3310,-9.7140,0.3070,7.2120,12.102
29.3420,-10.4650,2.0530,7.5260,13.053
29.3510,-10.6250,4.0160,7.7750,13.765
29.3610,-10.2820,6.0580,8.0190,14.378
29.3710,-9.1870,7.9510,8.4250,14.785
29.3810,-7.2380,9.4220,9.1960,15.024
29.3910,-5.0810,10.1950,10.2770,15.342
29.4020,-2.8550,10.1190,11.4430,15.540
29.4110,-0.1610,9.6410,12.9180,16.120
29.4210,2.6550,8.6170,13.6100,16.326
29.4330,5.3420,7.1870,13.7480,16.407
29.4410,7.4580,5.2640,13.4350,16.243
29.4550,8.6980,3.3770,12.7440,15.795
29.4610,9.5360,2.3910,12.6130,15.992
29.4730,10.3340,2.4810,13.4010,17.104
29.4840,12.3790,2.6950,15.1140,19.721
29.4910,15.9880,2.1620,17.2120,23.591
29.5010,19.9240,1.0040,18.6660,27.320
29.5120,22.2460,-1.1060,17.9340,28.596
29.5260,22.2450,-3.8440,15.1020,27.160
29.5330,20.5350,-6.0960,11.5580,24.340
29.5420,18.7870,-6.8190,7.5470,21.364
29.5550,18.3570,-6.0800,4.1700,19.782
29.5610,19.1590,-5.9900,1.5920,20.137
29.5740,19.2140,-6.5260,-0.2630,20.294
29.5850,17.8210,-6.9970,-0.7770,19.161
29.5950,14.5120,-7.2300,-0.7030,16.229
29.6010,10.1860,-7.4350,0.0000,12.611
29.6130,5.6390,-7.8870,1.2220,9.772
29.6220,1.4700,-8.7060,2.7150,9.237
29.6340,-1.3060,-9.4670,4.9590,10.767
29.6410,-4.1190,-10.3650,6.5570,12.938
29.6530,-5.4990,-11.3770,8.2350,15.083
29.6650,-6.1240,-12.8020,9.6870,17.182
29.6710,-5.6970,-14.3190,10.9350,18.896
29.6810,-6.1390,-15.2700,10.6380,19.597
29.6910,-6.0890,-15.9900,10.4900,20.070
29.7050,-6.9080,-16.4840,10.3200,20.638
29.7130,-8.4590,-17.0100,9.2250,21.119
29.7210,-9.7060,-17.2360,7.6090,21.194
29.7380,-11.0850,-16.9920,5.9550,21.144
29.7420,-12.1570,-16.3000,4.2530,20.774
29.7530,-12.3860,-15.5520,2.4870,20.037
29.7650,-11.4630,-14.9370,0.8440,18.847
29.7730,-9.0410,-14.2460,-0.1710,16.874
29.7850,-5.0570,-13.5370,-0.6450,14.465
29.7920,-0.1120,-12.6420,-0.3200,12.647
29.8050,4.5050,-11.8140,0.8410,12.672
29.8150,8.7770,-11.5170,2.0600,14.626
29.8210,12.0150,-12.0330,3.3320,17.328
29.8330,13.8630,-12.5270,4.3600,19.186
29.8400,14.8410,-11.3490,5.6100,19.507
29.8530,16.9560,-8.6260,6.8980,20.236
29.8620,20.9650,-5.4790,7.6800,22.990
29.8740,25.5510,-3.5090,7.7640,26.934
29.8800,29.1630,-3.2010,6.7630,30.108
29.8950,30.6060,-3.4950,5.0020,31.208
29.9040,30.1970,-2.5050,3.8360,30.543
29.9120,28.8780,-0.8480,3.4420,29.095
29.9220,27.1070,0.6080,2.9140,27.270
29.9330,25.1340,1.0460,1.1420,25.182
29.9440,22.5170,1.2980,-1.0580,22.579
29.9540,18.1290,1.1890,-2.3380,18.318
29.9640,12.9210,1.0410,-2.8900,13.281
29.9750,7.9500,1.0760,-2.3250,8.353
29.9850,3.6430,0.8510,-1.3090,3.963
29.9940,0.6740,0.3820,-0.3590,0.854
30.0040,-0.9220,-0.3690,0.5340,1.128
30.0130,-1.7700,-1.1900,1.3170,2.507
30.0250,-2.2870,-1.9550,1.9700,3.596
30.0330,-2.7990,-2.4640,2.5260,4.504
30.0490,-3.5650,-2.5330,3.0050,5.306
30.0570,-4.7320,-2.5660,3.4250,6.380
30.0610,-6.1380,-2.1330,3.9830,7.622
30.0700,-7.4100,-1.5300,4.7150,8.915
30.0810,-8.3180,-0.7480,5.5310,10.017
30.0900,-8.8510,0.3220,6.2310,10.829
30.1020,-9.3060,1.7360,6.8170,11.666
30.1100,-9.5270,3.5700,7.3530,12.553
30.1190,-9.5640,5.8010,7.7340,13.599
30.1300,-9.0620,8.3620,8.2810,14.853
30.1400,-7.9740,10.4850,9.3760,16.169
30.1500,-6.1170,11.4400,10.8330,16.901
30.1600,-3.4220,11.3320,12.3590,17.113
30.1710,-0.0470,10.4290,13.6720,17.196
30.1800,3.8320,9.5960,15.0340,18.242
30.1900,7.5130,8.5320,16.1530,19.752
30.2040,10.6570,7.2880,16.0980,20.636
30.2130,13.1720,6.4390,15.3760,21.246
30.2200,15.1730,6.2420,14.5270,21.914
41.2410,17.6060,6.3560,14.2230,23.509
41.2450,21.1230,6.1490,13.7930,25.966
41.2480,24.5030,5.6300,12.5340,28.093
41.2490,26.3150,4.2630,11.1650,28.902
41.2500,26.7260,1.8840,8.9350,28.243
41.2500,25.3840,-1.0110,6.3880,26.195
41.2510,-9.6590,4.6450,3.8900,11.402
41.2520,-10.1760,6.1730,4.8090,12.837
41.2530,-9.1210,7.4680,6.2770,13.355
41.2540,-7.2850,8.1270,8.1760,13.637
41.2630,-4.8670,8.5620,10.5140,14.406
41.2710,-2.0970,8.7250,12.9520,15.757
41.2840,0.2330,8.4140,15.7830,17.887
41.2920,1.9950,7.8150,19.1090,20.741
41.3020,3.8220,7.0800,22.1590,23.574
41.3120,5.4690,6.1330,24.1790,25.537
41.3230,7.6690,4.9670,24.8890,26.513
41.3330,10.5190,3.4270,24.1580,26.571
41.3440,13.0490,1.7510,22.3470,25.937
41.3510,14.8010,0.0300,20.3600,25.171
41.3630,16.1360,-1.3580,18.6200,24.676
41.3710,17.7260,-2.2570,16.6900,24.451
41.4000,19.4740,-2.9010,14.1300,24.234
41.4010,20.5780,-3.4480,10.8810,23.532
41.4090,20.1650,-3.5300,7.7820,21.901
41.4110,18.4600,-3.0950,5.8270,19.604
41.4230,15.9260,-3.2070,4.5060,16.859
41.4320,14.3800,-2.6990,3.6170,15.072
41.4410,15.5610,-1.3790,3.3060,15.968
41.4510,18.8550,-1.1840,2.8660,19.108
41.4610,20.7840,-2.6650,2.6030,21.115
41.4710,19.5450,-4.5510,2.7610,20.257
41.4830,15.1370,-6.3650,3.1490,16.720
41.4930,8.6750,-7.9140,3.6200,12.288
41.5030,2.2650,-9.0930,4.1990,10.269
41.5110,-3.2870,-10.2050,5.3620,11.987
41.5230,-7.1730,-11.2870,6.9080,15.052
41.5310,-10.0950,-11.6780,7.2790,17.067
41.5430,-10.1840,-12.5840,7.9560,18.038
41.5510,-9.5650,-13.8030,8.4840,18.815
41.5610,-8.5100,-14.7570,8.6740,19.116
41.5710,-8.3510,-15.6560,8.6550,19.742
41.5820,-9.1440,-16.3470,8.3250,20.497
41.5910,-10.2670,-16.8520,7.7100,21.186
41.6020,-11.6140,-17.1460,6.6870,21.762
41.6110,-12.5210,-17.1410,5.4170,21.907
41.6210,-13.3840,-16.8290,3.5980,21.801
41.6330,-13.6700,-16.1840,1.9210,21.272
41.6410,-13.2330,-15.4850,0.0900,20.369
41.6530,-11.9830,-14.7670,-1.4240,19.071
41.6610,-9.1530,-13.8670,-2.5150,16.805
41.6710,-4.5460,-12.8570,-2.7010,13.902
41.6850,1.1830,-11.9020,-1.4880,12.053
41.6920,7.9120,-11.1040,-0.7470,13.655
41.7020,13.3160,-10.4620,0.4810,16.941
41.7130,17.0510,-10.2420,1.3630,19.937
41.7210,19.8120,-9.8890,1.5750,22.199
41.7320,22.3240,-7.5590,1.3010,23.605
41.7410,25.1360,-3.5380,1.2230,25.413
41.7510,28.4880,-1.0330,1.7560,28.561
41.7650,31.4540,-1.3020,1.5310,31.518
41.7700,32.0950,-1.9470,1.2940,32.180
41.7820,30.7020,-0.9940,1.7440,30.768
41.7900,28.4600,1.1080,3.3820,28.682
41.8030,25.9730,2.6310,4.0250,26.414
41.8100,23.9690,3.5540,3.0250,24.419
41.8230,21.2340,4.4030,1.3090,21.725
41.8330,17.2700,4.8530,-0.9220,17.963
41.8430,12.3690,4.9690,-2.7830,13.617
41.8510,7.4830,4.7930,-4.0780,9.777
41.8630,3.7060,4.4540,-4.6640,7.438
41.8700,1.4920,3.6900,-4.3040,5.862
41.8810,0.6160,2.4510,-3.1540,4.042
41.8910,0.1810,0.9850,-1.6070,1.894
41.9020,-0.5670,-0.2560,0.0680,0.626
41.9120,-1.7850,-1.0680,1.8200,2.764
41.9280,-3.4480,-1.5500,3.6080,5.226
41.9310,-5.2690,-1.6730,5.5380,7.825
41.9410,-6.8520,-1.4870,7.5590,10.310
41.9520,-7.8340,-0.7370,9.8900,12.638
41.9630,-8.2110,0.7180,12.5300,14.998
41.9710,-8.2090,2.5890,14.9840,17.280
41.9830,-8.1890,4.3060,17.0390,19.389
41.9970,-7.7570,5.8530,18.2870,20.709
42.0000,-6.6060,7.0010,18.7770,21.100
42.0120,-4.9160,7.3960,18.8330,20.822
42.0230,-3.1510,7.2790,18.8350,20.437
42.0320,-1.1940,7.1610,18.8160,20.168
42.0430,2.0380,7.3810,18.7720,20.274
42.0520,6.6430,7.4550,18.2240,20.780
42.0640,11.4880,6.7840,16.9800,21.594
42.0710,15.8650,5.2030,15.3470,22.678
42.0800,18.6260,3.1030,13.7240,23.343
42.0900,19.9450,1.8460,13.0870,23.927
42.1030,20.8880,1.6540,13.5910,24.975
42.1120,21.8480,1.1100,13.8190,25.875
42.1200,22.4700,-0.0380,13.1030,26.011
42.1300,21.9670,-1.1490,12.2270,25.167
42.1420,20.0000,-2.1100,11.6190,23.226
42.1500,16.7120,-3.4480,10.9530,20.277
42.1630,14.4140,-4.2300,9.8700,17.974
42.1700,14.7830,-3.8270,8.1240,17.297
42.1820,16.7350,-3.2240,6.1940,18.133
42.1920,18.8000,-4.4050,3.8160,19.683
42.2020,18.6560,-6.3900,1.7400,19.797
42.2100,15.2090,-7.7290,1.8290,17.158
42.2200,9.3950,-8.4190,2.8540,12.934
42.2300,2.3410,-9.1720,4.0800,10.308
42.2410,-3.4790,-9.9530,5.3100,11.805
42.2500,-6.4480,-10.6280,7.5410,14.540
42.2610,-7.5500,-11.7250,11.4290,18.031
42.2700,-9.1040,-12.7840,9.4040,18.296
42.2860,-9.1780,-13.0340,9.0950,18.353
42.2930,-8.2560,-13.5960,9.5050,18.530
42.3010,-8.0190,-14.4430,9.1360,18.878
42.3110,-8.6910,-15.1620,8.4090,19.394
42.3220,-10.2280,-15.1460,7.1990,19.643
42.3310,-12.0720,-14.6920,5.7500,19.866
42.3420,-13.9150,-14.0240,4.1170,20.180
42.3500,-15.1780,-13.1540,2.5730,20.249
42.3620,-15.9050,-12.0430,1.0340,19.977
42.3710,-16.0420,-10.7270,-0.3930,19.302
42.3820,-15.0010,-9.4730,-1.5620,17.810
42.3920,-12.3340,-8.3490,-2.5890,15.117
42.4040,-8.0240,-7.3020,-3.5750,11.423
42.4110,-3.1560,-6.2570,-4.2270,8.184
42.4230,2.1060,-5.4430,-3.9490,7.047
42.4330,7.1830,-5.4950,-2.6700,9.430
42.4440,11.3690,-6.3670,-0.8250,13.057
42.4520,14.6930,-7.4440,0.8950,16.495
42.4620,17.0430,-8.0330,3.3210,19.132
42.4750,20.4300,-7.1980,2.9480,21.861
42.4830,23.2700,-4.5910,3.3200,23.950
42.4920,27.2430,-2.4280,3.1740,27.535
42.5040,31.7270,-2.7030,1.9340,31.901
42.5120,33.9810,-3.8290,0.2290,34.197
42.5240,32.6400,-3.3930,-0.1940,32.816
42.5320,28.4220,-1.6580,0.4510,28.474
42.5410,23.8650,-0.1170,1.2610,23.899
42.5520,20.6460,0.2540,0.9210,20.668
42.5630,18.1800,0.8890,1.2790,18.247
42.5720,14.2940,1.4130,1.9600,14.497
42.5840,10.3040,1.3350,2.4930,10.685
42.5900,6.9210,1.1100,2.6230,7.484
42.6000,4.4810,1.1590,2.5090,5.265
42.6100,2.6520,1.2340,2.1000,3.601
42.6220,1.4940,1.0670,1.6760,2.486
42.6320,0.6300,0.4490,1.5850,1.764
42.6460,-0.1160,-0.2860,1.8120,1.838
42.6510,-1.0030,-0.8660,1.9960,2.396
42.6630,-2.1610,-1.1010,2.2900,3.336
42.6720,-3.5780,-0.8500,2.9460,4.712
42.6820,-4.7790,-0.1670,3.9460,6.200
42.6920,-5.7060,0.7810,5.2330,7.782
42.7020,-5.9750,2.1680,6.9740,9.436
42.7120,-5.3860,3.7460,9.6010,11.628
42.7210,-3.9890,5.3690,13.0550,14.669
42.7320,-2.1160,7.0000,16.7300,18.258
42.7430,-0.3690,8.5610,19.8060,21.580
42.7510,0.8740,9.6160,22.2030,24.212
42.7600,2.3720,10.3040,23.5960,25.857
42.7700,4.2630,10.4040,23.7100,26.241
42.7800,6.6310,10.1690,23.4580,26.413
42.7910,9.4030,9.3600,22.8740,26.443
42.8030,12.5860,8.0550,22.1820,26.746
42.8100,15.4460,6.3570,21.2950,27.064
42.8220,17.7180,4.5020,20.6030,27.544
42.8300,19.1310,2.9660,19.6610,27.593
42.8430,20.5130,1.8510,17.9130,27.296
42.8510,21.1300,0.5340,15.2490,26.063
42.8620,20.5260,-0.5490,11.9690,23.767
42.8700,18.9120,-0.8430,8.9720,20.949
42.8810,17.0880,-0.3150,6.9520,18.451
42.8920,15.8500,-0.0590,6.0100,16.951
42.9020,15.6270,-0.7520,6.4220,16.912
42.9120,16.4080,-1.9320,7.1510,18.003
42.9220,17.2890,-2.7290,7.4890,19.038
42.9320,17.5880,-3.7770,6.9280,19.277
42.9430,16.8570,-5.2120,5.6680,18.532
42.9520,14.5820,-6.2310,4.4700,16.475
42.9610,10.5430,-6.9200,3.8240,13.178
42.9720,5.2830,-7.3500,3.7570,9.800
42.9830,0.2120,-7.5980,4.3200,8.743
42.9930,-3.0320,-8.2480,6.1450,10.723
43.0010,-7.1620,-8.9590,6.6970,13.282
43.0120,-9.4020,-9.5630,6.7210,15.001
43.0210,-9.7370,-10.3500,7.3970,16.020
43.0300,-9.0460,-10.8620,7.7200,16.106
43.0400,-8.7380,-11.4720,7.8570,16.422
43.0520,-9.2620,-12.0890,7.5450,16.996
43.0600,-10.9460,-12.0260,6.0940,17.366
43.0710,-12.9340,-11.3400,4.3610,17.745
43.0800,-14.3270,-10.5860,2.3650,17.970
43.0910,-14.6760,-10.0840,0.3480,17.810
43.1030,-13.7050,-9.5940,-1.4540,16.792
43.1130,-11.7820,-9.1000,-2.5190,15.099
43.1220,-9.7870,-8.8600,-3.3460,13.619
43.1310,-8.1430,-9.1710,-3.3400,12.711
43.1410,-5.6670,-10.0320,-3.0640,11.922
43.1510,-2.6160,-11.3680,-1.9100,11.820
43.1610,1.3780,-12.8920,-0.1320,12.966
43.1710,5.7560,-14.2870,2.0290,15.536
43.1800,9.8810,-16.0000,4.1970,19.268
43.1910,14.0090,-17.0560,6.5000,23.009
43.2010,18.0290,-15.1540,8.9700,25.202
43.2110,21.8390,-11.5290,10.7250,26.924
43.2230,26.9030,-9.1190,11.4470,30.626
43.2310,32.7000,-8.7250,11.3360,35.692
43.2400,36.8460,-8.0320,10.3170,39.097
43.2530,36.9850,-5.3900,9.5960,38.588
43.2600,33.3290,-1.6110,9.7790,34.771
43.2720,28.6470,1.4850,9.6160,30.254
43.2830,24.5620,3.4990,8.3140,26.166
43.2910,21.4960,4.6530,5.7260,22.727
43.3030,18.9170,5.4220,2.7120,19.865
43.3090,15.9000,5.9840,0.5810,16.999
43.3210,12.3380,6.1350,-0.5010,13.788
43.3330,8.6210,6.0310,-0.2270,10.524
43.3410,4.7670,5.5390,0.4970,7.325
43.3500,1.3690,4.6930,1.2200,5.039
