time,wx,wy,wz
1.933,-9.87,0.55,1.85
1.935,-10.08,0.56,1.99
1.939,-10.26,0.61,2.13
1.941,-10.40,0.69,2.28
1.943,-10.53,0.77,2.41
1.946,-10.66,0.85,2.54
1.948,-10.78,0.90,2.64
1.951,-10.88,0.95,2.72
1.953,-10.96,1.01,2.78
1.955,-11.00,1.07,2.81
1.958,-11.01,1.16,2.80
1.960,-10.96,1.26,2.73
1.963,-10.88,1.37,2.62
1.966,-10.75,1.49,2.47
1.969,-10.56,1.62,2.28
1.971,-10.35,1.73,2.05
1.973,-10.09,1.85,1.80
1.975,-9.80,1.98,1.53
1.978,-9.47,2.14,1.25
1.980,-9.13,2.29,0.98
1.983,-8.77,2.45,0.73
1.985,-8.41,2.60,0.49
1.988,-8.04,2.73,0.28
1.991,-7.66,2.82,0.08
1.993,-7.28,2.87,-0.10
1.995,-6.89,2.88,-0.26
1.998,-6.50,2.86,-0.38
2.001,-6.11,2.83,-0.50
2.003,-5.71,2.78,-0.59
2.006,-5.29,2.73,-0.66
2.008,-4.88,2.67,-0.71
2.011,-4.46,2.62,-0.75
2.013,-4.05,2.57,-0.77
2.016,-3.65,2.49,-0.80
2.018,-3.25,2.39,-0.84
2.021,-2.86,2.26,-0.89
2.023,-2.49,2.10,-0.96
2.026,-2.13,1.92,-1.06
2.028,-1.78,1.74,-1.16
2.030,-1.45,1.53,-1.28
2.033,-1.13,1.32,-1.40
2.035,-0.84,1.10,-1.53
2.038,-0.56,0.88,-1.67
2.041,-0.31,0.66,-1.82
2.043,-0.08,0.43,-1.96
2.045,0.13,0.20,-2.11
2.048,0.31,-0.03,-2.25
2.050,0.47,-0.27,-2.39
2.053,0.60,-0.48,-2.52
2.055,0.71,-0.70,-2.65
2.058,0.80,-0.90,-2.76
2.061,0.87,-1.09,-2.86
2.063,0.92,-1.26,-2.94
2.065,0.95,-1.41,-3.00
2.068,0.97,-1.55,-3.05
2.071,0.97,-1.67,-3.08
2.073,0.97,-1.76,-3.10
2.076,0.95,-1.86,-3.10
2.078,0.92,-1.95,-3.10
2.081,0.88,-2.05,-3.09
2.083,0.82,-2.13,-3.09
2.087,0.75,-2.22,-3.08
2.089,0.69,-2.28,-3.08
2.099,0.62,-2.32,-3.09
2.100,0.56,-2.32,-3.10
2.101,0.52,-2.30,-3.12
2.102,0.48,-2.25,-3.14
2.116,0.44,-2.12,-3.17
2.117,0.42,-1.97,-3.20
2.118,0.39,-1.81,-3.21
2.118,0.36,-1.67,-3.23
2.119,0.31,-1.55,-3.24
2.119,0.27,-1.45,-3.24
2.120,0.21,-1.36,-3.23
2.120,0.15,-1.28,-3.21
2.121,0.10,-1.20,-3.18
2.123,0.03,-1.13,-3.14
2.128,-0.03,-1.06,-3.10
2.129,-0.09,-0.98,-3.05
2.131,-0.15,-0.89,-3.02
2.133,-0.21,-0.79,-2.98
2.136,-0.27,-0.69,-2.95
2.141,-0.32,-0.58,-2.92
2.144,-0.38,-0.47,-2.90
2.145,-0.43,-0.35,-2.88
2.146,-0.48,-0.23,-2.86
2.148,-0.53,-0.10,-2.85
2.151,-0.59,0.03,-2.83
2.154,-0.64,0.17,-2.82
2.160,-0.69,0.31,-2.81
2.164,-0.73,0.45,-2.80
2.165,-0.77,0.59,-2.80
2.166,-0.80,0.73,-2.80
2.169,-0.83,0.85,-2.81
2.170,-0.86,0.95,-2.82
2.173,-0.88,1.03,-2.83
2.177,-0.90,1.11,-2.83
2.178,-0.92,1.17,-2.83
2.180,-0.92,1.23,-2.83
2.181,-0.93,1.29,-2.82
2.185,-0.92,1.35,-2.82
2.187,-0.92,1.40,-2.81
2.189,-0.90,1.46,-2.80
2.191,-0.89,1.50,-2.79
2.193,-0.87,1.54,-2.77
2.196,-0.84,1.56,-2.74
2.198,-0.80,1.58,-2.71
2.202,-0.75,1.63,-2.68
2.206,-0.67,1.70,-2.66
2.209,-0.58,1.80,-2.66
2.210,-0.46,1.94,-2.65
2.211,-0.29,2.13,-2.65
2.216,-0.09,2.35,-2.64
2.217,0.16,2.59,-2.62
2.219,0.43,2.85,-2.60
2.221,0.72,3.10,-2.57
2.225,1.04,3.34,-2.53
2.226,1.37,3.55,-2.50
2.228,1.72,3.73,-2.47
2.237,2.07,3.88,-2.45
2.238,2.45,4.00,-2.45
2.244,2.83,4.11,-2.45
2.245,3.23,4.17,-2.45
2.245,3.64,4.19,-2.47
2.246,4.05,4.15,-2.49
2.252,4.47,4.06,-2.53
2.253,4.90,3.92,-2.60
2.254,5.32,3.74,-2.68
2.256,5.75,3.53,-2.79
2.257,6.18,3.28,-2.93
2.259,6.60,3.02,-3.10
2.261,7.02,2.73,-3.29
2.278,7.42,2.42,-3.49
2.280,7.81,2.08,-3.70
2.284,8.18,1.74,-3.92
2.285,8.53,1.38,-4.14
2.285,8.86,1.03,-4.35
2.286,9.16,0.67,-4.55
2.286,9.45,0.32,-4.74
2.287,9.71,-0.02,-4.91
2.287,9.94,-0.33,-5.07
2.288,10.15,-0.63,-5.21
2.292,10.35,-0.88,-5.34
2.293,10.52,-1.10,-5.47
2.305,10.67,-1.28,-5.59
2.305,10.81,-1.40,-5.71
2.308,10.91,-1.49,-5.84
2.309,11.00,-1.55,-5.96
2.311,11.06,-1.59,-6.09
2.311,11.09,-1.60,-6.19
2.312,11.10,-1.59,-6.27
2.313,11.08,-1.57,-6.32
2.315,11.03,-1.54,-6.35
2.317,10.94,-1.51,-6.34
2.319,10.81,-1.46,-6.29
2.325,10.64,-1.41,-6.20
2.326,10.45,-1.35,-6.06
2.329,10.23,-1.28,-5.88
2.330,10.00,-1.18,-5.65
2.332,9.75,-1.07,-5.40
2.336,9.50,-0.93,-5.14
2.338,9.23,-0.79,-4.87
2.339,8.96,-0.64,-4.61
2.341,8.68,-0.48,-4.37
2.345,8.37,-0.32,-4.18
2.350,8.06,-0.13,-4.02
2.351,7.72,0.07,-3.91
2.352,7.37,0.31,-3.84
2.360,7.01,0.57,-3.81
2.361,6.64,0.86,-3.80
2.362,6.25,1.17,-3.80
2.363,5.86,1.50,-3.83
2.363,5.45,1.84,-3.85
2.366,5.05,2.19,-3.88
2.373,4.64,2.55,-3.90
2.378,4.22,2.92,-3.91
2.378,3.79,3.29,-3.91
2.387,3.36,3.68,-3.89
2.388,2.94,4.06,-3.84
2.389,2.53,4.44,-3.79
2.392,2.12,4.82,-3.70
2.393,1.74,5.20,-3.60
2.395,1.37,5.56,-3.48
2.400,1.03,5.91,-3.34
2.403,0.71,6.24,-3.19
2.403,0.41,6.54,-3.03
2.408,0.15,6.81,-2.85
2.409,-0.09,7.03,-2.66
2.418,-0.28,7.20,-2.45
2.420,-0.45,7.31,-2.23
2.420,-0.57,7.37,-1.99
2.421,-0.66,7.37,-1.73
2.421,-0.73,7.31,-1.47
2.422,-0.76,7.20,-1.20
2.424,-0.76,7.04,-0.92
2.425,-0.71,6.82,-0.64
2.428,-0.64,6.55,-0.36
2.429,-0.53,6.22,-0.08
2.430,-0.39,5.85,0.18
2.431,-0.22,5.43,0.44
2.433,-0.02,4.99,0.70
2.436,0.20,4.53,0.95
2.438,0.43,4.06,1.20
2.440,0.67,3.58,1.42
2.443,0.92,3.09,1.62
2.445,1.16,2.63,1.80
2.450,1.42,2.20,1.97
2.454,1.67,1.82,2.14
2.455,1.92,1.47,2.31
2.456,2.18,1.16,2.47
2.458,2.43,0.89,2.60
2.460,2.67,0.66,2.72
2.463,2.91,0.48,2.83
2.467,3.15,0.34,2.91
2.468,3.37,0.24,2.98
2.470,3.57,0.18,3.04
2.472,3.75,0.14,3.08
2.475,3.89,0.13,3.11
2.477,3.99,0.05,3.13
2.480,4.07,0.02,3.15
2.482,4.14,0.09,3.18
2.485,4.19,0.17,3.24
2.488,4.20,0.23,3.30
2.490,4.16,0.27,3.36
2.493,4.07,0.29,3.42
2.497,3.91,0.30,3.47
2.498,3.71,0.28,3.52
2.500,3.46,0.26,3.59
2.502,3.18,0.22,3.67
2.507,2.87,0.18,3.75
2.507,2.54,0.15,3.84
2.510,2.20,0.12,3.93
2.512,1.84,0.11,4.01
2.515,1.47,0.12,4.09
2.518,1.09,0.15,4.17
2.520,0.70,0.22,4.24
2.523,0.31,0.32,4.31
2.525,-0.09,0.46,4.37
2.528,-0.49,0.64,4.42
2.530,-0.88,0.84,4.45
2.533,-1.25,1.10,4.48
2.535,-1.64,1.33,4.49
2.538,-2.03,1.53,4.48
2.540,-2.41,1.73,4.46
2.543,-2.77,1.94,4.45
2.545,-3.11,2.16,4.43
2.548,-3.44,2.37,4.42
2.550,-3.74,2.60,4.41
2.553,-4.03,2.82,4.39
2.555,-4.31,3.01,4.37
2.557,-4.59,3.16,4.35
2.560,-4.85,3.26,4.33
2.562,-5.09,3.30,4.31
2.565,-5.32,3.29,4.29
2.567,-5.52,3.23,4.26
2.570,-5.71,3.11,4.23
2.572,-5.88,2.93,4.19
2.575,-6.02,2.73,4.14
2.577,-6.12,2.52,4.10
2.580,-6.20,2.25,4.07
2.583,-6.25,1.94,4.05
2.585,-6.28,1.61,4.04
2.587,-6.29,1.24,4.04
2.590,-6.27,0.84,4.05
2.593,-6.20,0.43,4.05
2.595,-6.11,0.02,4.04
2.598,-5.98,-0.35,4.02
2.601,-5.81,-0.69,3.96
2.603,-5.60,-0.98,3.88
2.605,-5.36,-1.20,3.78
2.608,-5.10,-1.42,3.65
2.610,-4.86,-1.63,3.51
2.613,-4.60,-1.75,3.35
2.615,-4.36,-1.81,3.18
2.618,-4.13,-1.83,2.99
2.620,-3.93,-1.81,2.79
2.623,-3.77,-1.77,2.58
2.625,-3.65,-1.71,2.38
2.628,-3.58,-1.63,2.20
2.631,-3.56,-1.52,2.05
2.633,-3.57,-1.40,1.93
2.638,-3.64,-1.26,1.84
2.641,-3.76,-1.14,1.76
2.643,-3.94,-1.03,1.70
2.644,-4.17,-0.92,1.64
2.646,-4.42,-0.74,1.61
2.648,-4.69,-0.48,1.59
2.651,-4.98,-0.20,1.61
2.653,-5.30,0.03,1.63
2.655,-5.63,0.19,1.67
2.658,-5.97,0.29,1.70
2.660,-6.30,0.37,1.71
2.663,-6.60,0.38,1.70
2.665,-6.88,0.35,1.68
2.668,-7.12,0.31,1.60
2.670,-7.34,0.30,1.51
2.673,-7.52,0.32,1.39
2.675,-7.66,0.36,1.24
2.677,-7.76,0.41,1.08
2.680,-7.85,0.47,0.91
2.683,-7.91,0.50,0.73
2.685,-7.97,0.51,0.53
2.687,-8.02,0.51,0.35
2.690,-8.06,0.51,0.17
2.692,-8.10,0.50,-0.00
2.695,-8.15,0.45,-0.16
2.697,-8.20,0.38,-0.30
2.700,-8.25,0.28,-0.42
2.703,-8.31,0.17,-0.54
2.705,-8.37,0.06,-0.63
2.707,-8.43,-0.04,-0.72
2.710,-8.48,-0.13,-0.80
2.713,-8.53,-0.21,-0.89
2.715,-8.57,-0.26,-0.96
2.718,-8.60,-0.28,-1.03
2.720,-8.63,-0.29,-1.10
2.722,-8.66,-0.29,-1.17
2.725,-8.68,-0.28,-1.23
2.728,-8.70,-0.27,-1.29
2.735,-8.71,-0.25,-1.35
2.736,-8.71,-0.25,-1.41
2.737,-8.71,-0.25,-1.46
2.738,-8.69,-0.25,-1.51
2.740,-8.66,-0.26,-1.56
2.742,-8.61,-0.27,-1.61
2.745,-8.55,-0.28,-1.66
2.747,-8.48,-0.30,-1.71
2.750,-8.39,-0.33,-1.75
2.752,-8.30,-0.35,-1.79
2.755,-8.20,-0.35,-1.88
2.757,-8.08,-0.37,-2.00
2.760,-7.94,-0.45,-2.13
2.762,-7.77,-0.57,-2.22
2.765,-7.63,-0.58,-2.26
2.767,-7.49,-0.53,-2.30
2.770,-7.38,-0.43,-2.36
2.773,-7.31,-0.25,-2.42
2.775,-7.25,-0.05,-2.53
2.777,-7.18,0.15,-2.68
2.780,-7.11,0.36,-2.88
2.782,-7.02,0.61,-3.10
2.785,-6.90,0.82,-3.34
2.787,-6.72,0.94,-3.57
2.790,-6.49,0.96,-3.78
2.792,-6.22,0.91,-3.95
2.795,-5.93,0.82,-4.04
2.797,-5.63,0.69,-4.07
2.800,-5.33,0.51,-4.07
2.803,-5.02,0.30,-4.04
2.805,-4.72,0.07,-4.00
2.808,-4.42,-0.15,-3.95
2.810,-4.13,-0.35,-3.90
2.813,-3.85,-0.55,-3.85
2.815,-3.58,-0.76,-3.81
2.818,-3.31,-0.96,-3.76
2.821,-3.06,-1.16,-3.72
2.823,-2.83,-1.36,-3.69
2.825,-2.61,-1.54,-3.66
2.827,-2.41,-1.72,-3.62
2.830,-2.22,-1.89,-3.58
2.833,-2.04,-2.05,-3.54
2.835,-1.86,-2.19,-3.49
2.838,-1.69,-2.32,-3.43
2.840,-1.53,-2.42,-3.37
2.843,-1.36,-2.50,-3.29
2.845,-1.19,-2.55,-3.21
2.848,-1.03,-2.59,-3.12
2.850,-0.86,-2.60,-3.02
2.852,-0.70,-2.58,-2.91
2.855,-0.53,-2.52,-2.79
2.858,-0.36,-2.44,-2.66
2.861,-0.18,-2.33,-2.51
2.864,0.00,-2.19,-2.36
2.865,0.18,-2.04,-2.18
2.868,0.37,-1.89,-2.00
2.870,0.54,-1.74,-1.80
2.873,0.71,-1.57,-1.59
2.876,0.87,-1.41,-1.39
2.878,1.02,-1.23,-1.19
2.880,1.15,-1.04,-0.99
2.883,1.26,-0.86,-0.79
2.885,1.35,-0.64,-0.58
2.888,1.42,-0.43,-0.38
2.890,1.47,-0.19,-0.19
2.892,1.55,0.13,-0.02
2.895,1.57,0.36,0.13
2.898,1.57,0.60,0.26
2.901,1.58,0.85,0.37
2.903,1.61,1.13,0.45
2.907,1.66,1.43,0.50
2.908,1.73,1.71,0.52
2.910,1.83,1.98,0.52
2.913,1.97,2.25,0.49
2.915,2.13,2.49,0.45
2.918,2.32,2.73,0.40
2.921,2.54,2.96,0.32
2.923,2.77,3.18,0.25
2.925,3.03,3.37,0.16
2.928,3.31,3.56,0.08
2.930,3.62,3.73,-0.01
2.933,3.95,3.87,-0.09
2.935,4.28,3.99,-0.17
2.938,4.63,4.10,-0.26
2.941,4.98,4.21,-0.36
2.943,5.34,4.33,-0.48
2.945,5.69,4.45,-0.62
2.948,6.04,4.57,-0.80
2.950,6.37,4.66,-0.99
2.953,6.68,4.72,-1.22
2.955,6.97,4.76,-1.48
2.958,7.25,4.77,-1.76
2.960,7.50,4.76,-2.06
2.963,7.75,4.72,-2.38
2.965,7.98,4.67,-2.70
2.967,8.19,4.60,-3.03
2.970,8.40,4.53,-3.34
2.972,8.60,4.44,-3.64
2.975,8.78,4.35,-3.92
2.978,8.96,4.24,-4.19
2.983,9.12,4.10,-4.42
2.984,9.28,3.96,-4.63
2.985,9.42,3.83,-4.79
2.988,9.57,3.69,-4.92
2.990,9.70,3.56,-5.02
2.993,9.83,3.41,-5.09
2.995,9.94,3.24,-5.10
2.998,10.03,3.07,-5.10
3.001,10.09,2.91,-5.08
3.003,10.15,2.76,-5.06
3.005,10.19,2.63,-5.03
3.008,10.23,2.52,-5.01
3.010,10.27,2.45,-4.99
3.013,10.29,2.40,-4.99
3.015,10.31,2.39,-5.00
3.018,10.33,2.39,-5.03
3.020,10.35,2.41,-5.08
3.023,10.36,2.45,-5.14
3.025,10.38,2.49,-5.20
3.028,10.40,2.52,-5.25
3.030,10.41,2.55,-5.28
3.033,10.43,2.57,-5.29
3.035,10.45,2.56,-5.27
3.038,10.46,2.53,-5.20
3.040,10.44,2.48,-5.09
3.043,10.39,2.42,-4.94
3.045,10.31,2.37,-4.76
3.047,10.20,2.33,-4.54
3.050,10.07,2.32,-4.29
3.053,9.91,2.31,-4.03
3.055,9.72,2.31,-3.75
3.058,9.53,2.31,-3.46
3.060,9.33,2.30,-3.16
3.063,9.12,2.28,-2.87
3.065,8.92,2.26,-2.59
3.068,8.74,2.25,-2.34
3.070,8.59,2.25,-2.12
3.073,8.45,2.26,-1.92
3.075,8.33,2.27,-1.74
3.078,8.22,2.25,-1.58
3.080,8.11,2.20,-1.44
3.083,7.99,2.11,-1.31
3.086,7.87,2.00,-1.20
3.088,7.74,1.87,-1.09
3.090,7.59,1.74,-0.99
3.093,7.44,1.61,-0.91
3.095,7.28,1.49,-0.83
3.097,7.10,1.39,-0.76
3.100,6.91,1.32,-0.69
3.103,6.69,1.27,-0.63
3.105,6.46,1.26,-0.58
3.108,6.22,1.28,-0.51
3.110,5.97,1.32,-0.45
3.113,5.71,1.39,-0.38
3.115,5.44,1.49,-0.32
3.118,5.17,1.61,-0.24
3.122,4.89,1.75,-0.17
3.124,4.60,1.90,-0.10
3.125,4.30,2.06,-0.02
3.127,3.99,2.23,0.05
3.130,3.68,2.41,0.12
3.132,3.36,2.60,0.20
3.138,3.05,2.77,0.29
3.139,2.75,2.95,0.37
3.140,2.45,3.14,0.47
3.143,2.16,3.32,0.57
3.145,1.89,3.50,0.68
3.147,1.63,3.69,0.79
3.150,1.38,3.86,0.91
3.153,1.15,4.02,1.04
3.156,0.93,4.17,1.16
3.158,0.72,4.30,1.28
3.160,0.52,4.40,1.40
3.163,0.34,4.50,1.51
3.165,0.18,4.58,1.62
3.167,0.03,4.64,1.72
3.170,-0.10,4.67,1.82
3.174,-0.21,4.69,1.92
3.176,-0.31,4.68,2.01
3.178,-0.39,4.65,2.09
3.180,-0.44,4.61,2.19
3.183,-0.47,4.56,2.28
3.185,-0.48,4.47,2.39
3.188,-0.48,4.38,2.48
3.190,-0.47,4.27,2.57
3.192,-0.45,4.16,2.64
3.195,-0.42,4.03,2.71
3.197,-0.39,3.91,2.79
3.200,-0.36,3.77,2.87
3.203,-0.33,3.63,2.95
3.205,-0.30,3.47,3.04
3.207,-0.27,3.29,3.13
3.210,-0.25,3.10,3.22
3.213,-0.23,2.90,3.33
3.215,-0.22,2.65,3.42
3.217,-0.20,2.47,3.51
3.222,-0.16,2.32,3.63
3.224,-0.11,2.22,3.76
3.225,-0.06,2.10,3.87
3.228,-0.04,1.99,3.96
3.230,-0.04,1.91,4.04
3.232,-0.05,1.83,4.11
3.235,-0.09,1.75,4.17
3.237,-0.15,1.67,4.20
3.240,-0.23,1.56,4.22
3.243,-0.33,1.43,4.25
3.245,-0.44,1.30,4.27
3.248,-0.55,1.19,4.29
3.250,-0.68,1.10,4.29
3.252,-0.81,1.04,4.27
3.255,-0.95,1.02,4.23
3.257,-1.09,1.03,4.17
3.261,-1.24,1.06,4.09
3.262,-1.41,1.11,4.01
3.265,-1.59,1.14,3.93
3.268,-1.78,1.16,3.84
3.270,-2.00,1.19,3.75
3.272,-2.23,1.24,3.66
3.275,-2.47,1.31,3.57
3.277,-2.71,1.41,3.48
3.281,-2.94,1.56,3.39
3.282,-3.18,1.72,3.32
3.286,-3.42,1.89,3.26
3.288,-3.66,2.07,3.21
3.290,-3.89,2.24,3.16
3.292,-4.03,2.35,3.17
3.295,-4.13,2.40,3.06
3.297,-4.35,2.44,3.08
3.300,-4.53,2.48,3.04
3.303,-4.71,2.56,3.02
3.305,-4.86,2.61,3.04
3.308,-5.01,2.63,3.04
3.311,-5.12,2.63,3.07
3.313,-5.21,2.65,3.08
3.315,-5.26,2.69,3.09
3.317,-5.27,2.72,3.10
3.321,-5.27,2.72,3.10
3.322,-5.26,2.66,3.11
3.325,-5.24,2.54,3.11
3.328,-5.21,2.35,3.10
3.330,-5.18,2.13,3.08
3.332,-5.15,1.87,3.05
3.335,-5.12,1.63,3.01
3.337,-5.10,1.40,2.95
3.340,-5.08,1.19,2.90
3.343,-5.06,1.03,2.82
3.345,-5.06,0.90,2.75
3.347,-5.06,0.79,2.66
3.350,-5.09,0.68,2.57
3.352,-5.12,0.56,2.50
3.355,-5.18,0.45,2.44
3.357,-5.25,0.31,2.40
3.360,-5.35,0.16,2.37
3.362,-5.47,-0.04,2.37
3.365,-5.61,-0.27,2.40
3.368,-5.77,-0.54,2.45
3.370,-5.95,-0.84,2.51
3.372,-6.14,-1.16,2.58
3.375,-6.35,-1.49,2.64
3.377,-6.55,-1.83,2.68
3.380,-6.75,-2.17,2.71
3.383,-6.96,-2.50,2.72
3.385,-7.16,-2.82,2.72
3.387,-7.35,-3.13,2.71
3.390,-7.54,-3.41,2.71
3.392,-7.70,-3.68,2.72
3.395,-7.84,-3.91,2.74
3.397,-7.96,-4.12,2.77
3.400,-8.05,-4.30,2.80
3.402,-8.11,-4.45,2.84
3.406,-8.15,-4.56,2.88
3.407,-8.18,-4.63,2.91
3.410,-8.18,-4.66,2.93
3.412,-8.17,-4.66,2.95
3.416,-8.15,-4.60,2.96
3.417,-8.11,-4.49,2.97
3.420,-8.07,-4.32,2.96
3.422,-8.01,-4.08,2.94
3.425,-7.94,-3.79,2.90
3.428,-7.86,-3.44,2.84
3.430,-7.76,-3.05,2.76
3.432,-7.64,-2.62,2.65
3.435,-7.49,-2.15,2.53
3.437,-7.33,-1.66,2.38
3.442,-7.15,-1.16,2.20
3.444,-6.95,-0.67,2.02
3.445,-6.74,-0.19,1.82
3.447,-6.51,0.21,1.63
3.450,-6.27,0.54,1.41
3.452,-6.04,0.87,1.20
3.455,-5.82,1.14,0.99
3.457,-5.57,1.23,0.83
3.460,-5.33,1.26,0.66
3.462,-5.10,1.27,0.49
3.465,-4.92,1.28,0.29
3.467,-4.71,1.06,0.13
3.470,-4.55,0.81,-0.05
3.476,-4.39,0.49,-0.25
3.477,-4.26,0.12,-0.50
3.480,-4.19,-0.16,-0.72
3.481,-4.16,-0.47,-0.90
3.482,-4.27,-0.51,-1.12
3.485,-4.38,-0.56,-1.29
3.487,-4.47,-0.61,-1.45
3.489,-4.50,-0.83,-1.57
3.492,-4.48,-1.07,-1.67
3.495,-4.43,-1.21,-1.74
3.497,-4.38,-1.19,-1.76
3.500,-4.34,-1.02,-1.76
3.502,-4.28,-0.92,-1.76
3.505,-4.19,-0.90,-1.75
3.507,-4.05,-0.97,-1.73
3.510,-3.91,-1.03,-1.70
3.512,-3.76,-1.06,-1.65
3.515,-3.60,-1.10,-1.59
3.517,-3.45,-1.14,-1.53
3.520,-3.30,-1.22,-1.46
3.522,-3.17,-1.30,-1.39
3.525,-3.04,-1.39,-1.31
3.527,-2.91,-1.48,-1.24
3.530,-2.80,-1.58,-1.16
3.532,-2.69,-1.67,-1.09
3.535,-2.60,-1.75,-1.03
3.537,-2.51,-1.82,-0.98
3.540,-2.43,-1.88,-0.94
3.542,-2.35,-1.93,-0.90
3.545,-2.27,-1.97,-0.88
3.547,-2.20,-1.98,-0.87
3.550,-2.13,-1.98,-0.85
3.552,-2.07,-1.96,-0.85
3.555,-2.01,-1.92,-0.84
3.557,-1.96,-1.87,-0.83
3.564,-1.90,-1.79,-0.82
3.567,-1.85,-1.70,-0.80
3.569,-1.79,-1.59,-0.77
3.569,-1.74,-1.46,-0.73
3.570,-1.69,-1.32,-0.69
3.572,-1.63,-1.15,-0.63
3.575,-1.59,-0.98,-0.58
3.577,-1.53,-0.79,-0.52
3.581,-1.48,-0.58,-0.45
3.583,-1.42,-0.38,-0.37
3.585,-1.37,-0.16,-0.29
3.587,-1.31,0.06,-0.19
3.590,-1.24,0.28,-0.10
3.592,-1.16,0.51,0.00
3.595,-1.08,0.74,0.11
3.597,-0.99,0.95,0.22
3.600,-0.89,1.17,0.32
3.602,-0.80,1.38,0.41
3.605,-0.70,1.59,0.50
3.608,-0.61,1.78,0.58
3.610,-0.51,1.95,0.63
3.612,-0.42,2.10,0.68
3.615,-0.32,2.23,0.71
3.617,-0.22,2.34,0.74
3.621,-0.11,2.43,0.75
3.623,0.02,2.49,0.75
3.625,0.15,2.54,0.74
3.631,0.29,2.57,0.73
3.632,0.43,2.58,0.70
3.632,0.59,2.57,0.65
3.634,0.77,2.57,0.60
3.637,0.95,2.55,0.54
3.640,1.15,2.52,0.47
3.642,1.35,2.48,0.39
3.644,1.57,2.42,0.31
3.647,1.79,2.35,0.22
3.649,2.02,2.26,0.13
3.652,2.25,2.16,0.04
3.655,2.50,2.05,-0.07
3.657,2.75,1.92,-0.18
3.660,3.00,1.79,-0.31
3.662,3.26,1.63,-0.45
3.665,3.52,1.47,-0.61
3.667,3.78,1.30,-0.80
3.670,4.04,1.12,-1.02
3.672,4.30,0.93,-1.27
3.675,4.56,0.73,-1.55
3.678,4.82,0.52,-1.84
3.680,5.07,0.31,-2.16
3.682,5.32,0.11,-2.50
3.685,5.55,-0.08,-2.87
3.687,5.78,-0.27,-3.27
3.690,6.00,-0.46,-3.69
3.692,6.20,-0.64,-4.11
3.695,6.39,-0.82,-4.53
3.697,6.57,-0.98,-4.94
3.700,6.74,-1.14,-5.32
3.703,6.89,-1.28,-5.67
3.705,7.03,-1.42,-5.97
3.707,7.15,-1.56,-6.23
3.712,7.25,-1.70,-6.43
3.714,7.33,-1.86,-6.60
3.715,7.37,-2.03,-6.73
3.717,7.39,-2.21,-6.83
3.720,7.38,-2.41,-6.90
3.722,7.32,-2.61,-6.96
3.725,7.24,-2.80,-6.99
3.727,7.15,-2.94,-7.00
3.730,7.05,-3.03,-6.98
3.732,6.95,-3.05,-6.93
3.735,6.85,-3.01,-6.86
3.737,6.75,-2.94,-6.77
3.739,6.65,-2.85,-6.68
3.742,6.55,-2.74,-6.59
3.744,6.44,-2.63,-6.50
3.747,6.34,-2.53,-6.40
3.749,6.24,-2.44,-6.30
3.752,6.14,-2.36,-6.19
3.754,6.05,-2.29,-6.06
3.757,5.95,-2.21,-5.91
3.759,5.86,-2.09,-5.73
3.762,5.77,-1.94,-5.53
3.765,5.69,-1.75,-5.31
3.767,5.62,-1.55,-5.09
3.770,5.54,-1.32,-4.87
3.772,5.45,-1.08,-4.65
3.774,5.36,-0.82,-4.45
3.777,5.26,-0.56,-4.28
3.780,5.16,-0.31,-4.14
3.782,5.06,-0.06,-4.04
3.787,4.95,0.17,-3.99
3.788,4.85,0.38,-3.97
3.790,4.73,0.55,-4.00
3.792,4.62,0.71,-4.06
3.794,4.51,0.84,-4.14
3.797,4.40,0.97,-4.24
3.799,4.30,1.09,-4.35
3.802,4.20,1.22,-4.48
3.805,4.12,1.35,-4.59
3.807,4.04,1.49,-4.71
3.810,3.97,1.65,-4.82
3.812,3.91,1.82,-4.91
3.815,3.85,1.99,-4.99
3.817,3.79,2.16,-5.06
3.820,3.73,2.32,-5.12
3.822,3.66,2.47,-5.16
3.825,3.58,2.59,-5.19
3.827,3.48,2.69,-5.20
3.830,3.37,2.76,-5.21
3.832,3.25,2.82,-5.21
3.835,3.12,2.87,-5.19
3.837,2.98,2.91,-5.15
3.840,2.84,2.94,-5.10
3.842,2.71,2.97,-5.03
3.844,2.58,3.00,-4.95
3.847,2.45,3.03,-4.86
3.849,2.33,3.06,-4.75
3.852,2.21,3.07,-4.62
3.854,2.09,3.06,-4.47
3.857,1.97,3.03,-4.33
3.859,1.85,2.98,-4.16
3.862,1.74,2.92,-4.00
3.864,1.63,2.86,-3.83
3.867,1.52,2.79,-3.65
3.869,1.43,2.71,-3.48
3.872,1.35,2.62,-3.30
3.874,1.26,2.53,-3.12
3.876,1.19,2.42,-2.94
3.879,1.13,2.30,-2.76
3.882,1.08,2.19,-2.60
3.884,1.03,2.09,-2.42
3.887,1.00,1.99,-2.26
3.889,0.98,1.91,-2.11
3.892,0.97,1.85,-1.95
3.894,0.97,1.81,-1.81
3.896,0.98,1.79,-1.68
3.899,1.01,1.77,-1.56
3.901,1.04,1.77,-1.44
3.904,1.08,1.78,-1.32
3.907,1.12,1.79,-1.22
3.909,1.16,1.82,-1.12
3.912,1.22,1.85,-1.01
3.914,1.28,1.88,-0.89
3.916,1.34,1.91,-0.76
3.919,1.42,1.94,-0.62
3.922,1.48,1.96,-0.46
3.924,1.55,1.96,-0.31
3.927,1.60,1.93,-0.15
3.929,1.64,1.88,0.02
