time,wx,wy,wz
2.035,12.36,3.30,-2.00
2.037,12.36,3.32,-1.92
2.039,12.33,3.30,-1.82
2.041,12.29,3.23,-1.70
2.043,12.22,3.09,-1.57
2.044,12.14,2.90,-1.42
2.052,12.03,2.65,-1.24
2.066,11.91,2.32,-1.04
2.069,11.78,1.95,-0.82
2.071,11.62,1.52,-0.58
2.073,11.45,1.08,-0.33
2.074,11.26,0.65,-0.10
2.076,11.06,0.26,0.11
2.078,10.86,-0.07,0.27
2.082,10.68,-0.33,0.39
2.084,10.52,-0.53,0.47
2.086,10.37,-0.70,0.50
2.087,10.24,-0.84,0.50
2.092,10.14,-0.97,0.46
2.094,10.04,-1.07,0.40
2.095,9.94,-1.14,0.32
2.096,9.85,-1.18,0.22
2.097,9.74,-1.19,0.12
2.099,9.60,-1.16,0.03
2.102,9.43,-1.10,-0.05
2.104,9.23,-1.05,-0.13
2.105,8.98,-0.99,-0.19
2.106,8.69,-0.92,-0.23
2.109,8.37,-0.84,-0.26
2.113,8.00,-0.74,-0.27
2.151,7.62,-0.63,-0.27
2.152,7.20,-0.50,-0.26
2.157,6.76,-0.38,-0.25
2.158,6.31,-0.25,-0.23
2.159,5.85,-0.12,-0.20
2.159,5.39,0.01,-0.16
2.160,4.93,0.14,-0.13
2.164,4.49,0.26,-0.10
2.169,4.06,0.37,-0.07
2.170,3.65,0.47,-0.03
2.170,3.28,0.55,0.00
2.171,2.92,0.62,0.04
2.173,2.61,0.66,0.08
2.174,2.32,0.67,0.13
2.175,2.06,0.67,0.19
2.176,1.84,0.66,0.26
2.177,1.65,0.65,0.34
2.177,1.49,0.64,0.42
2.178,1.36,0.62,0.52
2.179,1.26,0.61,0.61
2.179,1.20,0.59,0.72
2.185,1.17,0.57,0.84
2.186,1.17,0.55,0.96
2.187,1.19,0.51,1.08
2.187,1.24,0.46,1.20
2.188,1.30,0.40,1.30
2.189,1.36,0.34,1.40
2.189,1.44,0.26,1.48
2.190,1.52,0.19,1.56
2.190,1.60,0.11,1.62
2.191,1.68,0.03,1.66
2.191,1.76,-0.03,1.70
2.192,1.83,-0.09,1.73
2.192,1.91,-0.15,1.75
2.193,1.98,-0.21,1.78
2.193,2.04,-0.27,1.81
2.195,2.09,-0.33,1.86
2.198,2.14,-0.38,1.92
2.200,2.19,-0.41,1.99
2.202,2.23,-0.42,2.07
2.205,2.26,-0.40,2.17
2.207,2.28,-0.39,2.28
2.210,2.30,-0.37,2.42
2.212,2.30,-0.35,2.58
2.215,2.29,-0.33,2.74
2.217,2.28,-0.30,2.93
2.220,2.24,-0.22,3.12
2.222,2.17,-0.16,3.33
2.225,2.07,-0.11,3.53
2.227,1.95,-0.10,3.75
2.230,1.83,-0.06,3.97
2.232,1.70,0.03,4.21
2.235,1.55,0.13,4.45
2.237,1.38,0.25,4.68
2.240,1.19,0.38,4.91
2.242,0.97,0.49,5.14
2.245,0.74,0.61,5.34
2.247,0.49,0.73,5.52
2.250,0.23,0.86,5.66
2.252,-0.03,1.00,5.78
2.255,-0.31,1.15,5.87
2.257,-0.59,1.30,5.93
2.260,-0.89,1.46,5.97
2.262,-1.17,1.61,5.99
2.265,-1.43,1.74,5.97
2.267,-1.69,1.87,5.90
2.270,-1.93,1.98,5.79
2.272,-2.15,2.05,5.61
2.274,-2.35,2.10,5.41
2.277,-2.54,2.10,5.18
2.281,-2.71,2.08,4.94
2.282,-2.86,2.04,4.69
2.285,-2.99,1.97,4.45
2.287,-3.10,1.88,4.21
2.290,-3.18,1.77,3.97
2.292,-3.24,1.65,3.74
2.295,-3.27,1.51,3.54
2.297,-3.27,1.36,3.36
2.300,-3.25,1.21,3.22
2.302,-3.21,1.07,3.11
2.305,-3.16,0.92,3.05
2.307,-3.10,0.77,3.04
2.310,-3.02,0.65,3.05
2.312,-2.94,0.56,3.12
2.315,-2.86,0.54,3.21
2.317,-2.77,0.60,3.32
2.320,-2.68,0.74,3.44
2.322,-2.59,0.92,3.54
2.325,-2.50,1.12,3.64
2.327,-2.44,1.31,3.73
2.332,-2.41,1.47,3.80
2.333,-2.42,1.60,3.86
2.335,-2.47,1.71,3.91
2.339,-2.58,1.78,3.92
2.340,-2.71,1.84,3.92
2.343,-2.89,1.89,3.90
2.349,-3.09,1.93,3.86
2.350,-3.31,1.96,3.81
2.357,-3.56,1.97,3.75
2.358,-3.82,1.96,3.70
2.358,-4.09,1.91,3.65
2.359,-4.38,1.83,3.60
2.360,-4.67,1.70,3.58
2.362,-4.95,1.52,3.55
2.365,-5.21,1.29,3.53
2.367,-5.46,1.03,3.52
2.370,-5.69,0.76,3.50
2.372,-5.88,0.47,3.48
2.375,-6.06,0.18,3.45
2.377,-6.22,-0.10,3.40
2.380,-6.36,-0.35,3.34
2.382,-6.49,-0.56,3.25
2.385,-6.59,-0.71,3.13
2.387,-6.67,-0.79,2.99
2.391,-6.72,-0.80,2.80
2.392,-6.74,-0.74,2.57
2.395,-6.74,-0.64,2.32
2.398,-6.72,-0.51,2.05
2.400,-6.68,-0.36,1.76
2.402,-6.62,-0.22,1.47
2.405,-6.56,-0.09,1.19
2.408,-6.50,0.02,0.92
2.410,-6.43,0.12,0.66
2.412,-6.36,0.18,0.44
2.415,-6.30,0.21,0.23
2.417,-6.23,0.21,0.05
2.420,-6.17,0.18,-0.11
2.422,-6.11,0.14,-0.25
2.425,-6.05,0.09,-0.37
2.427,-5.99,0.05,-0.48
2.430,-5.93,0.01,-0.59
2.433,-5.88,-0.02,-0.69
2.435,-5.83,-0.05,-0.78
2.437,-5.78,-0.08,-0.86
2.440,-5.72,-0.11,-0.94
2.442,-5.66,-0.14,-1.01
2.445,-5.61,-0.18,-1.08
2.447,-5.55,-0.21,-1.15
2.449,-5.49,-0.25,-1.23
2.452,-5.42,-0.29,-1.29
2.455,-5.34,-0.34,-1.35
2.457,-5.26,-0.40,-1.41
2.460,-5.18,-0.44,-1.47
2.463,-5.09,-0.49,-1.51
2.465,-5.00,-0.54,-1.55
2.467,-4.91,-0.60,-1.59
2.470,-4.82,-0.66,-1.62
2.474,-4.73,-0.74,-1.65
2.476,-4.63,-0.82,-1.68
2.478,-4.55,-0.92,-1.71
2.481,-4.46,-1.02,-1.73
2.482,-4.38,-1.13,-1.75
2.485,-4.31,-1.24,-1.78
2.487,-4.24,-1.36,-1.81
2.490,-4.18,-1.48,-1.84
2.492,-4.12,-1.61,-1.88
2.495,-4.06,-1.74,-1.92
2.497,-4.01,-1.87,-1.95
2.500,-3.95,-2.00,-2.00
2.502,-3.90,-2.12,-2.03
2.504,-3.85,-2.23,-2.08
2.507,-3.81,-2.35,-2.12
2.509,-3.77,-2.47,-2.15
2.512,-3.73,-2.58,-2.19
2.514,-3.70,-2.68,-2.22
2.517,-3.68,-2.78,-2.26
2.519,-3.65,-2.87,-2.28
2.522,-3.63,-2.94,-2.31
2.524,-3.61,-3.01,-2.33
2.527,-3.60,-3.06,-2.36
2.530,-3.58,-3.09,-2.38
2.532,-3.57,-3.10,-2.40
2.534,-3.55,-3.10,-2.42
2.537,-3.53,-3.09,-2.44
2.541,-3.51,-3.07,-2.45
2.542,-3.48,-3.03,-2.45
2.544,-3.46,-2.98,-2.45
2.547,-3.43,-2.92,-2.45
2.549,-3.41,-2.85,-2.44
2.552,-3.38,-2.78,-2.43
2.554,-3.36,-2.69,-2.41
2.557,-3.34,-2.60,-2.40
2.559,-3.33,-2.48,-2.38
2.562,-3.32,-2.34,-2.37
2.564,-3.32,-2.18,-2.37
2.567,-3.32,-2.01,-2.37
2.569,-3.33,-1.82,-2.38
2.572,-3.34,-1.63,-2.38
2.575,-3.36,-1.43,-2.38
2.577,-3.38,-1.24,-2.38
2.580,-3.41,-1.04,-2.36
2.582,-3.44,-0.84,-2.35
2.585,-3.47,-0.65,-2.32
2.587,-3.50,-0.46,-2.29
2.589,-3.53,-0.28,-2.26
2.592,-3.56,-0.11,-2.22
2.594,-3.60,0.06,-2.18
2.597,-3.63,0.21,-2.15
2.599,-3.66,0.33,-2.12
2.602,-3.69,0.44,-2.11
2.604,-3.71,0.55,-2.08
2.608,-3.73,0.69,-2.06
2.610,-3.74,0.85,-2.05
2.612,-3.75,1.03,-2.02
2.614,-3.75,1.24,-1.99
2.617,-3.73,1.47,-1.94
2.619,-3.68,1.71,-1.89
2.622,-3.61,1.97,-1.85
2.625,-3.49,2.23,-1.82
2.627,-3.36,2.49,-1.78
2.629,-3.19,2.79,-1.74
2.632,-2.98,3.12,-1.70
2.634,-2.73,3.48,-1.67
2.637,-2.45,3.87,-1.64
2.639,-2.12,4.27,-1.62
2.642,-1.76,4.64,-1.60
2.644,-1.40,4.97,-1.59
2.647,-0.99,5.26,-1.60
2.649,-0.56,5.51,-1.62
2.652,-0.11,5.73,-1.64
2.654,0.35,5.94,-1.66
2.657,0.82,6.15,-1.69
2.659,1.30,6.34,-1.74
2.662,1.78,6.51,-1.81
2.665,2.26,6.62,-1.89
2.667,2.72,6.65,-2.00
2.669,3.16,6.63,-2.13
2.672,3.60,6.57,-2.29
2.674,4.00,6.44,-2.49
2.677,4.42,6.32,-2.67
2.680,4.84,6.18,-2.80
2.682,5.23,5.98,-2.93
2.685,5.60,5.73,-3.06
2.687,5.96,5.44,-3.16
2.691,6.28,5.11,-3.22
2.692,6.58,4.75,-3.24
2.695,6.88,4.40,-3.21
2.697,7.16,4.09,-3.15
2.700,7.43,3.81,-3.08
2.702,7.69,3.55,-3.02
2.705,7.94,3.31,-2.97
2.707,8.18,3.13,-2.95
2.710,8.40,2.99,-2.98
2.713,8.62,2.92,-3.03
2.715,8.83,2.94,-3.11
2.717,9.03,3.02,-3.24
2.720,9.21,3.12,-3.42
2.722,9.34,3.25,-3.62
2.725,9.45,3.37,-3.83
2.727,9.51,3.47,-4.03
2.730,9.56,3.55,-4.22
2.732,9.56,3.59,-4.38
2.734,9.53,3.59,-4.50
2.737,9.46,3.54,-4.60
2.740,9.36,3.43,-4.69
2.742,9.22,3.29,-4.71
2.745,9.05,3.14,-4.68
2.747,8.84,2.98,-4.62
2.751,8.60,2.81,-4.56
2.754,8.33,2.65,-4.48
2.755,8.04,2.51,-4.36
2.759,7.75,2.41,-4.24
2.762,7.43,2.33,-4.11
2.763,7.11,2.29,-3.99
2.765,6.77,2.28,-3.89
2.767,6.44,2.30,-3.79
2.770,6.12,2.37,-3.71
2.772,5.82,2.48,-3.65
2.777,5.52,2.63,-3.60
2.779,5.25,2.82,-3.56
2.780,4.99,3.04,-3.54
2.782,4.75,3.26,-3.53
2.785,4.53,3.49,-3.52
2.787,4.34,3.73,-3.51
2.792,4.17,3.94,-3.51
2.794,4.03,4.13,-3.50
2.795,3.91,4.29,-3.49
2.797,3.80,4.41,-3.49
2.800,3.73,4.52,-3.46
2.802,3.66,4.59,-3.44
2.804,3.61,4.64,-3.41
2.807,3.57,4.65,-3.37
2.810,3.54,4.63,-3.30
2.812,3.52,4.57,-3.21
2.815,3.50,4.47,-3.10
2.817,3.48,4.34,-2.96
2.820,3.46,4.21,-2.81
2.822,3.44,4.06,-2.63
2.825,3.40,3.90,-2.44
2.827,3.37,3.74,-2.24
2.830,3.33,3.58,-2.03
2.832,3.29,3.42,-1.80
2.834,3.23,3.29,-1.55
2.837,3.18,3.16,-1.31
2.839,3.12,3.05,-1.07
2.842,3.06,2.95,-0.83
2.845,2.99,2.86,-0.59
2.847,2.93,2.79,-0.37
2.852,2.87,2.71,-0.15
2.854,2.83,2.65,0.05
2.855,2.79,2.63,0.25
2.857,2.75,2.60,0.42
2.860,2.72,2.60,0.57
2.862,2.71,2.61,0.70
2.865,2.70,2.64,0.82
2.868,2.71,2.67,0.91
2.870,2.73,2.71,1.00
2.872,2.76,2.75,1.07
2.875,2.81,2.79,1.14
2.878,2.87,2.83,1.22
2.879,2.93,2.88,1.30
2.882,2.99,2.94,1.40
2.884,3.07,2.98,1.50
2.887,3.14,2.99,1.62
2.890,3.21,2.98,1.74
2.892,3.28,2.94,1.88
2.895,3.35,2.87,2.03
2.897,3.40,2.78,2.18
2.900,3.45,2.68,2.36
2.902,3.47,2.56,2.53
2.905,3.49,2.42,2.72
2.908,3.48,2.27,2.90
2.910,3.46,2.11,3.08
2.912,3.41,1.94,3.26
2.915,3.35,1.78,3.42
2.917,3.27,1.61,3.58
2.919,3.16,1.42,3.73
2.922,3.04,1.23,3.86
2.925,2.90,1.01,3.98
2.927,2.74,0.79,4.11
2.929,2.55,0.55,4.24
2.932,2.34,0.31,4.36
2.935,2.11,0.10,4.48
2.937,1.87,-0.07,4.60
2.940,1.61,-0.24,4.72
2.944,1.33,-0.38,4.84
2.946,1.05,-0.49,4.97
2.947,0.76,-0.58,5.11
2.949,0.47,-0.64,5.25
2.952,0.18,-0.67,5.39
2.954,-0.12,-0.70,5.52
2.957,-0.42,-0.71,5.65
2.960,-0.71,-0.68,5.75
2.962,-1.00,-0.63,5.83
2.965,-1.29,-0.54,5.89
2.967,-1.57,-0.44,5.92
2.969,-1.85,-0.31,5.91
2.972,-2.14,-0.16,5.89
2.975,-2.41,-0.00,5.83
2.977,-2.68,0.16,5.76
2.980,-2.94,0.33,5.67
2.982,-3.19,0.48,5.57
2.985,-3.43,0.63,5.46
2.987,-3.68,0.76,5.34
2.989,-3.92,0.86,5.22
2.992,-4.15,0.95,5.11
2.994,-4.38,1.01,5.02
2.997,-4.60,1.05,4.96
2.999,-4.80,1.09,4.92
3.002,-4.98,1.11,4.91
3.005,-5.13,1.14,4.92
3.007,-5.25,1.17,4.95
3.010,-5.34,1.20,5.00
3.012,-5.40,1.22,5.07
3.014,-5.42,1.22,5.15
3.017,-5.41,1.20,5.25
3.019,-5.37,1.17,5.35
3.022,-5.30,1.12,5.45
3.024,-5.19,1.07,5.54
3.027,-5.06,1.01,5.60
3.029,-4.90,0.95,5.64
3.032,-4.72,0.87,5.65
3.034,-4.53,0.77,5.63
3.037,-4.35,0.64,5.58
3.039,-4.19,0.49,5.52
3.042,-4.06,0.33,5.43
3.044,-3.97,0.15,5.32
3.047,-3.91,-0.04,5.21
3.049,-3.89,-0.23,5.10
3.052,-3.89,-0.41,5.02
3.055,-3.92,-0.57,4.95
3.058,-3.98,-0.71,4.91
3.059,-4.06,-0.82,4.89
3.062,-4.15,-0.89,4.89
3.064,-4.26,-0.94,4.90
3.067,-4.37,-0.98,4.91
3.069,-4.49,-1.01,4.92
3.072,-4.62,-1.04,4.92
3.075,-4.76,-1.08,4.92
3.076,-4.91,-1.12,4.91
3.079,-5.06,-1.13,4.88
3.082,-5.20,-1.11,4.82
3.084,-5.34,-1.06,4.73
3.086,-5.48,-0.97,4.59
3.089,-5.61,-0.85,4.43
3.091,-5.74,-0.71,4.23
3.094,-5.85,-0.56,3.99
3.096,-5.96,-0.40,3.71
3.099,-6.06,-0.25,3.41
3.101,-6.16,-0.11,3.09
3.104,-6.24,-0.01,2.76
3.106,-6.31,0.07,2.43
3.109,-6.37,0.14,2.11
3.111,-6.41,0.19,1.81
3.114,-6.44,0.23,1.53
3.117,-6.45,0.25,1.26
3.119,-6.46,0.27,1.00
3.122,-6.46,0.28,0.76
3.124,-6.44,0.29,0.52
3.129,-6.42,0.29,0.30
3.130,-6.40,0.29,0.09
3.131,-6.37,0.28,-0.12
3.134,-6.34,0.27,-0.32
3.137,-6.31,0.24,-0.51
3.140,-6.27,0.19,-0.68
3.142,-6.23,0.14,-0.83
3.144,-6.18,0.08,-0.97
3.147,-6.14,-0.01,-1.09
3.149,-6.09,-0.10,-1.19
3.151,-6.03,-0.20,-1.28
3.155,-5.97,-0.31,-1.35
3.157,-5.91,-0.43,-1.41
3.159,-5.83,-0.55,-1.46
3.161,-5.76,-0.67,-1.51
3.164,-5.69,-0.78,-1.54
3.166,-5.61,-0.89,-1.57
3.169,-5.54,-1.01,-1.59
3.172,-5.46,-1.11,-1.60
3.174,-5.36,-1.25,-1.62
3.176,-5.29,-1.35,-1.64
3.179,-5.21,-1.43,-1.64
3.181,-5.13,-1.52,-1.64
3.187,-5.05,-1.61,-1.64
3.188,-4.96,-1.71,-1.64
3.189,-4.88,-1.80,-1.64
3.191,-4.80,-1.89,-1.64
3.194,-4.72,-1.99,-1.65
3.197,-4.64,-2.08,-1.66
3.199,-4.57,-2.17,-1.67
3.201,-4.50,-2.26,-1.68
3.204,-4.43,-2.33,-1.69
3.206,-4.37,-2.40,-1.71
3.209,-4.31,-2.46,-1.72
3.211,-4.25,-2.50,-1.74
3.214,-4.20,-2.54,-1.76
3.216,-4.15,-2.57,-1.77
3.219,-4.11,-2.59,-1.79
3.221,-4.07,-2.59,-1.81
3.224,-4.03,-2.58,-1.82
3.226,-3.99,-2.57,-1.83
3.230,-3.95,-2.54,-1.86
3.231,-3.92,-2.51,-1.87
3.234,-3.88,-2.47,-1.90
3.236,-3.83,-2.43,-1.92
3.239,-3.79,-2.38,-1.94
3.241,-3.74,-2.31,-1.97
3.244,-3.68,-2.24,-1.99
3.248,-3.62,-2.18,-2.01
3.249,-3.56,-2.11,-2.03
3.251,-3.51,-2.05,-2.05
3.254,-3.45,-1.99,-2.05
3.257,-3.39,-1.91,-2.05
3.259,-3.33,-1.81,-2.04
3.261,-3.26,-1.70,-2.02
3.264,-3.19,-1.61,-2.01
3.266,-3.12,-1.53,-2.00
3.269,-3.04,-1.47,-1.98
3.271,-2.97,-1.42,-1.96
3.274,-2.90,-1.38,-1.94
3.276,-2.83,-1.35,-1.90
3.279,-2.76,-1.32,-1.85
3.281,-2.69,-1.30,-1.79
3.284,-2.62,-1.28,-1.73
3.286,-2.54,-1.26,-1.65
3.289,-2.47,-1.23,-1.58
3.291,-2.39,-1.20,-1.49
3.294,-2.31,-1.19,-1.41
3.297,-2.25,-1.19,-1.32
3.299,-2.20,-1.19,-1.25
3.301,-2.15,-1.18,-1.17
3.304,-2.10,-1.16,-1.09
3.306,-2.06,-1.13,-1.02
3.309,-2.03,-1.08,-0.95
3.311,-2.00,-1.00,-0.90
3.314,-1.97,-0.88,-0.84
3.316,-1.94,-0.72,-0.79
3.319,-1.91,-0.51,-0.75
3.321,-1.87,-0.24,-0.72
3.324,-1.84,0.09,-0.70
3.326,-1.81,0.49,-0.71
3.329,-1.76,0.94,-0.73
3.331,-1.71,1.44,-0.76
3.334,-1.66,1.97,-0.81
3.336,-1.58,2.54,-0.87
3.339,-1.49,3.12,-0.94
3.341,-1.37,3.70,-1.02
3.344,-1.23,4.26,-1.11
3.346,-1.06,4.79,-1.22
3.349,-0.87,5.28,-1.35
3.351,-0.64,5.70,-1.49
3.354,-0.39,6.06,-1.65
3.356,-0.10,6.34,-1.83
3.359,0.22,6.57,-2.00
3.361,0.57,6.72,-2.19
3.364,0.95,6.82,-2.37
3.366,1.35,6.85,-2.57
3.369,1.76,6.81,-2.76
3.371,2.19,6.72,-2.95
3.374,2.63,6.58,-3.14
3.376,3.09,6.39,-3.33
3.379,3.57,6.18,-3.51
3.381,4.06,5.92,-3.68
3.384,4.54,5.63,-3.84
3.386,5.03,5.31,-3.99
3.389,5.49,4.97,-4.11
3.391,5.94,4.61,-4.22
3.394,6.35,4.26,-4.29
3.396,6.73,3.94,-4.33
3.399,7.08,3.64,-4.35
3.401,7.39,3.38,-4.34
3.404,7.67,3.14,-4.31
3.406,7.91,2.93,-4.26
3.409,8.12,2.75,-4.21
3.411,8.29,2.60,-4.18
3.414,8.42,2.50,-4.17
3.416,8.52,2.46,-4.19
3.419,8.59,2.49,-4.25
3.421,8.64,2.58,-4.34
3.424,8.66,2.72,-4.46
3.426,8.65,2.91,-4.61
3.429,8.62,3.13,-4.78
3.431,8.57,3.38,-4.94
3.434,8.50,3.63,-5.08
3.437,8.44,3.88,-5.19
3.439,8.38,4.08,-5.26
3.441,8.31,4.22,-5.28
3.444,8.25,4.28,-5.26
3.446,8.19,4.25,-5.19
3.449,8.13,4.14,-5.07
3.451,8.06,3.95,-4.91
3.454,7.97,3.71,-4.69
3.456,7.85,3.45,-4.44
3.459,7.70,3.19,-4.16
3.461,7.52,2.95,-3.86
3.464,7.31,2.75,-3.57
3.466,7.06,2.61,-3.32
3.469,6.81,2.55,-3.09
3.471,6.54,2.57,-2.93
3.474,6.26,2.65,-2.82
3.476,5.98,2.80,-2.77
3.479,5.70,3.01,-2.75
3.481,5.42,3.25,-2.77
3.484,5.14,3.53,-2.81
3.486,4.88,3.80,-2.87
3.489,4.63,4.07,-2.94
3.491,4.40,4.33,-3.00
3.494,4.18,4.55,-3.06
3.496,3.97,4.75,-3.12
3.499,3.78,4.93,-3.17
3.502,3.60,5.07,-3.20
3.504,3.44,5.19,-3.21
3.506,3.30,5.27,-3.20
3.509,3.16,5.32,-3.17
3.511,3.03,5.32,-3.11
3.514,2.91,5.29,-3.02
3.517,2.80,5.23,-2.91
3.519,2.70,5.15,-2.78
3.521,2.61,5.05,-2.63
3.524,2.54,4.93,-2.46
3.526,2.47,4.79,-2.29
3.530,2.40,4.63,-2.11
3.532,2.35,4.47,-1.93
3.534,2.30,4.30,-1.73
3.537,2.26,4.12,-1.54
3.539,2.22,3.95,-1.34
3.541,2.19,3.78,-1.15
3.544,2.16,3.62,-0.97
3.546,2.14,3.47,-0.79
3.549,2.12,3.33,-0.63
3.551,2.11,3.20,-0.49
3.554,2.10,3.08,-0.35
3.556,2.10,2.96,-0.23
3.559,2.09,2.86,-0.13
3.561,2.10,2.77,-0.04
3.564,2.10,2.70,0.03
3.568,2.11,2.66,0.10
3.569,2.12,2.63,0.15
3.571,2.13,2.62,0.19
3.574,2.16,2.62,0.22
3.576,2.18,2.64,0.25
3.579,2.22,2.66,0.28
3.581,2.26,2.69,0.30
3.583,2.31,2.72,0.31
3.586,2.37,2.74,0.33
3.589,2.43,2.76,0.34
3.591,2.50,2.77,0.36
3.593,2.57,2.76,0.38
3.596,2.65,2.74,0.40
3.599,2.73,2.69,0.45
3.601,2.80,2.62,0.51
3.603,2.86,2.52,0.59
3.606,2.91,2.43,0.69
3.609,2.95,2.34,0.81
3.611,2.98,2.23,0.96
3.613,3.00,2.11,1.12
3.616,3.01,1.97,1.28
3.618,3.01,1.82,1.45
3.621,3.00,1.66,1.63
3.624,2.99,1.48,1.82
3.626,2.97,1.28,2.03
3.629,2.92,1.06,2.23
3.631,2.87,0.83,2.43
3.634,2.81,0.60,2.62
3.636,2.74,0.37,2.82
3.639,2.65,0.14,3.02
3.641,2.54,-0.08,3.21
3.644,2.40,-0.28,3.40
3.646,2.26,-0.46,3.57
3.650,2.10,-0.60,3.74
3.652,1.93,-0.71,3.90
3.653,1.74,-0.79,4.05
3.656,1.55,-0.84,4.19
3.658,1.36,-0.86,4.31
3.661,1.16,-0.86,4.42
3.663,0.96,-0.85,4.53
3.666,0.75,-0.83,4.61
3.669,0.55,-0.79,4.68
3.671,0.33,-0.74,4.73
3.674,0.11,-0.65,4.76
3.676,-0.12,-0.54,4.76
3.678,-0.35,-0.38,4.73
3.681,-0.59,-0.17,4.69
3.683,-0.82,0.08,4.63
3.686,-1.05,0.37,4.56
3.689,-1.26,0.66,4.49
3.691,-1.46,0.94,4.41
3.693,-1.64,1.21,4.34
3.696,-1.81,1.44,4.27
3.698,-1.96,1.61,4.19
3.701,-2.11,1.71,4.09
3.703,-2.24,1.75,3.99
3.706,-2.36,1.73,3.88
3.709,-2.47,1.65,3.75
3.711,-2.58,1.53,3.61
3.714,-2.67,1.39,3.47
3.716,-2.74,1.26,3.31
3.719,-2.79,1.15,3.15
3.721,-2.83,1.09,2.99
3.723,-2.86,1.09,2.81
3.726,-2.88,1.15,2.63
3.729,-2.89,1.27,2.44
3.731,-2.90,1.43,2.26
3.733,-2.90,1.62,2.10
3.736,-2.89,1.78,1.95
3.738,-2.87,1.92,1.84
3.741,-2.86,2.02,1.74
3.743,-2.84,2.07,1.68
3.746,-2.82,2.05,1.64
3.751,-2.81,1.98,1.64
3.753,-2.80,1.86,1.66
3.755,-2.81,1.69,1.72
3.756,-2.83,1.48,1.79
3.759,-2.88,1.23,1.88
3.761,-2.97,0.94,1.99
3.763,-3.09,0.62,2.10
3.766,-3.23,0.28,2.22
3.769,-3.40,-0.08,2.33
3.771,-3.62,-0.44,2.45
3.774,-3.85,-0.79,2.57
3.776,-4.09,-1.10,2.68
3.778,-4.35,-1.38,2.79
3.784,-4.62,-1.63,2.91
3.785,-4.89,-1.83,3.05
3.786,-5.18,-1.98,3.18
3.790,-5.49,-2.09,3.29
3.791,-5.82,-2.17,3.41
3.793,-6.15,-2.20,3.50
3.796,-6.49,-2.18,3.58
3.798,-6.82,-2.08,3.63
3.801,-7.15,-1.92,3.66
3.803,-7.47,-1.68,3.65
3.806,-7.77,-1.40,3.60
3.809,-8.06,-1.08,3.52
3.811,-8.31,-0.76,3.41
3.814,-8.53,-0.44,3.26
3.818,-8.70,-0.15,3.08
3.827,-8.83,0.12,2.88
3.827,-8.92,0.36,2.65
3.828,-8.96,0.56,2.39
3.830,-8.96,0.72,2.11
3.830,-8.92,0.84,1.81
3.831,-8.85,0.92,1.49
3.834,-8.74,0.95,1.17
3.836,-8.59,0.94,0.85
3.838,-8.40,0.91,0.54
3.841,-8.19,0.84,0.26
3.844,-7.95,0.74,-0.00
3.846,-7.69,0.59,-0.23
3.849,-7.41,0.42,-0.43
3.851,-7.12,0.20,-0.60
3.853,-6.82,-0.04,-0.73
3.856,-6.52,-0.31,-0.83
3.858,-6.21,-0.61,-0.91
3.861,-5.92,-0.91,-0.95
3.863,-5.62,-1.24,-0.98
3.866,-5.34,-1.56,-0.99
3.868,-5.06,-1.89,-0.98
3.871,-4.79,-2.21,-0.97
3.873,-4.54,-2.52,-0.94
3.876,-4.31,-2.81,-0.91
3.879,-4.09,-3.09,-0.87
3.881,-3.89,-3.36,-0.84
3.883,-3.71,-3.60,-0.81
3.886,-3.55,-3.81,-0.78
3.889,-3.40,-3.99,-0.75
3.891,-3.27,-4.15,-0.71
3.897,-3.16,-4.27,-0.68
3.897,-3.07,-4.37,-0.65
3.898,-2.99,-4.43,-0.62
3.901,-2.94,-4.47,-0.59
3.903,-2.89,-4.48,-0.56
3.906,-2.86,-4.49,-0.54
3.909,-2.84,-4.48,-0.51
3.911,-2.82,-4.47,-0.48
3.914,-2.82,-4.45,-0.45
3.916,-2.82,-4.42,-0.43
3.918,-2.82,-4.38,-0.41
3.921,-2.82,-4.34,-0.38
3.923,-2.83,-4.29,-0.36
3.926,-2.84,-4.24,-0.35
3.929,-2.85,-4.19,-0.33
3.931,-2.86,-4.15,-0.32
3.933,-2.87,-4.11,-0.31
3.936,-2.88,-4.07,-0.30
3.938,-2.89,-4.02,-0.29
3.941,-2.91,-3.96,-0.28
3.944,-2.92,-3.90,-0.28
3.946,-2.94,-3.83,-0.27
3.949,-2.95,-3.76,-0.26
3.952,-2.97,-3.68,-0.25
3.954,-2.98,-3.60,-0.23
3.956,-2.99,-3.52,-0.21
3.959,-3.00,-3.43,-0.21
3.961,-3.01,-3.34,-0.19
3.964,-3.01,-3.25,-0.18
3.966,-3.00,-3.16,-0.17
3.969,-2.99,-3.07,-0.17
3.971,-2.97,-2.97,-0.17
3.974,-2.95,-2.87,-0.17
3.977,-2.91,-2.77,-0.17
3.978,-2.87,-2.66,-0.16
3.981,-2.83,-2.57,-0.16
3.985,-2.77,-2.47,-0.16
3.986,-2.71,-2.39,-0.15
3.989,-2.65,-2.30,-0.14
3.991,-2.58,-2.22,-0.14
3.994,-2.50,-2.14,-0.13
3.996,-2.43,-2.07,-0.12
3.998,-2.35,-2.00,-0.11
4.002,-2.27,-1.97,-0.10
4.003,-2.19,-1.92,-0.08
4.006,-2.11,-1.88,-0.07
4.009,-2.04,-1.84,-0.06
4.011,-1.98,-1.81,-0.05
4.013,-1.93,-1.78,-0.05
4.016,-1.88,-1.75,-0.05
