time,ax,ay,az,atotal
14.279,-0.59,0.25,0.07,0.64
14.289,-0.53,0.36,-0.1,0.64
14.299,-0.29,0.36,-0.18,0.5
14.309,0.07,0.32,-0.23,0.41
14.319,0.45,0.25,-0.38,0.64
14.329,0.68,0.2,-0.71,1
14.339,0.73,0.15,-1.2,1.41
14.349,0.66,0.14,-1.83,1.95
14.359,0.55,0.18,-2.64,2.71
14.369,0.36,0.27,-3.34,3.37
14.379,0.2,0.3,-3.4,3.42
14.389,0.07,0.27,-2.96,2.98
14.399,0.04,0.25,-2.57,2.59
14.409,0.19,0.25,-2.37,2.39
14.419,0.26,0.29,-2.15,2.19
14.429,0.12,0.37,-1.86,1.9
14.439,-0.02,0.46,-1.43,1.5
14.449,-0.13,0.54,-0.95,1.1
14.459,-0.23,0.69,-0.46,0.86
14.469,-0.29,0.85,0.03,0.9
14.479,-0.33,0.98,0.53,1.16
14.489,-0.28,1.01,1.29,1.66
14.499,-0.16,0.86,3.28,3.39
14.509,-0.08,0.62,5.58,5.62
14.519,-0.15,0.55,6.32,6.35
14.529,-0.1,0.62,5.06,5.1
14.539,0.32,0.62,2.93,3.01
14.549,0.81,0.57,1.17,1.53
14.559,1.13,0.6,0.07,1.28
14.569,1.2,0.73,-0.58,1.52
14.579,1.06,0.77,-0.96,1.63
14.589,0.94,0.79,-1.08,1.64
14.598,0.86,0.78,-0.96,1.51
14.608,0.75,0.74,-0.58,1.2
14.618,0.59,0.71,0.09,0.93
14.628,0.39,0.66,1.19,1.41
14.638,0.19,0.62,2.5,2.58
14.648,0.03,0.6,3.46,3.51
14.658,-0.09,0.64,3.57,3.63
14.668,-0.07,0.75,2.95,3.05
14.678,0.19,0.88,2.05,2.24
14.688,0.45,1.02,1.3,1.71
14.698,0.62,1.15,0.79,1.52
14.708,0.63,1.29,0.48,1.51
14.718,0.51,1.41,0.36,1.54
14.728,0.35,1.54,0.49,1.66
14.738,0.2,1.61,0.87,1.84
14.748,0.11,1.61,1.41,2.14
14.758,0.04,1.53,1.88,2.43
14.768,-0.07,1.38,2.13,2.54
14.778,-0.11,1.21,2.08,2.41
14.788,-0.11,1.03,1.82,2.09
14.798,-0.02,0.84,1.57,1.78
14.808,0.12,0.7,1.35,1.53
14.818,0.14,0.66,1.09,1.28
14.828,0.02,0.69,0.87,1.11
14.838,-0.13,0.78,0.77,1.11
14.848,-0.34,0.89,0.71,1.19
14.858,-0.72,1.03,0.62,1.4
14.868,-1.3,1.17,0.49,1.82
14.878,-1.98,1.28,0.33,2.38
14.888,-2.7,1.4,0.12,3.05
14.898,-3.49,1.52,-0.11,3.81
14.908,-4.35,1.66,-0.37,4.67
14.918,-5.19,1.84,-0.57,5.54
14.928,-5.94,2,-0.71,6.31
14.938,-6.5,2.15,-0.73,6.89
14.948,-6.9,2.28,-0.62,7.29
14.958,-7.19,2.34,-0.49,7.58
14.968,-7.36,2.32,-0.37,7.72
14.978,-7.23,2.25,-0.32,7.58
14.988,-6.92,2.21,-0.38,7.28
14.998,-6.47,2.22,-0.42,6.85
15.008,-5.66,2.18,-0.35,6.08
15.018,-4.47,1.99,-0.23,4.9
15.028,-3.09,1.64,-0.18,3.5
15.038,-1.66,1.28,-0.23,2.11
15.048,-0.04,0.84,-0.33,0.91
15.058,2.04,0.22,-0.33,2.07
15.068,4.7,-0.64,-0.28,4.75
15.078,7.72,-1.74,-0.39,7.92
15.088,10.35,-3.11,-0.98,10.85
15.098,12.18,-4.53,-2.2,13.18
15.108,13.29,-5.55,-3.73,14.88
15.118,14.13,-5.87,-4.7,16
15.128,15.89,-6.28,-4.26,17.61
15.138,18.97,-7.06,-2.3,20.37
15.148,22.3,-7.94,0.49,23.67
15.158,24.53,-8.77,2.22,26.15
15.168,24.97,-9.49,0.99,26.73
15.178,24.21,-9.7,-2.17,26.17
15.188,22.86,-9.98,-4.68,25.38
15.198,20.97,-10.47,-5.99,24.19
15.208,18.96,-10.7,-6.41,22.69
15.218,17.2,-10.64,-5.93,21.08
15.228,15.37,-10.39,-4.55,19.1
15.238,12.87,-9.92,-2.51,16.45
15.248,9.76,-8.83,0.07,13.16
15.257,6.47,-7.3,2.12,9.99
15.268,3.24,-5.68,2.65,7.06
15.278,-0.26,-4.11,2.07,4.6
15.287,-3.84,-2.76,1.58,4.99
15.298,-7.45,-1.42,1.66,7.77
15.307,-11.53,-0.02,1.98,11.7
15.317,-15.97,1.41,2.43,16.22
15.327,-19.39,2.72,3.62,19.92
15.337,-20.53,3.55,5.75,21.61
15.347,-19.59,3.63,7.62,21.33
15.357,-17.42,3.39,8.07,19.5
15.367,-15.06,3.16,6.95,16.89
15.377,-12.75,2.88,5.24,14.08
15.387,-10.7,2.64,3.74,11.64
15.397,-8.98,2.54,2.63,9.69
15.407,-7.69,2.52,1.9,8.32
15.417,-6.89,2.56,1.63,7.53
15.427,-6.58,2.59,1.77,7.29
15.437,-6.54,2.37,2.31,7.33
15.447,-6.53,1.92,3.13,7.5
15.457,-6.52,1.42,3.95,7.76
15.467,-6.55,0.83,4.33,7.9
15.477,-6.77,0.23,4.05,7.9
15.487,-7.34,-0.3,3.3,8.05
15.497,-8.1,-0.69,2.4,8.48
15.507,-8.8,-0.94,1.65,9
15.517,-9.25,-1.05,1.24,9.4
15.527,-9.66,-0.99,1.32,9.79
15.537,-10.02,-0.66,1.82,10.21
15.547,-10.32,-0.14,2.61,10.64
15.557,-10.61,0.43,3.37,11.14
15.567,-10.94,0.97,3.79,11.61
15.577,-11.32,1.47,3.71,12
15.587,-11.66,1.92,3.21,12.25
15.597,-11.82,2.26,2.68,12.33
15.607,-11.7,2.52,2.33,12.19
15.617,-11.43,2.67,2.26,11.95
15.627,-11.25,2.76,2.51,11.85
15.637,-11.2,2.76,2.86,11.89
15.647,-11.21,2.61,3.16,11.93
15.657,-11.06,2.32,3.32,11.78
15.667,-10.44,1.93,3.25,11.11
15.677,-9.17,1.57,2.83,9.72
15.687,-7.69,1.24,1.94,8.03
15.697,-6.54,0.99,0.82,6.66
15.707,-5.28,0.72,0.06,5.33
15.717,-2.98,0.2,0.26,3
15.727,1.08,-0.82,1.4,1.95
15.737,6.74,-2.23,2.67,7.58
15.747,12.6,-3.59,2.88,13.41
15.757,16.94,-4.26,1.45,17.53
15.767,19.45,-4.14,-0.56,19.89
15.777,19.55,-3.57,-2.55,20.03
15.787,19.22,-3.11,-4.14,19.91
15.797,20.9,-3.11,-4.33,21.57
15.807,21.99,-3.13,-3.69,22.51
15.817,20.79,-2.8,-3.34,21.25
15.827,19.55,-2.72,-3.08,19.98
15.837,18.42,-2.84,-2.78,18.84
15.847,16.49,-2.72,-2.68,16.93
15.857,14.25,-2.33,-2.76,14.7
15.867,11.85,-1.85,-2.86,12.33
15.877,9.51,-1.33,-2.78,9.99
15.887,7.48,-0.92,-2.59,7.96
15.897,5.98,-0.64,-2.2,6.41
15.907,4.75,-0.45,-1.66,5.05
15.917,3.61,-0.27,-1.16,3.8
15.927,2.69,-0.16,-0.76,2.8
15.937,1.59,-0.09,-0.48,1.66
15.947,0.02,0.12,-0.39,0.41
15.957,-1.5,0.37,-0.32,1.58
15.967,-2.68,0.55,-0.19,2.74
15.976,-3.62,0.67,-0.18,3.68
15.986,-4.45,0.77,-0.33,4.53
15.996,-5.32,0.89,-0.55,5.43
16.007,-5.96,1.02,-0.74,6.09
16.016,-6.19,1.15,-0.79,6.35
16.026,-6.15,1.29,-0.76,6.33
16.036,-6.29,1.48,-0.76,6.51
16.046,-6.43,1.66,-0.71,6.68
16.056,-6.31,1.72,-0.57,6.56
16.066,-5.93,1.71,-0.4,6.19
16.076,-5.45,1.71,-0.31,5.72
16.086,-4.82,1.67,-0.26,5.11
16.096,-3.91,1.6,-0.23,4.23
16.106,-2.65,1.45,-0.25,3.03
16.116,-1.5,1.37,-0.36,2.06
16.126,-0.74,1.31,-0.5,1.59
16.136,-0.03,1.18,-0.53,1.29
16.146,0.82,1,-0.47,1.38
16.156,1.64,0.83,-0.48,1.9
16.166,2.04,0.73,-0.57,2.24
16.176,2.11,0.65,-0.68,2.31
16.186,2.12,0.53,-0.74,2.3
16.196,2.11,0.32,-0.75,2.26
16.206,1.9,0.11,-0.76,2.05
16.216,1.48,-0.06,-0.75,1.66
16.226,1.14,-0.2,-0.71,1.35
16.236,1,-0.34,-0.65,1.24
16.246,0.92,-0.53,-0.74,1.3
16.256,0.66,-0.6,-0.95,1.3
16.266,0.41,-0.66,-1.11,1.35
16.276,0.34,-0.72,-1.12,1.38
16.286,0.4,-0.8,-1.15,1.45
16.296,0.33,-0.8,-1.19,1.47
16.306,0.11,-0.71,-1.15,1.36
16.316,-0.02,-0.56,-0.98,1.13
16.326,0,-0.4,-0.65,0.77
16.336,0.1,-0.23,-0.28,0.37
16.346,0.09,-0.04,0,0.1
16.356,-0.14,0.12,0.19,0.26
16.366,-0.4,0.22,0.35,0.57
16.376,-0.48,0.29,0.49,0.75
16.386,-0.49,0.28,0.59,0.82
16.396,-0.48,0.18,0.55,0.75
16.406,-0.47,0.03,0.33,0.58
16.416,-0.56,-0.14,0.03,0.58
16.426,-0.62,-0.31,-0.23,0.73
16.436,-0.53,-0.42,-0.35,0.76
16.446,-0.41,-0.45,-0.38,0.71
16.456,-0.27,-0.42,-0.29,0.58
16.466,-0.09,-0.38,-0.19,0.44
16.476,0.01,-0.31,-0.13,0.33
16.486,0.08,-0.23,-0.11,0.26
16.496,0.11,-0.16,-0.17,0.26
16.506,0.03,-0.11,-0.27,0.3
16.516,-0.05,-0.07,-0.37,0.38
16.526,-0.1,-0.04,-0.42,0.44
16.536,-0.11,-0.01,-0.43,0.44
16.546,-0.1,0.01,-0.43,0.44
16.556,-0.05,0.02,-0.42,0.42
16.566,0.04,0,-0.44,0.44
16.576,0.03,0,-0.54,0.54
16.586,-0.04,0.01,-0.62,0.62
16.596,-0.11,0.01,-0.66,0.67
16.606,-0.2,0.03,-0.67,0.7
16.616,-0.27,0.04,-0.64,0.7
16.626,-0.3,0.05,-0.52,0.6
16.635,-0.36,0.06,-0.42,0.55
16.646,-0.4,0.06,-0.3,0.5
16.655,-0.44,0.06,-0.21,0.49
16.665,-0.49,0.08,-0.17,0.53
16.675,-0.54,0.13,-0.13,0.57
16.685,-0.51,0.18,-0.08,0.55
16.695,-0.49,0.23,-0.08,0.55
16.705,-0.48,0.28,-0.12,0.57
16.715,-0.43,0.36,-0.18,0.59
16.725,-0.39,0.42,-0.26,0.63
16.735,-0.27,0.46,-0.27,0.6
16.745,-0.08,0.49,-0.24,0.55
16.755,0.06,0.54,-0.2,0.58
16.765,0.15,0.57,-0.17,0.61
16.775,0.3,0.58,-0.15,0.67
16.785,0.47,0.59,-0.13,0.77
16.795,0.67,0.6,-0.08,0.9
16.805,0.85,0.61,-0.06,1.05
16.815,1.04,0.61,-0.05,1.21
16.825,1.18,0.61,-0.07,1.33
16.835,1.18,0.59,-0.07,1.32
16.845,0.97,0.58,-0.16,1.14
16.855,0.5,0.6,-0.28,0.83
16.865,-0.02,0.64,-0.35,0.73
16.875,-0.45,0.68,-0.32,0.87
16.885,-0.88,0.74,-0.26,1.18
16.895,-1.37,0.83,-0.19,1.61
16.905,-1.8,0.93,-0.14,2.03
16.915,-2.21,1.07,-0.1,2.46
16.925,-2.68,1.25,-0.08,2.95
16.935,-3.12,1.44,-0.11,3.44
16.945,-3.63,1.67,-0.23,4
16.955,-4.23,1.92,-0.32,4.65
16.965,-5.01,2.2,-0.35,5.48
16.975,-5.77,2.49,-0.24,6.29
16.985,-6.54,2.76,0.07,7.1
16.995,-7.39,2.99,0.46,7.99
17.005,-8.23,3.15,0.95,8.86
17.015,-8.89,3.2,1.41,9.56
17.025,-9.4,3.16,1.58,10.05
17.035,-9.63,3.04,1.4,10.2
17.045,-9.31,2.87,0.98,9.79
17.055,-8.52,2.67,0.54,8.94
17.065,-7.4,2.43,0.18,7.79
17.075,-5.96,2.14,-0.05,6.33
17.085,-3.85,1.79,-0.06,4.25
17.095,-0.73,1.27,0.15,1.47
17.105,3.07,0.54,0.52,3.16
17.115,6.9,-0.31,0.71,6.95
17.125,9.64,-1.17,0.26,9.71
17.135,11.13,-2.02,-0.67,11.33
17.145,12.75,-2.98,-1.38,13.17
17.155,14.82,-4.05,-1.58,15.44
17.165,16.79,-5.17,-1.6,17.64
17.175,17.91,-6.26,-1.87,19.07
17.185,18.71,-7.32,-2.2,20.21
17.195,19.67,-8.27,-2.2,21.46
17.205,20.59,-9.11,-1.91,22.6
17.215,21.42,-9.86,-1.33,23.62
17.225,22.02,-10.25,-0.82,24.31
17.235,22.36,-10.27,-0.85,24.62
17.245,21.99,-10.01,-1.52,24.21
17.255,20.72,-9.43,-2.3,22.88
17.265,18.81,-8.65,-2.56,20.86
17.275,16.49,-7.88,-2.18,18.4
17.285,13.95,-7.07,-1.28,15.69
17.295,11.21,-6.16,0.06,12.8
17.305,8.47,-5.04,1.33,9.95
17.315,5.89,-3.72,2,7.25
17.324,3.44,-2.51,1.78,4.62
17.334,0.92,-1.56,0.85,2
17.344,-2.07,-0.41,-0.08,2.11
17.354,-5.33,0.9,-0.48,5.43
17.364,-8.97,2.22,-0.36,9.25
17.374,-13.18,3.5,0.26,13.64
17.384,-17.2,4.55,1.65,17.86
17.394,-19.39,4.93,4.04,20.41
17.404,-18.9,4.64,6.45,20.51
17.414,-16.4,4.02,7.17,18.35
17.424,-13.92,3.45,5.58,15.39
17.434,-12.6,3.07,2.98,13.3
17.444,-11.29,2.68,0.96,11.64
17.454,-9.6,2.33,0.03,9.88
17.464,-8.3,2.28,-0.23,8.61
17.474,-7.75,2.46,-0.11,8.13
17.484,-7.75,2.71,0.27,8.21
17.494,-7.7,2.82,1.02,8.26
17.504,-7.45,2.76,2.09,8.22
17.514,-7.32,2.51,3.07,8.33
17.524,-7.25,2.14,3.53,8.34
17.534,-7.17,1.64,3.26,8.04
17.544,-7.27,1.12,2.45,7.76
17.554,-7.62,0.64,1.55,7.8
17.564,-8.07,0.25,0.82,8.12
17.574,-8.69,-0.03,0.32,8.7
17.584,-9.43,-0.15,0.11,9.43
17.594,-10.18,-0.22,0.35,10.18
17.604,-10.77,-0.24,0.98,10.82
17.614,-11.23,-0.03,1.79,11.37
17.624,-11.58,0.36,2.48,11.85
17.634,-11.91,0.79,2.8,12.26
17.644,-12.14,1.18,2.76,12.51
17.654,-12.09,1.47,2.42,12.42
17.664,-11.86,1.69,1.9,12.13
17.674,-11.73,1.88,1.34,11.95
17.684,-11.6,2.03,0.89,11.81
17.694,-11.37,2.12,0.68,11.58
17.704,-11.14,2.16,0.71,11.37
17.714,-10.82,2.1,0.98,11.06
17.724,-10.3,1.93,1.44,10.58
17.734,-9.65,1.66,1.83,9.97
17.744,-9.05,1.35,1.77,9.32
17.754,-8.41,0.99,1.33,8.57
17.764,-7.42,0.53,0.81,7.48
17.774,-5.51,-0.02,0.59,5.54
17.784,-1.92,-0.73,1.01,2.29
17.794,3.11,-1.59,1.85,3.95
17.804,8.73,-2.54,2.49,9.43
17.814,14.19,-3.36,2.65,14.82
17.824,17.49,-3.71,1.91,17.99
17.834,17.86,-3.65,0.12,18.23
17.844,18.32,-3.54,-1.45,18.72
17.854,19.99,-3.54,-2.2,20.42
17.864,21,-3.55,-2.8,21.48
17.874,20.29,-3.4,-3.63,20.89
17.884,18.38,-3.13,-4.63,19.21
17.894,16.34,-2.97,-5.35,17.45
17.904,14.44,-2.91,-5.71,15.8
17.914,12.61,-2.78,-5.81,14.16
17.924,10.73,-2.54,-5.54,12.34
17.934,9.16,-2.32,-5.15,10.76
17.944,8.19,-2.17,-4.54,9.61
17.954,7.53,-2.05,-3.81,8.68
17.963,6.87,-1.87,-2.88,7.68
17.974,6.18,-1.65,-1.94,6.68
17.984,5.34,-1.33,-1.16,5.62
17.994,4.32,-0.92,-0.53,4.45
18.004,3.32,-0.52,0,3.37
18.013,2.41,-0.09,0.36,2.44
18.023,1.62,0.29,0.58,1.75
18.033,1.13,0.51,0.72,1.43
18.043,0.65,0.62,0.7,1.14
18.053,0.19,0.69,0.61,0.94
18.063,-0.2,0.76,0.42,0.89
18.073,-0.55,0.86,0.22,1.04
18.083,-0.97,0.92,-0.04,1.34
18.093,-1.51,0.98,-0.3,1.83
18.103,-2.09,1.01,-0.6,2.4
18.113,-2.83,1.01,-0.85,3.12
18.123,-3.68,0.98,-0.95,3.92
18.133,-4.39,0.93,-1.01,4.6
18.143,-4.93,0.87,-1.12,5.13
18.153,-5.2,0.79,-1.28,5.42
18.163,-5.23,0.69,-1.42,5.46
18.173,-5.03,0.57,-1.59,5.31
18.183,-4.59,0.42,-1.76,4.94
18.193,-4.11,0.31,-1.86,4.52
18.203,-3.56,0.22,-1.91,4.05
18.213,-2.99,0.18,-1.85,3.52
18.223,-2.48,0.16,-1.66,2.98
18.233,-1.96,0.16,-1.36,2.4
18.243,-1.44,0.15,-1.05,1.79
18.253,-0.9,0.15,-0.7,1.15
18.263,-0.42,0.16,-0.35,0.57
18.273,-0.14,0.18,-0.02,0.23
18.283,-0.07,0.23,0.26,0.35
18.293,-0.08,0.26,0.5,0.57
18.303,-0.12,0.27,0.7,0.75
18.313,-0.18,0.26,0.92,0.98
18.323,-0.3,0.22,1.06,1.12
18.333,-0.32,0.21,1.14,1.2
18.343,-0.2,0.21,1.17,1.21
18.353,-0.18,0.21,1.12,1.15
18.363,-0.13,0.21,0.99,1.03
18.373,0.08,0.19,0.9,0.92
18.383,0.25,0.16,0.77,0.82
18.393,0.3,0.12,0.59,0.67
18.403,0.36,0.05,0.38,0.53
18.413,0.31,-0.02,0.14,0.34
18.423,0.16,-0.1,-0.08,0.2
18.433,0.04,-0.18,-0.21,0.28
18.443,0.04,-0.27,-0.26,0.38
18.453,0.05,-0.34,-0.2,0.39
18.463,0.12,-0.36,-0.11,0.39
18.473,0.11,-0.34,-0.05,0.36
18.483,0.08,-0.31,0.02,0.32
18.493,0.05,-0.28,0.11,0.3
18.503,0.02,-0.26,0.25,0.36
18.513,0.06,-0.24,0.4,0.47
18.523,0.12,-0.25,0.55,0.61
18.533,0.14,-0.25,0.68,0.74
18.543,0.11,-0.21,0.82,0.85
18.553,0.05,-0.15,1.02,1.03
18.563,0.02,-0.03,1.21,1.21
18.573,0.02,0.12,1.28,1.29
18.583,-0.03,0.3,1.17,1.21
18.593,-0.02,0.43,0.9,1
18.603,0.07,0.5,0.52,0.73
18.613,0.08,0.57,0.14,0.59
18.623,0.05,0.64,-0.19,0.66
18.633,0.06,0.69,-0.35,0.78
18.643,0.11,0.72,-0.44,0.85
18.653,0.13,0.75,-0.45,0.89
18.662,0.15,0.8,-0.45,0.93
18.673,0.14,0.85,-0.41,0.95
18.683,0.15,0.89,-0.34,0.97
18.693,0.24,0.91,-0.27,0.98
18.702,0.31,0.9,-0.19,0.97
18.712,0.4,0.84,-0.13,0.94
18.723,0.48,0.74,-0.11,0.89
18.732,0.44,0.68,-0.14,0.82
18.742,0.38,0.62,-0.15,0.74
18.752,0.34,0.61,-0.15,0.71
18.762,0.21,0.64,-0.14,0.68
18.772,0.03,0.68,-0.12,0.69
18.782,-0.09,0.75,-0.13,0.76
18.792,-0.21,0.81,-0.13,0.85
18.802,-0.37,0.87,-0.09,0.95
18.812,-0.48,0.95,-0.04,1.06
18.822,-0.61,1,-0.04,1.18
18.832,-0.82,1.07,-0.07,1.36
18.842,-1.05,1.16,-0.11,1.57
18.852,-1.15,1.22,-0.07,1.68
18.862,-1.28,1.3,-0.02,1.82
18.872,-1.48,1.39,0.05,2.03
18.882,-1.73,1.46,0.07,2.26
18.892,-2.04,1.53,0.03,2.56
18.902,-2.42,1.6,-0.04,2.9
18.912,-2.96,1.69,-0.17,3.41
18.922,-3.66,1.8,-0.31,4.09
18.932,-4.39,1.93,-0.44,4.82
18.942,-5.23,2.05,-0.54,5.65
18.952,-6.13,2.14,-0.5,6.52
18.962,-7.18,2.15,-0.33,7.5
18.972,-8.31,2.06,0.13,8.57
18.982,-9.17,1.87,1.22,9.43
18.992,-9.57,1.66,2.65,10.07
19.002,-9.48,1.54,3.72,10.3
19.012,-8.91,1.56,3.89,9.85
19.022,-8.08,1.68,3.2,8.85
19.032,-6.85,1.79,2.2,7.41
19.042,-4.89,1.81,1.42,5.41
19.052,-1.97,1.7,0.99,2.78
19.062,1.65,1.5,0.88,2.4
19.072,5.49,1.02,0.8,5.64
19.082,8.97,0.31,0.5,8.99
19.092,11.76,-0.59,-0.14,11.78
19.102,13.41,-1.69,-1.33,13.59
19.112,13.98,-2.89,-2.71,14.53
19.122,14.18,-4.22,-3.9,15.3
19.132,14.33,-5.66,-4.81,16.14
19.142,14.96,-6.98,-5.05,17.27
19.152,16.66,-8.15,-4.46,19.07
19.162,19.28,-8.91,-3.49,21.52
19.172,21.95,-9.15,-2.59,23.92
19.182,23.32,-8.98,-2.21,25.09
19.192,23.27,-8.52,-2.31,24.88
19.202,22.78,-8.05,-2.36,24.27
19.212,21.88,-7.63,-2.12,23.27
19.222,20.38,-7.14,-1.62,21.66
19.232,18.66,-6.77,-0.74,19.87
19.242,16.48,-6.46,-0.13,17.7
19.252,13.94,-6.01,-0.15,15.18
19.262,11.4,-5.42,-0.49,12.63
19.272,8.68,-4.66,-1.16,9.92
19.282,5.35,-3.63,-1.81,6.71
19.292,1.35,-2.46,-2.17,3.55
19.302,-2.5,-1.35,-1.85,3.39
19.312,-5.98,-0.18,-1.07,6.08
19.322,-10.35,1.11,-0.32,10.41
19.332,-16.01,2.42,-0.29,16.2
19.342,-21.15,3.56,-0.82,21.46
19.351,-22.1,3.99,-0.48,22.47
19.361,-19.01,3.75,1.53,19.44
19.372,-15.52,3.3,3.7,16.29
19.382,-13.09,3.14,5.3,14.47
19.391,-11.15,3.19,5.93,13.03
19.401,-9.14,3.08,5.75,11.23
19.411,-7.2,2.77,4.81,9.09
19.421,-6.33,2.5,3.5,7.66
19.431,-6.48,2.11,2.29,7.19
19.441,-6.86,1.59,1.7,7.24
19.451,-6.82,0.98,1.88,7.15
19.461,-6.71,0.33,2.58,7.19
19.471,-7.05,-0.29,3.42,7.84
19.481,-7.7,-0.86,4.09,8.76
19.491,-8.44,-1.37,4.24,9.54
19.501,-9.22,-1.76,3.79,10.12
19.511,-9.86,-1.92,2.96,10.47
19.521,-10.31,-1.73,2.17,10.68
19.531,-10.65,-1.4,1.7,10.88
19.541,-10.88,-0.91,1.77,11.06
19.551,-10.95,-0.21,2.35,11.2
19.561,-10.94,0.5,3.13,11.39
19.571,-10.85,1.11,3.84,11.57
19.581,-10.6,1.57,4.24,11.52
19.591,-10.18,1.85,4.11,11.13
19.601,-9.95,1.96,3.45,10.72
19.611,-9.87,1.91,2.61,10.38
19.621,-9.66,1.72,1.93,10
19.631,-9.54,1.45,1.63,9.79
19.641,-9.74,1.15,1.59,9.93
19.651,-9.97,0.78,1.79,10.16
19.661,-10.01,0.47,2.11,10.24
19.671,-9.92,0.26,2.44,10.21
19.681,-9.73,0.16,2.52,10.06
19.691,-9.49,0.16,2.22,9.74
19.701,-9.07,0.23,1.74,9.24
19.711,-8.6,0.28,1.22,8.69
19.721,-8.13,0.27,0.8,8.18
19.731,-7.41,0.18,0.66,7.44
19.741,-5.32,-0.06,1.07,5.43
19.751,-0.87,-0.55,2.05,2.3
19.761,5.16,-1.27,2.85,6.03
19.771,11.38,-1.89,2.83,11.87
19.781,16.47,-2.34,1.84,16.73
19.791,19.18,-2.55,0.22,19.35
19.801,20.24,-2.73,-1.53,20.48
19.811,21.87,-3.11,-2.62,22.25
19.821,24.38,-3.76,-2.71,24.82
19.831,26.06,-4.46,-2.53,26.56
19.841,23.74,-4.59,-3.7,24.46
19.851,19.31,-4.34,-5.34,20.5
19.861,15.75,-4.14,-6.03,17.37
19.871,12.98,-3.9,-6.09,14.86
19.881,10.62,-3.46,-5.54,12.47
19.891,9.11,-3.07,-4.46,10.59
19.901,8.36,-2.72,-3.2,9.35
19.911,7.74,-2.34,-1.85,8.29
19.921,6.29,-2.18,-0.49,6.67
19.931,3.21,-2.26,0.75,4
19.941,-0.26,-2.14,0.76,2.28
19.951,-1.63,-1.44,-1.83,2.85
19.961,-0.1,-0.16,-7.85,7.85
19.971,1.53,1.94,-17.51,17.68
19.981,2.1,2.3,-14.92,15.24
19.991,1.04,0.55,-5.23,5.36
20.001,-1.04,0.1,-2.87,3.06
20.011,-2.31,0.13,-2.26,3.23
20.021,-3.02,0.24,-1.74,3.49
20.03,-3.62,0.43,-1.12,3.81
20.041,-4.35,0.72,-0.54,4.44
20.051,-5.16,1.08,0,5.27
20.061,-5.82,1.47,0.51,6.03
20.07,-6.18,1.86,0.99,6.53
20.08,-6.3,2.32,2.15,7.05
20.09,-6.38,2.7,4.26,8.13
20.1,-6.38,2.94,5.94,9.2
20.11,-6.38,3.13,6.14,9.4
20.12,-6.29,3.25,4.85,8.58
20.13,-5.81,3.13,3.03,7.26
20.14,-4.83,2.82,1.52,5.8
20.15,-3.8,2.47,0.54,4.57
20.16,-2.84,2.14,0.04,3.56
20.17,-1.61,1.8,0,2.41
20.18,0.31,1.44,0.44,1.53
20.19,2.62,1.08,1.21,3.09
20.2,4.56,0.8,1.95,5.02
20.21,5.38,0.7,2.27,5.88
20.22,4.96,0.72,2.04,5.41
20.23,4.06,0.74,1.56,4.42
20.24,3.35,0.71,1.19,3.62
20.25,2.63,0.64,0.95,2.87
20.26,1.79,0.54,0.79,2.03
20.27,0.93,0.41,0.75,1.26
20.28,0.21,0.16,0.93,0.96
20.29,-0.31,-0.23,1.27,1.33
20.3,-0.68,-0.74,1.67,1.95
20.31,-0.92,-1.26,1.96,2.5
20.32,-1.01,-1.61,1.98,2.75
20.33,-1.05,-1.78,1.75,2.71
20.34,-1.11,-1.77,1.4,2.52
20.35,-1.23,-1.67,1.09,2.34
20.36,-1.5,-1.54,0.84,2.3
20.37,-1.55,-1.43,0.56,2.18
20.38,-1.5,-1.33,0.11,2
20.39,-1.42,-1.21,-0.5,1.93
20.4,-1.11,-1.05,-1.22,1.96
20.41,-0.6,-0.9,-1.93,2.21
20.42,-0.01,-0.76,-2.61,2.71
20.43,0.48,-0.59,-3.28,3.37
20.44,0.68,-0.38,-3.95,4.03
20.45,0.92,-0.27,-4.5,4.6
20.46,0.94,-0.18,-4.51,4.61
20.47,0.78,-0.17,-3.8,3.88
20.48,0.66,-0.23,-3.04,3.12
20.49,0.48,-0.25,-2.55,2.61
20.5,0.21,-0.19,-2.07,2.09
20.51,0.02,-0.1,-1.53,1.53
20.52,-0.14,0.03,-0.94,0.95
20.53,-0.24,0.18,-0.35,0.46
20.54,-0.34,0.33,0.17,0.5
20.55,-0.42,0.53,0.64,0.93
20.56,-0.47,0.75,1.14,1.45
20.57,-0.42,0.97,1.81,2.1
20.58,-0.45,1.13,2.36,2.66
20.59,-0.51,1.28,2.5,2.85
20.6,-0.45,1.34,2.16,2.58
20.61,-0.13,1.28,1.51,1.99
20.62,0.16,1.13,0.87,1.44
20.63,0.28,0.97,0.35,1.06
20.64,0.46,0.83,-0.01,0.95
20.65,0.59,0.71,-0.32,0.98
20.66,0.49,0.62,-0.59,0.99
20.67,0.34,0.5,-0.74,0.96
20.68,0.25,0.38,-0.77,0.89
20.69,0.08,0.26,-0.73,0.78
20.7,-0.07,0.16,-0.64,0.67
20.71,-0.2,0.04,-0.52,0.56
20.72,-0.39,-0.06,-0.38,0.55
20.729,-0.53,-0.14,-0.24,0.6
20.739,-0.55,-0.21,-0.13,0.6
20.75,-0.59,-0.26,-0.07,0.65
20.76,-0.66,-0.3,-0.08,0.73
20.77,-0.64,-0.34,-0.15,0.74
20.779,-0.57,-0.36,-0.23,0.71
20.789,-0.51,-0.35,-0.31,0.69
