time,ax,ay,az,atotal
0.409,-0.77,0.14,-1.8,1.96
0.419,-1.32,0.16,-1.96,2.37
0.429,-1.8,0.11,-2.39,2.99
0.439,-1.84,0.68,-1.69,2.59
0.449,-2.31,0.97,-1.67,3.01
0.459,-1.64,0.26,-1.82,2.46
0.469,-1.62,0.47,-1.72,2.41
0.479,-1.4,0.49,-1.63,2.2
0.489,-1.37,0.46,-1.43,2.03
0.499,-0.67,-0.11,-1.77,1.89
0.509,-0.31,0.01,-0.79,0.85
0.519,-0.21,-0.84,0.4,0.95
0.529,0.33,-1.49,1.13,1.9
0.539,1.05,-1.7,1.88,2.74
0.549,1.85,-2.29,2.08,3.61
0.559,2.14,-2.12,2.14,3.69
0.569,1.68,-1.62,1.67,2.87
0.579,0.86,-0.96,0.86,1.55
0.589,0.63,-0.72,-0.02,0.95
0.599,0.84,-0.53,-0.72,1.23
0.609,0.51,-0.31,-1.26,1.39
0.619,0.17,0.67,-1.77,1.9
0.629,-1.29,0.99,-2.18,2.72
0.639,-1.79,0.73,-2.78,3.39
0.649,-1.37,1.28,-3.17,3.69
0.659,-0.77,1.33,-4.21,4.48
0.669,-0.6,0.97,-4.97,5.1
0.679,-0.33,0.67,-5.44,5.49
0.689,-0.01,0.27,-5.6,5.61
0.699,-0.5,0.37,-5.32,5.35
0.709,-0.41,0.25,-5.24,5.26
0.719,-0.15,-0.02,-5.33,5.33
0.729,0.45,-0.65,-5.29,5.35
0.739,1.36,-1.32,-5.25,5.58
0.749,1.8,-1.73,-4.81,5.42
0.759,1.81,-2.02,1.97,3.35
0.769,1.56,-1.53,5.71,6.12
0.779,1.52,-1.24,8.52,8.75
0.789,0.71,-0.74,5.65,5.74
0.799,0.33,-0.6,1.16,1.35
0.809,0.84,-0.63,-1.76,2.05
0.819,1.48,-0.31,-2.82,3.2
0.829,1.71,0.27,-2.41,2.97
0.839,1.07,0.88,-1.69,2.19
0.849,-0.19,1.24,-0.51,1.35
0.859,-0.9,0.38,1.61,1.88
0.868,-1.39,0.12,3.27,3.56
0.879,-1.93,0.41,3.62,4.12
0.889,-2.05,0.8,2.75,3.52
0.898,-2.34,0.95,1.8,3.1
0.909,-2.35,0.44,0.91,2.56
0.918,-2.33,0.27,0.25,2.36
0.928,-2.8,0.38,0.42,2.86
0.938,-3.25,0.79,1.29,3.58
0.948,-3.58,1.44,2.86,4.8
0.959,-3.89,2.19,3.75,5.83
0.968,-4.1,2.8,3.81,6.26
0.979,-4.28,3.18,3.6,6.44
0.989,-4.55,3.72,3.73,6.96
0.998,-4.65,4.37,4.59,7.86
1.009,-4.29,4.96,5.99,8.88
1.018,-3.76,5.49,7.31,9.89
1.028,-3.1,5.88,7.94,10.35
1.039,-2.46,6.08,7.93,10.29
1.048,-1.94,6.2,8.31,10.55
1.059,-1.65,6.29,9.5,11.5
1.068,-1.72,6.42,10.68,12.58
1.078,-1.76,6.5,11.28,13.14
1.089,-1.68,6.42,11.36,13.16
1.098,-1.41,6.02,11.08,12.69
1.108,-1.01,5.38,10.55,11.89
1.118,-0.41,4.65,10.03,11.06
1.128,0.29,3.92,9.37,10.17
1.139,0.94,3.2,8.58,9.21
1.148,1.68,2.11,7.59,8.05
1.158,2.23,0.79,6.1,6.54
1.168,2.6,-0.17,4.65,5.33
1.178,2.79,-0.74,3.55,4.57
1.188,2.82,-1.02,2.74,4.06
1.198,2.78,-1.21,2.04,3.66
1.208,2.63,-1.42,1.3,3.26
1.218,2.55,-1.96,0.29,3.23
1.228,2.25,-2.77,-0.85,3.67
1.238,1.7,-3.39,-2,4.28
1.248,1.22,-3.68,-2.8,4.78
1.258,0.73,-3.74,-3.28,5.03
1.268,0.35,-3.7,-3.56,5.15
1.278,0.06,-3.6,-3.65,5.12
1.288,-0.34,-3.57,-3.76,5.2
1.298,-0.64,-3.68,-3.65,5.22
1.308,-0.86,-3.88,-3.27,5.15
1.318,-0.96,-4.27,-2.93,5.26
1.328,-0.95,-4.98,-3.07,5.93
1.338,-0.98,-5.94,-3.72,7.08
1.348,-1.15,-6.94,-4.51,8.36
1.358,-1.36,-7.93,-5.12,9.54
1.368,-1.75,-8.86,-5.38,10.51
1.378,-2.16,-9.74,-5.24,11.27
1.388,-2.68,-10.51,-5.01,11.95
1.398,-3.18,-11.15,-4.8,12.55
1.408,-3.23,-11.74,-4.59,13.01
1.418,-2.79,-12.2,-4.44,13.28
1.428,-2.06,-12.5,-4.52,13.45
1.438,-1.22,-12.57,-4.6,13.45
1.448,-0.44,-12.71,-4.53,13.5
1.458,0.53,-12.63,-3.99,13.26
1.468,1.87,-12.13,-2.84,12.6
1.478,3.33,-11.28,-1.39,11.84
1.488,4.86,-10.12,-0.25,11.23
1.498,6.86,-9.14,0.14,11.43
1.508,9.15,-8.42,-0.22,12.43
1.518,11.65,-7.71,-0.76,13.99
1.528,14.29,-6.53,-0.58,15.72
1.538,16.63,-4.68,0.97,17.31
1.548,18.86,-2.48,4.09,19.46
1.558,20.71,-0.53,6.74,21.78
1.569,21.78,0.95,7.17,22.95
1.578,22.15,1.9,6.51,23.16
1.588,21.41,2.39,6.3,22.45
1.598,20,2.99,7.63,21.61
1.608,18.52,3.73,9.73,21.25
1.618,16.89,4.37,10.87,20.56
1.628,15.43,4.75,11.01,19.54
1.638,13.95,5.24,10.94,18.49
1.648,12.39,6.09,11.18,17.76
1.657,10.79,7.31,11.52,17.39
1.668,8.92,8.87,11.74,17.2
1.677,6.97,10.42,11.55,17.05
1.688,4.97,11.94,10.77,16.83
1.697,2.47,13.39,9.73,16.74
1.708,-0.33,14.68,9.08,17.27
1.717,-3.36,16.06,8.6,18.52
1.727,-6.19,17.6,7.76,20.21
1.738,-8.54,19.14,6.59,21.97
1.747,-10.37,20.03,5.32,23.18
1.757,-11.78,20.05,4.01,23.59
1.767,-13.97,20.63,3.02,25.1
1.777,-14.92,20.74,3.62,25.8
1.788,-14.43,20.84,6.1,26.07
1.797,-13.25,20.51,8.9,25.99
1.807,-11.33,18.88,10.9,24.57
1.817,-9.37,16.36,11.62,22.14
1.827,-7.28,13.48,11.42,19.11
1.837,-5.02,10.69,10.73,15.96
1.847,-2.54,8.15,9.94,13.1
1.857,0.14,5.75,8.98,10.66
1.867,2.7,3.5,7.89,9.04
1.877,4.83,1.44,6.78,8.44
1.887,6.56,-0.06,5.87,8.81
1.897,8.17,-0.58,5.43,9.82
1.907,9.32,-0.07,5.49,10.82
1.917,10.24,1.06,6.56,12.2
1.928,11.25,2.51,8.17,14.13
1.937,12.1,4.21,9.95,16.22
1.948,12.18,6.2,13.07,18.91
1.958,13.08,7.89,18.49,23.98
1.967,16.67,7.42,20.83,27.69
1.978,19.08,4.38,14.82,24.56
1.987,18.59,1.22,7.15,19.95
1.998,17.67,-1.41,2.53,17.91
2.007,15.08,-3.44,-1.11,15.51
2.017,11.47,-4.73,-3.43,12.87
2.027,7.98,-5.37,-4.05,10.44
2.037,4.66,-5.66,-2.44,7.73
2.047,2.24,-5.81,-0.01,6.23
2.057,0.9,-6.14,2.24,6.6
2.067,0.23,-7.29,3.47,8.08
2.077,-0.08,-9.39,2.93,9.83
2.087,-0.79,-11.91,0.87,11.97
2.097,-2,-14.28,-1.47,14.49
2.107,-3.07,-15.96,-3.2,16.57
2.117,-4.81,-16.49,-4.27,17.7
2.127,-7.09,-17.11,-5.51,19.32
2.137,-7.98,-17.8,-6.2,20.47
2.147,-8.32,-18.37,-6.74,21.26
2.157,-8.29,-18.48,-7.11,21.47
2.167,-8.3,-18.3,-7.11,21.32
2.177,-7.91,-18,-6.63,20.74
2.187,-6.65,-17.14,-5.74,19.26
2.197,-4.86,-15.52,-4.72,16.94
2.207,-2.26,-13.65,-3.93,14.39
2.217,1.21,-11.78,-3.81,12.44
2.227,5.18,-10.11,-3.91,12.02
2.236,9.76,-8.64,-2.65,13.31
2.247,15.12,-7.37,0.77,16.84
2.257,20.11,-6.07,4.49,21.49
2.267,23.84,-4.8,6.11,25.08
2.277,26.17,-3.73,6.08,27.13
2.287,27.55,-2.76,6.78,28.51
2.297,27.36,-1.87,8.25,28.64
2.307,24.69,-1.25,8.41,26.12
2.317,21.05,-0.38,8.37,22.66
2.327,18.2,0.51,9.43,20.5
2.337,15.38,1.2,9.77,18.26
2.347,12.3,1.76,9.04,15.37
2.357,9.28,2.26,8.7,12.92
2.366,6.27,2.72,8.96,11.27
2.376,3.59,3.18,8.92,10.13
2.386,1.26,3.88,8.74,9.65
2.396,-0.74,4.88,8.84,10.12
2.406,-2.55,6.11,8.88,11.08
2.416,-4.06,7.24,8.64,11.98
2.426,-5.67,8.03,7.87,12.59
2.436,-7.81,8.71,6.95,13.61
2.446,-10.53,9.83,6.3,15.72
2.456,-13.29,11.3,5.52,18.3
2.466,-15.74,12.81,4.07,20.7
2.476,-17.41,14.02,3.03,22.56
2.486,-18.26,15,3.78,23.93
2.496,-18.17,15.66,6.21,24.78
2.506,-17.49,15.65,8.7,25.03
2.516,-16,14.71,10.09,23.96
2.526,-13.71,12.79,10.26,21.38
2.536,-11.47,10.49,9.75,18.35
2.546,-9.2,8.05,9.21,15.31
2.556,-6.96,5.7,8.39,12.3
2.566,-4.74,3.71,7.34,9.49
2.576,-2.1,2.43,6.71,7.44
2.586,1.05,1.81,6.65,6.97
2.596,4.18,1.6,6.98,8.29
2.606,6.39,1.77,7.73,10.18
2.616,7.93,2.18,8.91,12.12
2.626,9.62,2.58,10.27,14.31
2.636,11.48,2.97,11.52,16.54
2.647,13.16,3.1,12.88,18.68
2.657,14.6,3.06,15.31,21.38
2.666,16.26,2.89,18.61,24.88
2.677,18.23,2.05,21.14,27.99
2.687,19.59,0.44,21.11,28.8
2.696,19.57,-1.93,17.48,26.31
2.706,18.24,-4.41,11.71,22.12
2.717,15.92,-6.14,6.93,18.42
2.726,12.85,-6.79,4.35,15.17
2.736,9.7,-6.66,2.91,12.12
2.746,6.63,-6.15,1.61,9.19
2.756,3.94,-5.52,0.58,6.81
2.766,1.61,-5.03,0.41,5.3
2.776,-0.36,-4.66,0.89,4.75
2.786,-1.93,-4.61,1.47,5.21
2.796,-3.08,-4.94,1.99,6.15
2.806,-3.71,-5.74,2.52,7.29
2.816,-4.25,-7.09,2.76,8.72
2.826,-5.23,-8.67,2.21,10.37
2.836,-6.64,-10.26,1.16,12.28
2.846,-7.82,-11.86,0.22,14.21
2.856,-8.58,-13.46,-0.42,15.97
2.866,-9.29,-14.78,-0.81,17.48
2.875,-9.74,-15.86,-1.7,18.69
2.885,-9.89,-15.87,-2.46,18.85
2.895,-10.15,-15.65,-2.82,18.86
2.905,-9.79,-15.13,-2.1,18.15
2.915,-8.43,-13.95,-0.36,16.3
2.926,-6.05,-12.24,1.65,13.75
2.935,-2.73,-10.65,3.33,11.49
2.945,1.29,-9.26,4,10.17
2.956,5.42,-8.04,3.44,10.28
2.965,9.56,-6.74,2.5,11.96
2.975,13.31,-4.98,1.55,14.3
2.986,16.23,-2.85,0.82,16.49
2.996,17.96,-0.35,0.57,17.98
3.006,18.11,2.29,0.7,18.27
3.016,17.39,4.6,1.56,18.06
3.026,16.87,6.39,3.27,18.33
3.035,16.73,7.38,5.34,19.05
3.046,16.04,7.05,7.05,18.88
3.056,14.48,5.59,7.92,17.43
3.066,12.73,3.85,8.41,15.74
3.076,11.14,2.36,8.79,14.38
3.085,9.61,1.18,8.69,13.01
3.095,8.09,0.3,7.68,11.16
3.105,6.52,0,6.13,8.95
3.115,4.88,0.42,4.75,6.82
3.126,3.35,1.45,3.76,5.24
3.135,2.02,2.78,3,4.56
3.145,0.56,4.29,2.37,4.93
3.155,-1.48,5.93,1.74,6.36
3.165,-3.7,7.91,1.4,8.85
3.175,-5.26,10.22,1.67,11.61
3.185,-5.94,11.99,1.91,13.52
3.195,-6.28,12.92,1.44,14.43
3.205,-6.39,13.13,0.56,14.62
3.215,-6.4,13.53,0.02,14.97
3.225,-6.1,13.67,0.27,14.97
3.235,-6.08,13.94,1.38,15.27
3.245,-6.51,13.96,2.94,15.68
3.255,-6.95,13.8,4.85,16.19
3.265,-7.58,13.58,6.92,17.02
3.275,-8.12,13.24,9.03,17.97
3.285,-7.95,12.69,11.13,18.65
3.295,-7.11,11.74,12.76,18.74
3.305,-5.97,10.49,13.9,18.41
3.315,-4.32,8.98,15.15,18.13
3.325,-2.54,7.29,16.42,18.15
3.335,-0.82,5.52,17.62,18.48
3.345,0.96,3.73,18.24,18.65
3.355,2.64,2.26,17.98,18.31
3.365,4.01,1.27,17.66,18.16
3.375,4.93,0.86,18.26,18.93
3.385,5.57,0.89,19.47,20.27
3.395,6.2,1.19,20.19,21.15
3.405,6.88,1.87,20.29,21.5
3.415,7.77,2.82,20.04,21.67
3.425,8.98,3.78,19.73,22
3.435,10.33,4.46,18.92,22.02
3.445,11.24,5.02,17.78,21.63
3.455,11.68,5.63,16.68,21.13
3.465,11.71,6.01,15.55,20.37
3.476,11.65,6.26,14.51,19.64
3.485,11.56,6.22,12.68,18.25
3.495,11.08,5.95,10.56,16.42
3.505,9.92,5.52,9.11,14.56
3.515,8.14,5.01,8.34,12.68
3.525,6.42,4.59,8.11,11.32
3.534,5.19,4,7.61,10.04
3.545,4.17,2.94,6.88,8.57
3.555,3.37,1.61,6.71,7.68
3.565,2.59,0.11,6.51,7.01
3.575,1.48,-1.51,5.94,6.31
3.584,0.51,-3.34,5.45,6.41
3.595,-0.08,-5.34,5.22,7.47
3.605,-0.33,-7.41,4.79,8.83
3.615,-0.33,-9.68,3.76,10.39
3.625,-0.17,-12.08,2.64,12.37
3.634,-0.31,-14.37,1.81,14.49
3.645,-0.89,-16.43,1.3,16.51
3.654,-1.6,-18.16,1.15,18.27
3.664,-2.06,-19.16,1.03,19.29
3.674,-2.44,-19.5,0.28,19.65
3.684,-2.71,-19.18,-0.77,19.39
3.694,-2.71,-18.39,-1.59,18.66
3.704,-2.74,-16.83,-2.07,17.18
3.714,-2.67,-14.5,-1.96,14.88
3.724,-2.27,-11.82,-1.4,12.12
3.734,-1.32,-8.98,-0.55,9.09
3.744,0.59,-6.39,0.34,6.43
3.754,3.49,-4.33,0.81,5.62
3.764,7.56,-2.86,0.64,8.11
3.774,12.4,-1.63,0.3,12.51
3.784,16.2,-0.25,0.08,16.2
3.795,18.73,1.19,-0.09,18.77
3.805,20.03,2.56,-0.07,20.19
3.814,19.97,3.97,0.09,20.36
3.825,18.98,5.54,0.74,19.79
3.834,17.65,7.12,1.83,19.12
3.845,16.33,8.22,3,18.53
3.854,14.91,8.92,4.13,17.86
3.865,13.63,9.25,4.98,17.21
3.874,12.46,9.19,5.12,16.3
3.884,11.3,8.97,4.51,15.12
3.894,9.96,9.23,3.42,14
3.904,8.59,10.33,2.07,13.59
3.914,7.43,11.95,0.8,14.1
3.924,5.58,14.05,-0.12,15.12
3.934,3.12,16.15,-0.17,16.45
3.944,0.52,17.7,0.33,17.71
3.954,-2.17,18.87,0.45,19
3.964,-4.88,19.57,0.17,20.17
3.974,-7.38,19.73,-0.22,21.07
3.984,-9.34,19.4,-0.35,21.53
3.994,-10.65,18.76,0.07,21.57
4.004,-11.72,18.13,1.22,21.62
4.014,-12.61,17.54,3.03,21.81
4.024,-13.25,16.84,4.88,21.98
4.034,-13.88,16.11,6.26,22.17
4.044,-14.03,15.3,7.24,21.99
4.054,-13.45,14.3,7.85,21.14
4.064,-12.46,13.06,7.88,19.69
4.074,-11.16,11.72,7.73,17.93
4.084,-9.21,10.24,7.7,15.78
4.094,-6.76,8.89,7.72,13.58
4.104,-3.43,7.64,7.95,11.54
4.114,0.82,6.55,8.65,10.88
4.124,5.33,5.62,9.83,12.52
4.134,9.43,5.08,11.32,15.59
4.144,12.55,5.35,13.05,18.88
4.154,14.93,6.57,15.4,22.43
4.164,17.19,7.98,18.26,26.32
4.174,19.04,8.27,19.76,28.66
4.184,19.73,9.29,20.77,30.12
4.194,21.27,8.49,21.78,31.6
4.204,20.65,7.49,20.14,29.81
4.214,20.52,4.96,17.41,27.37
4.224,20.03,1.9,13.9,24.45
4.234,18.76,-0.93,9.62,21.1
4.244,16.81,-3.35,5.26,17.93
4.254,14.32,-5.11,1.75,15.3
4.264,11.41,-6.03,-0.69,12.92
4.274,8.53,-6.35,-3.3,11.13
4.284,5.94,-6.17,-3.98,9.45
4.294,3.71,-5.84,-2.64,7.4
4.304,1.61,-5.81,-0.36,6.04
4.313,-0.08,-6.17,1.72,6.41
4.324,-1.26,-7.02,2.84,7.68
4.334,-2.05,-8.38,3.3,9.23
4.343,-2.43,-10.04,3.46,10.9
4.353,-2.76,-11.83,3.42,12.62
4.363,-3.29,-13.65,3.07,14.37
4.373,-4.23,-15.41,2.36,16.16
4.384,-5.46,-17.01,1.57,17.93
4.393,-6.38,-18.57,0.76,19.65
4.403,-6.92,-18.89,0.14,20.12
4.413,-7.99,-18.87,-0.43,20.5
4.424,-8.16,-19.3,-1.08,20.98
4.433,-7.99,-18.89,-1.35,20.55
4.443,-7.53,-18.24,-1.65,19.81
4.453,-6.47,-17.08,-1.42,18.32
4.463,-5.07,-15.52,-0.88,16.35
4.473,-3.62,-13.99,-0.38,14.45
4.483,-1.99,-12.37,0.12,12.53
4.493,0.16,-10.96,0.53,10.97
4.503,2.12,-9.63,0.74,9.88
4.513,4.13,-8.26,1.03,9.3
4.523,6.17,-6.69,0.66,9.12
4.533,8,-4.78,-0.59,9.34
4.543,10.42,-2.84,-1.44,10.89
4.553,13.69,-0.45,-0.52,13.71
4.564,17.08,2.13,2.02,17.33
4.574,20.47,4.04,4.71,21.39
4.583,24.25,4.58,6.33,25.48
4.593,26.66,3.57,6.83,27.75
4.603,26.19,2.13,7.26,27.26
4.613,23.93,0.84,8.31,25.35
4.623,20.59,-0.12,8.78,22.39
4.633,16.75,-0.41,8.12,18.62
4.643,13.22,-0.03,7.64,15.27
4.653,10.06,1.02,8.17,12.99
4.663,7.36,2.71,9.15,12.05
4.673,4.98,4.71,9.73,11.9
4.683,2.9,6.69,9.94,12.33
4.693,0.99,8.3,9.97,13.01
4.703,-0.73,9.33,9.65,13.44
4.713,-2.21,9.71,8.86,13.33
4.723,-3.86,9.61,7.63,12.86
4.733,-5.78,9.42,6.29,12.71
4.743,-7.85,9.41,5.22,13.33
4.753,-9.82,9.7,4.42,14.49
4.763,-11.5,10.29,3.69,15.86
4.773,-13,11.02,2.89,17.28
4.783,-14.28,11.77,2.29,18.65
4.793,-15.17,12.64,2.43,19.9
4.803,-15.64,13.55,3.24,20.94
4.813,-15.48,14.33,4.29,21.53
4.823,-14.52,14.59,5.08,21.2
4.833,-12.89,14.11,5.31,19.83
4.843,-10.95,12.86,4.93,17.6
4.853,-9.12,11.21,4.17,15.04
4.863,-7.31,9.38,3.38,12.36
4.873,-5.45,7.53,2.67,9.67
4.883,-3.72,5.78,2.17,7.21
4.893,-2.24,4.4,1.84,5.27
4.902,-0.41,3.52,1.79,3.97
4.913,1.79,3.02,2.07,4.07
4.923,4.43,2.8,2.84,5.96
4.933,7.39,2.92,4.02,8.9
4.943,10.23,3.45,5.53,12.13
4.953,12.75,4.48,7.62,15.52
4.962,14.65,5.89,10.46,18.94
4.972,15.9,7.54,13.94,22.45
4.983,17.14,8.54,17.75,26.11
4.992,17.86,9.16,21.3,29.27
5.003,19.55,8.42,23.74,31.89
5.013,20.36,5.35,20.68,29.5
5.023,19.14,1.44,14.02,23.77
5.033,17.77,-2.21,9.37,20.21
5.043,15.55,-4.94,5.54,17.23
5.052,12.55,-6.57,2.76,14.43
5.062,9.23,-7.22,1.27,11.78
5.072,5.8,-7,-0.56,9.11
5.082,2.81,-6.34,-0.4,6.95
5.092,0.27,-5.57,0.82,5.63
5.102,-1.77,-4.97,1.89,5.61
5.112,-3.35,-4.8,2.54,6.38
5.122,-4.43,-5.14,2.92,7.38
5.132,-5.26,-6.02,3.08,8.56
5.142,-5.98,-7.21,3.13,9.88
5.152,-6.7,-8.44,3.14,11.22
5.162,-7.49,-9.65,3.07,12.6
5.172,-8.24,-10.9,2.94,13.97
5.182,-8.74,-12.23,2.73,15.28
5.192,-8.83,-13.28,2.23,16.1
5.202,-8.86,-13.86,1.58,16.52
5.212,-9.03,-14.65,1.09,17.24
5.222,-9.34,-15.34,0.84,17.98
5.232,-9.53,-15.74,0.58,18.41
5.242,-9.26,-15.82,0.22,18.33
5.252,-8.46,-15.29,-0.35,17.48
5.262,-7.45,-14.14,-0.92,16
5.272,-6.45,-12.63,-1.03,14.22
5.282,-5.07,-10.95,-0.21,12.07
5.292,-2.18,-9.13,1.53,9.51
5.302,2.43,-7.4,2.73,8.25
5.312,6.78,-6.31,1.31,9.35
5.322,9.85,-5.43,-1.73,11.38
5.332,13,-4.14,-3.57,14.1
5.343,16.76,-2.49,-3.21,17.24
5.352,18.93,-0.59,-1.44,18.99
5.362,18.55,1.36,0.64,18.61
5.372,17.75,3.2,2.43,18.2
5.382,17.58,4.49,3.72,18.52
5.392,16.98,4.51,4.58,18.16
5.402,15.46,3.51,5.39,16.75
5.412,13.5,2.08,6.2,15
5.422,11.42,0.84,6.59,13.21
5.432,9.49,-0.18,6.08,11.28
5.442,7.83,-0.8,4.77,9.2
5.452,6.62,-0.92,3.52,7.55
5.462,5.87,-0.51,2.8,6.52
5.472,5.2,0.44,2.47,5.78
5.482,4.51,1.76,2.34,5.38
5.492,3.81,3.24,2.36,5.53
5.502,3.12,4.76,2.07,6.05
5.512,2.06,6.37,1.63,6.89
5.522,0.89,7.91,1.25,8.05
5.532,-0.29,9.37,0.98,9.42
5.542,-1.51,10.65,1.02,10.8
5.552,-2.5,11.65,1.3,11.99
5.562,-3.12,12.28,1.43,12.75
5.572,-3.3,12.56,1.27,13.05
5.582,-3.36,12.48,0.75,12.94
5.592,-3.6,12.24,0.27,12.76
5.601,-3.93,12,0.41,12.63
5.612,-4.35,11.74,1.38,12.6
5.622,-5,11.58,3.1,12.99
5.632,-5.73,11.31,5.54,13.84
5.642,-6.25,10.93,8.17,15.01
5.651,-6.3,10.4,10.24,15.9
5.661,-5.89,9.52,11.21,15.84
5.671,-5.14,8.22,11.33,14.91
5.682,-4.23,6.61,11.26,13.73
5.692,-3.17,4.98,11.48,12.91
5.701,-1.76,3.45,12.12,12.73
5.712,-0.58,2.19,12.71,12.91
5.722,0.45,1.28,12.91,12.98
5.731,1.38,0.97,13.19,13.3
5.741,2.36,1.17,13.95,14.2
5.751,3.42,1.86,15.46,15.94
5.761,5.17,2.69,17.76,18.69
5.771,7.64,3.16,19.72,21.38
5.781,9.75,3.17,19.92,22.4
5.792,11,3.22,19.53,22.65
5.801,12.13,3.48,19.98,23.63
5.812,13.19,3.38,19.51,23.79
5.822,13.78,2.79,17.55,22.49
5.832,14.07,2.1,15.97,21.38
5.842,13.98,1.55,15.01,20.57
5.851,13.4,1.21,13.96,19.39
5.862,12.44,1,12.56,17.71
5.871,11.25,1.08,11.38,16.04
5.881,9.99,1.32,10.7,14.7
5.891,8.66,1.65,10.28,13.54
5.901,7.72,1.81,9.96,12.73
5.911,7.02,1.68,9.63,12.04
5.921,6.4,1.37,9.1,11.21
5.931,5.92,0.84,8.21,10.16
5.941,5.45,0.18,7.33,9.14
5.951,4.87,-0.65,6.41,8.07
5.961,4.09,-1.41,5.7,7.15
5.971,3.18,-2.03,5.26,6.48
5.981,2.26,-2.63,4.82,5.94
5.991,1.44,-3.27,4.39,5.66
6.001,0.72,-4.01,3.87,5.62
6.011,0.07,-4.79,3.26,5.8
6.021,-0.53,-5.53,2.78,6.21
6.031,-0.99,-6.18,2.6,6.78
6.041,-1.3,-6.86,2.48,7.41
6.051,-1.84,-7.56,2.08,8.06
6.061,-2.67,-8.19,1.57,8.76
6.071,-3.33,-8.83,1.24,9.52
6.081,-3.75,-9.51,0.83,10.26
6.091,-4.11,-10.27,0.3,11.07
6.101,-4.46,-11.06,-0.32,11.93
6.111,-4.76,-11.89,-0.99,12.85
6.121,-4.96,-12.53,-1.59,13.57
6.131,-4.98,-12.78,-1.96,13.86
6.141,-4.77,-12.84,-2.13,13.86
6.151,-4.62,-12.48,-2.3,13.51
6.161,-4.54,-11.73,-2.5,12.82
6.171,-4.31,-10.72,-2.58,11.84
6.181,-3.83,-9.56,-2.54,10.61
6.191,-2.94,-8.31,-2.45,9.15
6.201,-1.44,-7.06,-2.34,7.57
6.211,0.66,-5.72,-2.12,6.14
6.22,3.04,-4.39,-1.9,5.66
6.231,5.35,-3.14,-1.71,6.44
6.241,7.77,-2.04,-1.51,8.17
6.251,10.37,-1.15,-1.37,10.53
6.261,12.73,-0.22,-1.52,12.83
6.271,14.76,0.77,-2.15,14.94
6.281,16.56,1.55,-1.62,16.71
6.291,17.78,1.95,-0.06,17.89
6.301,17.92,2.62,0.04,18.11
6.311,17.47,3.43,0.24,17.81
6.32,16.7,4.11,0.9,17.22
6.331,15.94,4.74,1.2,16.67
6.341,15.23,5.67,0.74,16.27
6.351,14.44,7.03,0.17,16.06
6.361,13.65,8.66,0.4,16.17
6.371,12.35,10.54,1.29,16.28
6.38,10.11,12.33,2.34,16.12
6.39,7.53,13.66,2.89,15.86
6.4,5.05,14.46,3.44,15.7
6.411,2.74,14.77,4.13,15.58
6.42,1.04,14.22,5.01,15.11
6.43,-0.47,12.65,5.97,13.99
6.44,-2.85,10.41,7.6,13.2
6.45,-4.06,8.6,6.62,11.59
6.46,-5.06,6.8,5.69,10.21
6.47,-6.2,5.87,4.17,9.5
6.48,-7.11,5.37,3.15,9.45
6.49,-8.29,5.6,2.85,10.4
6.5,-9.64,6.31,3.06,11.92
6.51,-11,7.08,3.35,13.5
6.52,-12.38,7.86,3.64,15.11
6.53,-13.5,8.65,4.01,16.52
6.54,-14.23,9.32,4.58,17.62
6.55,-14.51,9.56,5.22,18.15
6.56,-14.29,9.27,5.61,17.94
6.57,-13.48,8.56,5.42,16.86
6.58,-12.46,7.65,4.73,15.37
6.59,-11.54,6.86,4,14.01
6.6,-10.18,6,3.56,12.34
6.61,-8.27,5.16,3.16,10.25
6.62,-6.03,4.6,2.75,8.07
6.63,-3.28,4.29,2.43,5.93
6.64,0.61,4.37,2.97,5.32
6.65,5.84,5.18,5.26,9.42
6.66,11.28,7.35,8.85,16.11
6.671,16.32,13.48,16.41,26.79
6.681,15.21,7.03,12.86,21.13
6.691,18.7,2.72,10.2,21.48
6.7,19.09,4.16,8.77,21.41
6.71,18.16,4.41,11.44,21.91
6.72,16.89,5,16.79,24.33
6.73,16.16,4.81,16.9,23.87
6.74,15.84,3.81,14.36,21.72
6.75,14.71,2.41,12.02,19.14
6.76,12.68,0.8,11.4,17.06
6.77,10.57,-0.78,10.54,14.95
6.78,9.09,-2.33,8.4,12.59
6.79,8.22,-4.23,4.61,10.33
6.8,6.86,-6.03,1.51,9.26
6.81,4.8,-7.1,0.41,8.58
6.82,3.23,-7.93,0.65,8.59
6.83,1.84,-8.5,0.54,8.71
6.84,0.31,-8.8,0.54,8.82
6.85,-1.1,-9.09,0.81,9.19
6.86,-2.16,-9.4,1.27,9.73
6.87,-2.83,-9.85,1.71,10.4
6.88,-3.37,-10.42,1.97,11.13
6.89,-3.83,-11.07,1.98,11.88
6.9,-4.24,-11.85,1.53,12.68
6.91,-4.65,-12.61,0.98,13.48
6.919,-5.14,-13.27,0.5,14.24
6.93,-5.77,-13.86,0.14,15.01
6.94,-6.38,-14.4,-0.06,15.75
6.95,-6.89,-14.9,-0.2,16.42
6.96,-7.13,-15.32,-0.52,16.9
6.969,-7.23,-15.63,-1.14,17.26
6.98,-7.33,-15.57,-1.68,17.29
6.99,-7.33,-15.04,-1.92,16.85
7,-7.1,-14.17,-1.7,15.94
7.01,-6.4,-13.2,-1.27,14.73
7.019,-5.21,-12.16,-0.88,13.26
7.029,-3.44,-11.12,-0.44,11.65
