time,ax,ay,az,atotal
15.327,3.69,-14.57,-2.83,15.29
15.337,4.55,-16.42,-3.21,17.34
15.347,5.72,-16.94,-3.17,18.16
15.357,6.42,-16.56,-3.57,18.12
15.367,7.04,-15.91,-4.25,17.91
15.377,6.98,-13.15,-4.76,15.63
15.387,6.3,-9.54,-4.81,12.4
15.397,5.2,-5.84,-4.08,8.82
15.407,3.85,-1.94,-2.61,5.04
15.417,2.54,1.88,-0.84,3.27
15.427,1.63,5.22,0.48,5.49
15.437,1.26,7.53,1.36,7.76
15.447,1.06,8.94,1.96,9.21
15.457,1.04,10.02,2.87,10.48
15.467,1.32,11.29,4.53,12.24
15.477,1.83,12.51,6.27,14.11
15.487,2.68,13.34,7.01,15.31
15.497,4.3,13.81,6.64,15.92
15.507,6.95,14.15,5.93,16.85
15.517,9.45,14.3,4.98,17.85
15.527,11.49,13.79,4.31,18.46
15.537,12.93,12.42,4.04,18.38
15.547,12.91,10.68,3.23,17.06
15.557,12.04,9.89,2.59,15.79
15.567,12.57,10.34,3.81,16.72
15.578,13.33,10.38,4.8,17.56
15.587,12.87,9.78,3.93,16.63
15.597,12.58,9.35,3.15,15.99
15.607,12.41,9.25,3.27,15.82
15.617,11.52,9.53,3.55,15.36
15.627,10.24,9.71,3.56,14.55
15.637,9.01,9.23,2.74,13.19
15.647,7.66,8.06,1.37,11.2
15.657,5.93,6.41,0.08,8.73
15.667,4.18,4.45,-0.76,6.16
15.677,2.85,2.04,-1.39,3.77
15.687,2.13,-0.48,-2.25,3.14
15.696,1.85,-2.83,-3.13,4.61
15.707,1.88,-5.02,-3.61,6.47
15.716,1.88,-7.09,-3.92,8.32
15.726,2.13,-8.91,-3.81,9.92
15.736,2.41,-10.31,-3.11,11.03
15.746,2.16,-11.47,-2.56,11.95
15.757,1.58,-12.44,-2.32,12.76
15.767,1.06,-13.15,-1.94,13.33
15.777,0.54,-13.52,-1.26,13.59
15.787,0.09,-13.55,-0.3,13.55
15.796,-0.12,-13.36,0.71,13.38
15.807,0.1,-12.99,1.66,13.1
15.817,0.52,-12.38,2.32,12.61
15.826,0.8,-11.46,2.95,11.86
15.837,0.87,-10.11,3.92,10.88
15.846,0.89,-8.29,5.32,9.89
15.856,1.89,-5.73,6.62,8.96
15.867,4.49,-3.2,7.08,8.97
15.876,6.99,-1.06,6,9.27
15.886,8.79,1.01,4.39,9.88
15.896,10.67,2.98,4.15,11.83
15.906,12.21,4.5,5.12,13.98
15.916,12.6,5.25,5.27,14.63
15.926,12.16,5.01,3.34,13.57
15.936,10.99,4.27,0.68,11.81
15.946,9.81,3.19,-1.19,10.39
15.956,8.85,2.12,-2.44,9.42
15.966,8.28,1.44,-3.56,9.12
15.976,8.35,1.25,-4.29,9.47
15.986,8.71,1.38,-4.17,9.76
15.996,9.16,1.51,-3.35,9.87
16.006,8.75,0.94,-2.61,9.18
16.016,7.17,-0.53,-2.33,7.55
16.026,5.39,-2.7,-2.48,6.52
16.036,4.13,-5.13,-2.87,7.18
16.046,3.74,-7.23,-3.33,8.79
16.056,3.39,-9.11,-3.96,10.5
16.066,2.97,-10.61,-4.67,11.97
16.076,2.92,-11.47,-5.14,12.91
16.086,2.65,-11.65,-4.98,12.95
16.096,2.28,-10.88,-4.09,11.85
16.106,2.21,-8.9,-2.95,9.63
16.116,1.79,-6.28,-2.02,6.83
16.126,0.93,-3.53,-0.94,3.77
16.136,0.08,-0.79,0.62,1
16.146,-0.49,1.98,2.47,3.2
16.156,-0.77,4.7,4.32,6.43
16.166,-0.67,7.11,5.99,9.32
16.176,-0.31,8.93,7.08,11.4
16.186,0.5,9.92,7.47,12.43
16.196,1.46,10.02,7.3,12.49
16.206,2.36,9.8,7.06,12.3
16.216,3.19,9.61,7.08,12.36
16.226,3.97,9.76,7.7,13.05
16.236,5.39,10.39,8.59,14.52
16.246,6.86,11.14,8.61,15.66
16.256,7.94,11.49,8.05,16.12
16.266,8.81,11.22,7.79,16.26
16.276,9.36,10.7,8.71,16.68
16.286,10.94,10.87,11.04,18.97
16.296,13.39,11.22,11.86,21.11
16.306,14.99,10.75,9.89,20.93
16.316,15.38,10.24,8.25,20.24
16.326,15.09,9.92,8.27,19.86
16.336,14.2,9.67,8.2,19.04
16.346,12.55,9.7,7.14,17.39
16.356,10.43,9.62,5.72,15.3
16.366,8.37,9.21,4.4,13.2
16.376,6.52,8.4,2.64,10.96
16.386,4.8,7.11,0.3,8.59
16.396,3.4,5.33,-1.92,6.61
16.406,2.43,3.17,-3.38,5.24
16.415,2.05,0.92,-4.14,4.71
16.426,2.05,-1.31,-4.58,5.19
16.436,2.1,-3.42,-4.79,6.25
16.446,2.51,-5.43,-4.58,7.53
16.455,2.94,-7.32,-4.25,8.96
16.466,3.28,-9.01,-4.15,10.45
16.475,3.48,-10.46,-4.3,11.83
16.486,3.28,-11.52,-4.51,12.8
16.495,2.97,-12.17,-4.47,13.3
16.505,2.7,-12.57,-4.03,13.48
16.515,2.38,-12.88,-3.21,13.49
16.525,2.32,-13.08,-2.07,13.45
16.535,2.31,-13.22,-0.82,13.45
16.545,2.02,-13.39,0.42,13.55
16.555,1.61,-13.45,1.73,13.65
16.565,1.23,-12.72,3.07,13.15
16.575,1.04,-10.78,4.16,11.6
16.585,1.68,-8.19,5,9.74
16.595,3.58,-5.24,5.43,8.36
16.605,5.79,-2.37,5.29,8.19
16.615,7.37,0.11,5.01,8.91
16.625,8.89,2.27,4.78,10.35
16.635,10.01,3.96,4.32,11.6
16.645,10.06,4.54,3.89,11.7
16.655,9.57,4.19,3.07,10.89
16.665,8.72,3.86,1.58,9.67
16.675,7.55,3.34,-0.28,8.26
16.685,6.21,2.53,-1.64,6.9
16.695,4.6,2.01,-2.3,5.52
16.705,3.44,1.65,-2.02,4.32
16.715,3.2,1.2,-1.05,3.58
16.725,3.65,0.25,-0.49,3.69
16.735,4.68,-1.2,-0.69,4.88
16.745,4.87,-3.41,-1.34,6.1
16.755,4.4,-5.97,-1.57,7.58
16.765,4.51,-8.28,-1.48,9.55
16.775,5.53,-10.35,-1.82,11.87
16.785,6.63,-12.15,-2.91,14.15
16.795,7.03,-13.39,-4.4,15.74
16.805,7.24,-13.72,-5.25,16.37
16.815,7.55,-12.85,-4.85,15.67
16.825,7.51,-10.76,-3.53,13.58
16.835,6.82,-8,-1.96,10.69
16.845,5.4,-5.18,-0.92,7.54
16.855,3.68,-2.52,-0.49,4.49
16.865,2.03,0.06,-0.18,2.04
16.875,0.62,2.64,0.49,2.76
16.885,-0.53,5.12,1.72,5.42
16.895,-1.34,7.26,3.27,8.08
16.905,-2,8.91,4.5,10.19
16.915,-2.4,10.1,5.22,11.62
16.925,-2.43,10.69,5.62,12.32
16.935,-1.86,10.55,5.75,12.16
16.945,-1.25,9.89,5.55,11.41
16.955,-0.6,9.28,5.5,10.8
16.965,0.55,9.13,5.99,10.94
16.975,2.4,9.59,6.69,11.94
16.985,4.51,10.38,7.2,13.41
16.995,7.1,10.93,7.7,15.13
17.005,10.21,10.98,7.86,16.93
17.015,12.33,10.85,7.4,18.02
17.025,13.86,11.44,7.96,19.66
17.035,16.01,12.24,8.75,21.97
17.045,17.12,12.53,7.22,22.41
17.055,17.16,12.38,4.71,21.67
17.065,17.53,11.61,3.22,21.27
17.075,17.2,10.29,2.2,20.17
17.085,16.2,9.13,1.3,18.64
17.095,14.55,7.85,0.41,16.54
17.105,12.17,6.55,-0.47,13.83
17.115,9.31,5.3,-1.41,10.81
17.124,6.24,3.88,-2.39,7.73
17.135,3.3,2.32,-3.26,5.19
17.144,1.37,0.74,-3.56,3.89
17.154,0.68,-0.83,-3.32,3.49
17.165,0.52,-2.43,-2.87,3.8
17.175,0.33,-4.08,-2.66,4.88
17.185,0.32,-5.65,-2.71,6.27
17.195,0.49,-7.16,-2.9,7.74
17.204,0.67,-8.66,-3.12,9.23
17.214,0.76,-10.13,-3.32,10.69
17.224,0.73,-11.47,-3.37,11.98
17.234,0.47,-12.48,-3.3,12.92
17.244,0.11,-12.97,-3.17,13.35
17.254,-0.07,-13.27,-2.83,13.57
17.264,0.04,-13.49,-2.35,13.69
17.274,0.21,-13.6,-1.72,13.71
17.284,0.33,-13.66,-0.91,13.7
17.294,0.39,-13.66,0.28,13.67
17.304,0.29,-13.17,1.67,13.28
17.314,0.44,-11.64,3,12.03
17.324,0.71,-9.46,4.02,10.3
17.334,1.57,-6.79,4.97,8.56
17.344,3.63,-3.59,5.45,7.47
17.354,6.09,0.03,5.17,7.99
17.364,8.41,3.4,5,10.36
17.374,10.39,5.91,5.86,13.32
17.384,10.79,7.7,6.81,14.9
17.394,10.56,8.72,6.42,15.12
17.404,10.65,8.51,4.07,14.23
17.414,9.78,7.14,1.18,12.17
17.424,7.82,5.47,-0.84,9.58
17.434,5.81,3.81,-1.81,7.18
17.444,4.42,2.44,-2.21,5.51
17.454,3.73,1.23,-2.56,4.69
17.464,3.94,-0.12,-2.67,4.76
17.474,5.31,-2.16,-2.47,6.24
17.484,5.48,-4.56,-2.24,7.47
17.494,4.67,-7,-2.2,8.69
17.504,4.25,-9.2,-2.48,10.43
17.514,3.92,-11.06,-3.15,12.15
17.524,4.05,-12.3,-4.13,13.6
17.534,4.56,-12.83,-4.75,14.42
17.544,4.64,-12.6,-4.49,14.16
17.554,4.21,-11.45,-3.42,12.67
17.564,3.45,-9.52,-1.97,10.31
17.574,2.51,-7.13,-0.87,7.61
17.584,1.21,-4.74,-0.25,4.9
17.594,-0.17,-2.41,0.44,2.45
17.604,-1.19,-0.07,1.6,2
17.614,-1.91,2.25,2.99,4.2
17.624,-2.62,4.45,4.2,6.66
17.634,-3.22,6.35,5.05,8.73
17.644,-3.54,7.89,5.61,10.31
17.654,-3.44,8.92,5.98,11.28
17.664,-3.09,9.42,6.22,11.71
17.674,-2.77,9.63,6.44,11.91
17.684,-2.09,9.79,6.99,12.21
17.694,-0.66,10.16,7.69,12.76
17.704,1.39,10.78,7.75,13.35
17.714,4.4,11.41,7.33,14.26
17.724,8.7,11.56,7.56,16.32
17.734,12.7,10.79,7.31,18.2
17.744,13.99,9.87,6.07,18.17
17.754,14.95,9.84,5.98,18.87
17.764,16.88,10.33,5.84,20.63
17.774,17.09,10.66,3.79,20.49
17.784,16.14,10.98,2.02,19.62
17.794,15.35,11.13,1.73,19.04
17.804,13.89,11,1.87,17.82
17.814,11.71,10.63,1.81,15.92
17.823,9,9.96,1.48,13.51
17.834,5.87,9.19,0.92,10.95
17.843,2.79,8.09,-0.14,8.56
17.854,0.22,6.48,-1.78,6.73
17.864,-1.59,4.56,-3.54,5.99
17.873,-2.51,2.45,-4.78,5.93
17.883,-2.71,0.3,-5.43,6.07
17.893,-2.6,-1.66,-5.72,6.5
17.903,-2.41,-3.56,-6.17,7.52
17.913,-2.04,-5.26,-6.36,8.5
17.923,-1.7,-6.54,-6.26,9.22
17.933,-1.4,-7.64,-6.35,10.03
17.944,-1.06,-8.55,-6.6,10.85
17.953,-1.09,-9.14,-6.81,11.45
17.963,-1.27,-9.51,-6.94,11.84
17.973,-1.36,-9.77,-6.63,11.88
17.983,-1.47,-9.99,-5.95,11.72
17.993,-1.65,-10.02,-5.11,11.37
18.003,-1.7,-9.84,-4.12,10.8
18.013,-1.44,-9.42,-3.08,10.01
18.023,-0.85,-8.65,-1.9,8.9
18.033,-0.2,-7.72,-0.6,7.75
18.043,0.03,-6.69,0.78,6.73
18.053,0.09,-5.32,2.34,5.81
18.063,0.58,-3.39,4.55,5.71
18.073,1.89,-0.92,7.52,7.8
18.083,4.1,1.65,10.26,11.17
18.093,5.6,3.86,11.19,13.1
18.103,5.94,5.09,10.38,13
18.113,6.39,5.09,9.36,12.42
18.123,6.53,5.56,8.64,12.17
18.133,6.18,6.12,8.2,11.95
18.143,5.7,6.01,6.91,10.79
18.153,4.9,4.75,4.05,7.93
18.163,3.47,3.5,0.96,5.02
18.173,1.97,2.78,-0.71,3.48
18.183,0.96,2.56,-0.61,2.8
18.193,0.06,2.71,0.46,2.75
18.203,-0.73,3.02,1.7,3.55
18.213,-1.13,3.1,2.49,4.14
18.223,-0.93,3.05,2.37,3.98
18.233,-0.5,2.94,1.46,3.32
18.243,0.04,2.67,0.41,2.71
18.253,0.65,2.23,-0.23,2.33
18.263,1.1,1.67,-0.51,2.07
18.273,1.43,1.08,-0.59,1.89
18.283,1.61,0.48,-0.57,1.77
18.293,1.58,-0.19,-0.6,1.7
18.303,1.38,-0.93,-0.75,1.83
18.313,1.24,-1.51,-0.9,2.15
18.323,1.15,-1.76,-1.18,2.41
18.333,1,-1.95,-1.63,2.73
18.343,0.78,-2.08,-2.27,3.17
18.353,0.56,-2,-2.94,3.6
18.363,0.37,-1.71,-3.61,4.01
18.373,0.11,-1.35,-4.01,4.23
18.383,0,-1.17,-4.02,4.19
18.393,0.16,-1.27,-3.61,3.83
18.403,0.62,-1.46,-2.88,3.29
18.413,1.18,-1.47,-2.2,2.9
18.423,1.81,-1.38,-1.61,2.79
18.433,2.41,-1.35,-1.31,3.06
18.443,2.85,-1.34,-1.34,3.42
18.453,3.02,-1.25,-1.53,3.61
18.463,3.06,-0.75,-1.63,3.55
18.473,2.97,0.06,-1.72,3.43
18.483,2.98,0.71,-1.73,3.52
18.492,3.02,1.04,-1.85,3.69
18.502,2.89,1.23,-1.97,3.71
18.513,2.63,1.27,-2.04,3.56
18.523,2.11,1.23,-1.96,3.13
18.532,1.21,1.09,1.15,2
18.542,0.57,0.45,6.34,6.38
18.552,-0.01,-0.1,10.83,10.83
18.562,-0.56,-0.36,7.8,7.83
18.572,-0.36,-0.31,2.44,2.49
18.582,0.49,-0.12,-1.48,1.56
18.592,1.63,-0.06,-3.14,3.54
18.602,2.19,-0.02,-2.53,3.35
18.612,1.84,0.12,-0.08,1.85
18.622,0.91,0.52,2.5,2.71
18.632,-0.49,1.75,3.43,3.88
18.642,-2.38,4.7,2.01,5.64
18.652,-4.83,9.6,-0.15,10.75
18.662,-4.78,10.68,-0.31,11.7
18.672,-2.51,7.03,-0.03,7.46
18.682,-1.03,3.49,-0.12,3.64
18.692,-0.36,0.72,-0.42,0.91
18.702,0.03,-1.16,-0.18,1.17
18.712,0.36,-1.87,0.77,2.05
18.722,0.49,-1.83,1.58,2.47
18.732,0.3,-1.6,1.66,2.32
18.742,0.21,-1.25,1.47,1.94
18.752,0.14,-0.94,1.39,1.68
18.762,0.23,-0.54,1.52,1.62
18.772,0.4,-0.02,1.66,1.7
18.782,0.36,0.49,1.6,1.71
18.792,0.33,0.87,1.27,1.57
18.802,0.39,1.17,1.08,1.64
18.812,0.65,1.25,0.93,1.68
18.822,0.79,1.15,0.52,1.49
18.832,0.5,1.21,0.32,1.35
18.842,0.31,1.27,0.47,1.39
18.852,0.26,1.29,0.21,1.33
18.862,0.22,1.35,-0.05,1.37
18.872,0.26,1.46,-0.08,1.49
18.882,0.36,1.51,-0.17,1.56
18.892,0.54,1.44,-0.35,1.58
18.902,0.78,1.24,-0.5,1.55
18.912,1.06,0.99,-0.64,1.58
18.922,1.28,0.68,-0.79,1.65
18.932,1.52,0.4,-0.94,1.83
18.942,1.79,0.2,-1.14,2.13
18.952,1.89,0.12,-1.27,2.28
18.962,2.03,-0.01,-1.11,2.32
18.972,2.32,-0.27,-0.73,2.45
18.982,2.1,-0.3,-0.62,2.21
18.992,1.76,-0.16,-0.76,1.92
19.002,1.42,0.03,-0.89,1.68
19.012,1.16,0.16,-0.95,1.51
19.022,0.95,0.17,-0.93,1.34
19.032,0.71,0.18,-0.89,1.15
19.042,0.48,0.23,-0.87,1.02
19.052,0.28,0.38,-0.9,1.01
19.062,0.14,0.61,-0.95,1.14
19.072,0.06,0.89,-0.96,1.31
19.082,-0.06,1.05,-0.93,1.41
19.092,0.11,0.8,-0.83,1.16
19.101,0.3,0.56,-0.73,0.96
19.112,0.46,0.44,-0.62,0.89
19.121,0.6,0.4,-0.53,0.9
19.132,0.7,0.4,-0.47,0.93
19.142,0.79,0.37,-0.36,0.94
19.151,0.83,0.34,-0.21,0.92
19.161,0.83,0.31,-0.04,0.89
19.171,0.74,0.3,0.19,0.82
19.181,0.66,0.24,0.45,0.83
19.191,0.61,0.16,0.68,0.92
19.201,0.57,0.18,0.7,0.93
19.211,0.52,0.3,0.58,0.84
19.221,0.5,0.37,0.42,0.75
19.231,0.47,0.42,0.3,0.7
19.241,0.47,0.46,0.3,0.72
19.251,0.53,0.44,0.34,0.77
19.261,0.57,0.43,0.4,0.82
19.271,0.58,0.44,0.42,0.84
19.281,0.55,0.36,0.25,0.7
19.291,0.57,0.23,0.13,0.63
19.301,0.55,0.15,0.12,0.59
19.311,0.45,0.14,0.14,0.49
19.321,0.32,0.21,0.07,0.39
19.331,0.26,0.24,-0.03,0.36
19.341,0.26,0.28,-0.18,0.42
19.351,0.28,0.32,-0.35,0.55
19.361,0.31,0.39,-0.42,0.65
19.371,0.37,0.5,-0.33,0.71
19.381,0.32,0.52,-0.2,0.64
19.391,0.24,0.48,-0.17,0.57
19.401,0.23,0.46,-0.23,0.57
19.411,0.25,0.43,-0.26,0.57
19.421,0.29,0.33,-0.18,0.47
19.431,0.34,0.19,-0.1,0.41
19.441,0.39,0.13,-0.03,0.41
19.451,0.4,0.07,0.06,0.41
19.461,0.4,0.06,0.08,0.41
19.471,0.4,0.12,0.06,0.42
19.481,0.39,0.2,0.06,0.44
19.491,0.36,0.29,0.03,0.46
19.501,0.36,0.36,-0.04,0.5
19.511,0.36,0.36,-0.05,0.51
19.521,0.36,0.33,-0.09,0.5
19.531,0.41,0.27,-0.16,0.51
19.541,0.46,0.24,-0.2,0.55
19.551,0.5,0.21,-0.2,0.57
19.561,0.5,0.2,-0.15,0.56
19.571,0.52,0.23,-0.15,0.59
19.581,0.56,0.31,-0.17,0.67
19.591,0.61,0.49,-0.19,0.8
19.601,0.65,0.69,-0.17,0.96
19.611,0.72,0.76,-0.14,1.06
19.621,0.78,0.71,-0.12,1.06
19.631,0.79,0.68,-0.12,1.05
19.641,0.76,0.71,-0.08,1.05
19.651,0.72,0.69,-0.06,0.99
19.661,0.69,0.6,-0.05,0.91
19.671,0.68,0.44,-0.1,0.82
19.681,0.68,0.31,-0.18,0.77
19.691,0.68,0.3,-0.25,0.78
19.701,0.69,0.32,-0.33,0.83
19.711,0.71,0.33,-0.32,0.84
19.721,0.72,0.31,-0.22,0.81
19.731,0.72,0.27,-0.1,0.77
19.74,0.68,0.19,0,0.71
19.751,0.64,0.12,0.06,0.65
19.761,0.55,0.05,0.13,0.57
