time,ax,ay,az,atotal
0.22,0.15,0.41,-0.63,0.76
0.23,0.17,0.43,-0.54,0.71
0.24,0.13,0.49,-0.46,0.68
0.25,0.14,0.57,-0.35,0.69
0.26,0.2,0.59,-0.32,0.7
0.27,0.29,0.68,-0.34,0.82
0.28,0.35,0.69,-0.39,0.87
0.29,0.41,0.77,-0.48,0.99
0.3,0.49,0.91,-0.53,1.17
0.31,0.52,1,-0.78,1.37
0.32,0.48,0.97,-0.76,1.32
0.329,0.55,0.94,-0.75,1.33
0.34,0.66,0.96,-0.77,1.4
0.35,0.65,0.87,-0.66,1.27
0.359,0.67,0.81,-0.71,1.27
0.37,0.72,0.72,-1.08,1.48
0.379,0.75,0.65,-1.34,1.67
0.389,0.78,0.67,-1.55,1.85
0.399,0.68,0.5,-1.33,1.57
0.409,0.48,0.28,-0.86,1.02
0.419,0.33,0.29,-0.54,0.7
0.429,0.21,0.07,-0.41,0.47
0.439,-0.27,-0.32,0.02,0.42
0.449,-0.43,-0.32,0.32,0.62
0.459,-0.47,-1.56,0.15,1.63
0.469,-0.24,-1.57,-0.13,1.59
0.479,0.21,-2.49,-0.05,2.5
0.489,0.75,-2.92,-0.35,3.03
0.499,0.87,-2.63,-0.56,2.83
0.509,0.57,-2.19,-0.71,2.37
0.519,0.06,-1.32,-0.69,1.49
0.529,-0.17,-0.51,-0.54,0.76
0.539,-0.19,0.06,-0.55,0.59
0.549,-0.32,0.61,-0.72,1
0.559,-0.99,1.34,-1.53,2.26
0.569,-0.95,1.02,-1.56,2.09
0.579,-0.38,0.6,-1.85,1.99
0.589,-0.27,0.65,-2.65,2.74
0.599,-0.3,0.55,-3.45,3.5
0.609,-0.15,0.61,-3.65,3.7
0.619,0.65,0.83,-3.89,4.03
0.629,1.46,0.75,-3.89,4.22
0.639,1.28,0.63,-3.6,3.87
0.649,0.42,0.77,-3.86,3.96
0.659,-0.22,0.8,-4.36,4.44
0.669,-0.32,0.47,-4.72,4.76
0.679,-0.65,0.43,-4.82,4.88
0.689,-1.06,0.36,-4.82,4.95
0.699,-1.53,0.29,-4.9,5.14
0.709,-2.15,0.3,-4.76,5.23
0.719,-2.77,0.41,-5.12,5.83
0.729,-3.3,0.26,-4.97,5.97
0.739,-3.52,0.06,-4.2,5.48
0.749,-4.05,0.09,-4.11,5.77
0.759,-4.25,-0.03,-4.12,5.92
0.769,-4.43,-0.08,-3.7,5.77
0.779,-5.02,-0.11,-3.23,5.97
0.789,-5.5,-0.03,-2.83,6.19
0.799,-5.37,0.34,-2.59,5.97
0.809,-5.17,0.61,-2.51,5.78
0.819,-5.18,0.79,-2.5,5.8
0.829,-5.31,0.98,-2.24,5.84
0.839,-5.31,1.38,-1.81,5.78
0.849,-4.98,1.83,-1.46,5.5
0.859,-4.88,1.91,-1.3,5.4
0.869,-4.99,1.93,-1.22,5.49
0.879,-5.13,2.27,-1.42,5.78
0.889,-5.17,2.24,-1.3,5.78
0.899,-4.98,1.74,-0.55,5.3
0.909,-5.27,1.3,-0.17,5.43
0.919,-5.92,0.98,0.68,6.04
0.928,-6.6,0.1,1.33,6.73
0.939,-6.79,-0.14,2.08,7.1
0.949,-6.96,-0.23,2.6,7.43
0.958,-7.03,-0.94,3.08,7.73
0.969,-6.83,-1.72,3.34,7.8
0.978,-6.59,-2.39,3.43,7.8
0.988,-6.6,-3.23,3.49,8.13
0.998,-6.9,-3.77,3.43,8.58
1.008,-6.87,-4.33,3.42,8.82
1.018,-6.22,-5.33,3.3,8.83
1.028,-5.47,-5.83,3.51,8.73
1.038,-4.83,-6.06,3.92,8.69
1.049,-4.56,-6.19,4.25,8.78
1.058,-5.12,-6.03,4.62,9.16
1.068,-5.47,-5.94,5.47,9.75
1.078,-5.27,-6.27,5.96,10.13
1.088,-4.78,-6.88,6.14,10.39
1.098,-4.14,-7.55,6.04,10.52
1.108,-3.63,-8.05,5.73,10.53
1.118,-3.37,-8.64,5.73,10.91
1.128,-2.9,-9.17,5.83,11.24
1.138,-2.07,-9.27,5.89,11.18
1.148,-1.98,-9.43,6.18,11.45
1.158,-2.28,-9.42,6.1,11.45
1.168,-2.55,-9.26,6.34,11.51
1.178,-2.41,-9.44,6.58,11.75
1.188,-2.15,-9.65,6.64,11.91
1.198,-2.15,-9.73,6.46,11.88
1.208,-2.16,-9.81,6.49,11.96
1.218,-2.13,-9.81,6.46,11.94
1.228,-2.11,-9.58,6.53,11.78
1.238,-2.21,-9.25,6.62,11.59
1.248,-2.42,-8.92,6.59,11.35
1.258,-2.57,-8.71,6.39,11.11
1.268,-2.7,-8.39,6.12,10.73
1.278,-3.02,-7.99,5.87,10.37
1.288,-3.47,-7.48,5.59,9.96
1.298,-3.86,-6.86,5.29,9.48
1.308,-4.31,-6.34,4.94,9.12
1.318,-4.87,-5.91,4.45,8.86
1.328,-5.69,-5.09,3.9,8.57
1.338,-6.5,-4.25,3.46,8.5
1.348,-6.99,-3.47,3.08,8.39
1.358,-7.16,-2.71,2.81,8.15
1.368,-7.18,-1.94,2.39,7.82
1.378,-7.18,-1.3,1.95,7.56
1.388,-7.1,-0.83,1.33,7.27
1.398,-7.06,-0.28,0.74,7.11
1.408,-7.04,0.34,0.21,7.05
1.418,-6.49,0.95,-0.05,6.56
1.428,-5.56,1.27,-0.19,5.71
1.438,-4.82,1.46,-0.28,5.04
1.448,-4.44,2,-0.37,4.88
1.458,-4.12,2.59,-0.51,4.89
1.468,-3.91,2.99,-0.45,4.94
1.478,-3.82,3.54,-0.58,5.24
1.488,-3.87,4.14,-0.9,5.74
1.498,-4.07,5.28,-1.08,6.75
1.508,-3.85,6.51,-1.51,7.71
1.518,-3.15,7.58,-2.12,8.48
1.528,-2.04,8.5,-3.05,9.26
1.537,-0.41,9.35,-4.02,10.19
1.548,1.47,9.93,-4.42,10.97
1.557,2.91,9.74,-4.6,11.16
1.568,3.83,9.49,-4.69,11.25
1.577,4.5,9.56,-4.51,11.49
1.588,4.96,9.74,-4.14,11.69
1.597,5.1,10.01,-3.78,11.85
1.607,5.15,10.39,-3.3,12.06
1.618,4.85,10.8,-2.92,12.19
1.627,4.24,11.13,-2.54,12.18
1.637,3.73,11.29,-2.04,12.07
1.648,3.15,11.38,-1.67,11.93
1.657,2.45,11.57,-1.36,11.91
1.667,1.73,11.54,-1.05,11.72
1.677,1.08,11.29,-0.8,11.37
1.687,0.47,10.83,-0.63,10.86
1.697,-0.03,10.12,-0.53,10.13
1.707,-0.49,9.27,-0.57,9.3
1.717,-0.88,8.34,-0.73,8.42
1.727,-1.14,7.52,-0.8,7.64
1.737,-1.27,6.76,-0.74,6.92
1.747,-1.44,6.08,-0.6,6.27
1.757,-1.69,5.5,-0.42,5.77
1.767,-1.89,4.76,-0.39,5.13
1.778,-2.15,4.03,-0.44,4.59
1.787,-2.45,3.35,-0.46,4.18
1.797,-2.71,2.69,-0.34,3.83
1.807,-2.99,2.08,-0.15,3.64
1.817,-3.26,1.47,0.1,3.58
1.827,-3.44,0.79,0.29,3.54
1.837,-3.66,0.12,0.4,3.68
1.847,-3.89,-0.5,0.48,3.96
1.857,-4.08,-1.12,0.57,4.27
1.867,-4.24,-1.72,0.67,4.62
1.877,-4.47,-2.21,0.82,5.06
1.887,-4.64,-2.77,0.93,5.49
1.897,-4.7,-3.34,1.04,5.86
1.907,-4.72,-3.86,1.2,6.21
1.917,-4.66,-4.39,1.35,6.55
1.927,-4.51,-4.88,1.4,6.79
1.937,-4.38,-5.42,1.44,7.12
1.947,-4.26,-5.88,1.58,7.43
1.957,-4.05,-6.35,1.78,7.74
1.967,-3.89,-6.81,1.94,8.08
1.977,-3.85,-7.25,2.12,8.47
1.987,-3.83,-7.62,2.33,8.84
1.997,-3.79,-7.91,2.54,9.13
2.007,-3.72,-8.21,2.69,9.41
2.017,-3.61,-8.53,2.64,9.63
2.027,-3.5,-8.82,2.49,9.81
2.037,-3.37,-9.1,2.3,9.97
2.047,-3.37,-9.42,2.13,10.23
2.057,-3.44,-9.72,2.03,10.51
2.067,-3.75,-9.87,1.97,10.75
2.077,-4.01,-9.96,1.93,10.91
2.087,-3.83,-10.07,2.03,10.96
2.097,-4.06,-10.45,2.18,11.42
2.107,-4.6,-10.42,2.17,11.59
2.117,-4.99,-10.27,2.23,11.63
2.127,-5.23,-10.02,2.25,11.52
2.137,-5.52,-9.77,2.21,11.43
2.147,-5.89,-9.45,1.97,11.31
2.156,-6.46,-9.04,1.67,11.24
2.167,-7.2,-8.31,1.29,11.07
2.177,-8.11,-7.15,1.06,10.86
2.187,-8.46,-6.07,1.09,10.47
2.197,-8.01,-5.38,1.33,9.74
2.206,-7.21,-4.91,1.53,8.86
2.217,-6.37,-4.62,1.68,8.04
2.226,-5.41,-4.47,1.73,7.23
2.237,-4.53,-4.24,1.71,6.44
2.246,-4,-3.85,1.7,5.81
2.256,-3.73,-3.3,1.71,5.26
2.267,-3.77,-2.64,1.73,4.92
2.276,-4.22,-1.95,1.64,4.93
2.286,-4.89,-1.29,1.44,5.26
2.296,-5.35,-0.79,1.47,5.6
2.306,-5.76,-0.45,1.39,5.94
2.316,-6.21,-0.03,1.33,6.35
2.326,-6.76,0.49,1.32,6.91
2.336,-6.96,1.09,1.25,7.15
2.346,-7.11,1.52,1.07,7.35
2.356,-6.96,1.41,1.52,7.27
2.366,-6.91,1.85,1.73,7.36
2.376,-6.55,2.22,1.76,7.14
2.386,-6.17,2.77,1.88,7.02
2.396,-6.06,3.48,2.18,7.32
2.406,-6.22,4.26,2.35,7.89
2.416,-6.37,5.33,2.43,8.65
2.426,-6.13,6.22,2.72,9.15
2.436,-5.63,6.68,2.84,9.18
2.446,-4.84,6.93,2.81,8.91
2.456,-4.18,7.17,2.59,8.7
2.466,-3.55,7.25,2.25,8.38
2.476,-2.87,7.27,1.97,8.06
2.486,-2.26,7.37,1.79,7.92
2.496,-1.78,7.53,1.73,7.93
2.506,-1.66,7.96,1.76,8.32
2.516,-1.69,8.61,1.8,8.96
2.526,-1.4,9.08,1.77,9.36
2.536,-0.92,9.28,1.87,9.51
2.546,-0.23,9.4,2.07,9.63
2.556,0.65,9.4,2.38,9.72
2.566,1.25,9.59,2.53,10
2.576,1.39,9.9,2.39,10.28
2.586,1.54,10.25,2.16,10.59
2.596,1.89,10.49,2.01,10.85
2.606,2.14,10.74,1.85,11.11
2.616,2.11,11.09,1.74,11.42
2.626,1.96,11.31,1.75,11.61
2.636,2.09,11.24,1.97,11.6
2.646,2.35,11.12,2.29,11.6
2.656,2.44,11.13,2.6,11.69
2.666,2.47,11.08,2.8,11.7
2.676,2.46,10.85,2.7,11.44
2.686,2.49,11.55,2.62,12.1
2.696,2.14,12.06,2.51,12.5
2.706,1.51,12.24,2.32,12.55
2.716,0.93,12.33,2.16,12.55
2.726,0.44,12.1,1.94,12.27
2.736,-0.12,11.69,1.68,11.81
2.746,-0.78,11.1,1.24,11.2
2.756,-1.38,10.26,0.68,10.38
2.766,-1.63,9.23,0.14,9.38
2.776,-1.71,8.16,-0.28,8.34
2.786,-1.84,7.28,-0.61,7.54
2.796,-2.11,6.68,-0.87,7.06
2.806,-2.66,6.3,-1,6.91
2.816,-3.36,6.01,-0.96,6.95
2.825,-4.13,5.67,-0.76,7.06
2.836,-4.96,5.25,-0.45,7.24
2.845,-5.54,5.45,-0.16,7.77
2.855,-6.21,5.52,0.06,8.31
2.866,-7.08,4.96,-0.04,8.64
2.875,-7.83,4.61,-0.41,9.1
2.886,-8.36,4.18,-1,9.4
2.895,-8.62,3.59,-1.49,9.45
2.905,-8.8,2.78,-1.79,9.4
2.916,-8.88,1.98,-1.8,9.27
2.925,-8.8,1.19,-1.62,9.03
2.935,-8.75,0.43,-1.42,8.88
2.945,-8.62,-0.46,-1.23,8.72
2.955,-8.53,-1.3,-1.15,8.71
2.965,-8.41,-2.05,-1.12,8.73
2.975,-7.94,-2.95,-1.12,8.54
2.985,-7.32,-3.47,-1.23,8.2
2.995,-6.81,-3.87,-1.31,7.94
3.005,-6.48,-4.17,-1.44,7.84
3.015,-6.2,-4.43,-1.51,7.77
3.025,-6.03,-4.66,-1.49,7.77
3.035,-6.01,-4.8,-1.36,7.81
3.045,-5.89,-5.08,-1.18,7.87
3.055,-5.62,-5.5,-1.03,7.93
3.065,-5.36,-6,-0.95,8.1
3.075,-5.2,-6.45,-0.79,8.32
3.085,-5.11,-6.78,-0.53,8.51
3.095,-5.1,-7.13,-0.26,8.77
3.105,-5.03,-7.59,-0.03,9.11
3.115,-5.04,-8.1,0.17,9.54
3.125,-5.1,-8.62,0.35,10.03
3.135,-5.1,-9.2,0.48,10.53
3.145,-5.11,-9.77,0.62,11.04
3.155,-5.22,-10.24,0.76,11.52
3.165,-5.4,-10.56,0.92,11.9
3.175,-5.64,-10.74,1.06,12.18
3.185,-5.88,-10.71,1.23,12.28
3.195,-5.97,-10.62,1.41,12.27
3.205,-5.98,-10.55,1.54,12.23
3.215,-6.01,-10.39,1.71,12.12
3.225,-6.07,-10.11,1.89,11.94
3.235,-6.16,-9.78,1.96,11.72
3.245,-6.41,-9.37,1.91,11.51
3.255,-6.67,-9.04,1.73,11.37
3.265,-6.97,-8.66,1.59,11.23
3.275,-7.29,-8.15,1.66,11.06
3.285,-7.46,-7.62,1.91,10.84
3.295,-7.48,-7.21,2.05,10.59
3.305,-7.31,-6.83,2.08,10.21
3.315,-6.89,-6.52,2.06,9.71
3.325,-6.34,-6.24,2.03,9.13
3.335,-5.81,-5.87,1.97,8.49
3.345,-5.42,-5.39,1.84,7.87
3.355,-4.9,-5.03,1.69,7.23
3.365,-4.35,-4.74,1.48,6.6
3.375,-4.12,-4.33,1.2,6.1
3.385,-4.18,-3.74,0.91,5.68
3.395,-4.4,-3.1,0.65,5.42
3.405,-4.72,-2.4,0.44,5.32
3.415,-5.17,-1.64,0.27,5.43
3.425,-5.72,-0.86,0.13,5.78
3.435,-6.33,-0.08,0.02,6.33
3.444,-7.13,0.63,-0.13,7.16
3.455,-8.09,1.44,-0.31,8.22
3.465,-9.24,2.41,-0.54,9.56
3.474,-10.15,3.29,-0.64,10.69
3.484,-10.26,4.13,-0.35,11.07
3.494,-9.87,4.92,0.14,11.03
3.504,-9.18,5.54,0.54,10.74
3.515,-8.21,5.88,0.75,10.13
3.524,-7.22,5.82,0.77,9.31
3.534,-6.29,5.87,0.64,8.63
3.544,-4.98,5.94,0.83,7.8
3.554,-4.16,5.87,0.99,7.27
3.564,-3.73,6.01,1.02,7.14
3.574,-3.19,6.11,1.04,6.97
3.584,-2.69,6.19,1.05,6.83
3.594,-2.3,6.36,1.08,6.85
3.604,-1.79,6.58,1.25,6.93
3.614,-1.31,6.82,1.43,7.09
3.624,-0.97,7.09,1.54,7.32
3.634,-0.74,7.38,1.53,7.57
3.644,-0.64,7.74,1.45,7.9
3.654,-0.44,8.18,1.47,8.32
3.664,0.02,8.57,1.66,8.73
3.674,0.6,8.78,1.84,8.99
3.684,0.98,9.03,1.84,9.27
3.694,1.25,9.18,1.79,9.44
3.704,1.58,9.15,1.74,9.44
3.714,1.8,9.13,1.68,9.45
3.724,1.91,9.25,1.56,9.58
3.734,2.04,9.38,1.46,9.71
3.744,2.12,9.53,1.44,9.87
3.754,2.1,9.66,1.37,9.98
3.764,2.09,9.68,1.29,9.99
3.774,2.08,9.59,1.21,9.88
3.784,2.06,9.45,1.08,9.73
3.794,2.09,9.34,0.83,9.6
3.804,2.13,9.24,0.54,9.49
3.814,1.96,9.3,0.21,9.51
3.824,1.4,9.68,-0.04,9.78
3.834,0.79,10.08,-0.13,10.11
3.844,0.29,10.32,-0.1,10.33
3.854,0,10.36,0.01,10.36
3.864,-0.26,10.21,-0.02,10.21
3.874,-0.53,9.92,-0.24,9.93
3.884,-0.68,9.25,-0.61,9.3
3.894,-0.63,8.25,-1.05,8.34
3.904,-0.52,7.2,-1.56,7.38
3.914,-0.41,6.17,-2.03,6.51
3.924,-0.18,5.34,-2.21,5.78
3.934,-0.21,4.93,-2.1,5.36
3.944,-0.52,4.85,-1.73,5.18
3.954,-1.07,4.9,-1.45,5.22
3.964,-1.81,4.98,-1.34,5.47
3.974,-2.61,4.96,-1.3,5.76
3.984,-3.35,4.88,-1.34,6.07
3.994,-4,4.78,-1.45,6.4
4.004,-4.62,4.73,-1.59,6.8
4.014,-5.18,4.63,-1.8,7.18
4.024,-5.69,4.45,-2.04,7.5
4.034,-6,4.09,-2.22,7.59
4.044,-6.11,3.61,-2.18,7.43
4.054,-6,3,-1.97,6.99
4.064,-5.74,2.31,-1.67,6.41
4.073,-5.46,1.59,-1.37,5.85
4.084,-5.05,0.8,-1.11,5.23
4.094,-4.69,0.05,-0.97,4.79
4.103,-4.35,-0.66,-0.91,4.49
4.113,-4,-1.36,-0.91,4.32
4.123,-3.79,-1.96,-1.06,4.4
4.134,-3.64,-2.48,-1.13,4.55
4.143,-3.51,-2.93,-1.11,4.7
4.153,-3.41,-3.31,-1.01,4.86
4.164,-3.33,-3.64,-0.84,5.01
4.173,-3.34,-3.95,-0.67,5.21
4.183,-3.38,-4.23,-0.52,5.43
4.193,-3.46,-4.51,-0.29,5.69
4.203,-3.52,-4.83,-0.02,5.98
4.213,-3.6,-5.05,0.28,6.21
4.223,-3.65,-5.26,0.52,6.43
4.233,-3.7,-5.43,0.7,6.61
4.243,-3.73,-5.6,0.87,6.79
4.253,-3.77,-5.74,1.03,6.94
4.263,-3.72,-5.89,1.26,7.08
4.273,-3.66,-6.05,1.47,7.22
4.283,-3.64,-6.2,1.65,7.37
4.293,-3.61,-6.34,1.82,7.52
4.303,-3.65,-6.47,1.94,7.68
4.313,-3.73,-6.6,2.05,7.86
4.323,-3.73,-6.77,2.19,8.03
4.333,-3.72,-6.92,2.32,8.2
4.343,-3.76,-7.05,2.45,8.36
4.353,-3.7,-7.18,2.6,8.49
4.363,-3.62,-7.27,2.74,8.57
4.373,-3.64,-7.24,2.81,8.58
4.383,-3.69,-7.11,2.81,8.49
4.393,-3.88,-6.87,2.75,8.36
4.403,-4.29,-6.56,2.57,8.24
4.413,-4.66,-6.3,2.34,8.18
4.423,-4.87,-6.11,2.19,8.11
4.433,-4.93,-5.89,2.12,7.97
4.443,-5.09,-5.54,2.02,7.78
4.453,-5.32,-5.12,1.84,7.61
4.463,-5.33,-4.75,1.7,7.34
4.473,-4.93,-4.56,1.61,6.91
4.483,-4.36,-4.44,1.46,6.39
4.493,-3.75,-4.29,1.36,5.86
4.503,-3.11,-4.19,1.24,5.36
4.513,-2.45,-4.09,1.06,4.88
4.523,-1.81,-3.95,0.79,4.42
4.533,-1.44,-3.69,0.42,3.98
4.543,-1.29,-3.31,0.02,3.55
4.553,-1.15,-2.92,-0.32,3.16
4.563,-1.13,-2.47,-0.74,2.81
4.573,-1.28,-1.94,-1.25,2.64
4.583,-1.49,-1.38,-1.67,2.63
4.593,-1.76,-0.74,-1.97,2.74
4.603,-2.1,-0.1,-2.23,3.06
4.613,-2.47,0.47,-2.49,3.54
4.623,-2.8,1.01,-2.6,3.95
4.633,-3.18,1.49,-2.6,4.37
4.643,-3.58,1.87,-2.55,4.78
4.653,-3.81,2.18,-2.39,4.99
4.663,-3.77,2.34,-2.12,4.92
4.673,-3.66,2.51,-1.81,4.79
4.683,-3.52,2.69,-1.46,4.67
4.692,-3.33,2.79,-1.21,4.51
4.703,-2.94,2.86,-0.94,4.21
4.712,-2.51,2.95,-0.68,3.93
4.722,-2.19,3.16,-0.42,3.87
4.733,-1.68,3.24,-0.22,3.65
4.742,-1.21,3.33,-0.14,3.54
4.752,-0.89,3.51,-0.12,3.63
4.762,-0.6,3.67,-0.1,3.72
4.772,-0.33,3.85,-0.07,3.87
4.783,-0.12,4.07,-0.07,4.07
4.792,0.19,4.24,-0.04,4.25
4.802,0.55,4.41,0.04,4.44
4.812,0.85,4.61,0.1,4.69
4.822,1.05,4.8,0.11,4.91
4.832,1.2,5,0.07,5.14
4.842,1.28,5.24,0.04,5.39
4.852,1.36,5.38,0.04,5.55
4.862,1.48,5.46,0.06,5.66
4.872,1.51,5.56,0.09,5.76
4.882,1.44,5.68,0.17,5.86
4.892,1.33,5.85,0.33,6
4.902,1.19,6.03,0.49,6.16
4.912,1.15,6.08,0.63,6.22
4.922,1.18,6.06,0.75,6.22
4.932,1.17,6.04,0.8,6.2
4.942,1.08,6.06,0.76,6.2
4.952,1,6.07,0.72,6.2
4.962,0.95,6.06,0.73,6.18
4.972,0.95,6.05,0.76,6.17
4.982,0.98,5.97,0.76,6.1
4.992,1.04,5.91,0.78,6.05
5.002,1.11,5.83,0.81,5.99
5.012,1.21,5.71,0.75,5.88
5.022,1.21,5.61,0.58,5.77
5.032,1.14,5.53,0.38,5.66
5.042,1.1,5.44,0.23,5.55
5.052,0.98,5.39,0.14,5.48
5.062,0.79,5.44,0.17,5.5
5.072,0.53,5.5,0.27,5.53
5.082,0.16,5.57,0.37,5.58
5.092,-0.4,5.7,0.47,5.73
5.102,-1.02,5.78,0.52,5.9
5.112,-1.5,5.76,0.6,5.98
5.122,-1.76,5.63,0.78,5.95
5.132,-1.97,5.49,0.94,5.91
5.142,-2.43,5.51,0.97,6.1
5.152,-3.11,5.62,0.89,6.49
5.162,-3.76,5.72,0.84,6.89
5.172,-4.3,5.67,0.86,7.16
5.182,-4.73,5.48,0.93,7.3
5.192,-4.9,5.15,1.06,7.18
5.202,-4.73,4.61,1.19,6.72
5.212,-4.35,3.96,1.25,6.01
5.222,-3.85,3.18,1.2,5.13
5.232,-3.28,2.37,1.13,4.2
5.242,-2.8,1.71,1.18,3.48
5.252,-2.39,1.21,1.35,3
5.262,-2.05,0.8,1.47,2.65
5.272,-1.81,0.5,1.5,2.41
5.282,-1.59,0.27,1.42,2.15
5.292,-1.4,0.13,1.32,1.93
5.302,-1.24,0.09,1.25,1.77
5.311,-1.11,0.08,1.28,1.7
5.321,-1,0.05,1.34,1.67
5.332,-0.88,0.04,1.41,1.66
5.341,-0.79,0.02,1.51,1.7
5.351,-0.81,0.06,1.67,1.86
5.361,-0.89,0.09,1.99,2.19
5.371,-1,0.11,2.31,2.52
5.381,-1.35,0.23,2.65,2.98
5.391,-1.69,0.27,3.03,3.48
5.401,-2.02,0.28,3.33,3.91
5.411,-2.42,0.33,3.55,4.31
5.421,-2.84,0.37,3.75,4.72
5.431,-3.22,0.44,3.99,5.14
5.441,-3.46,0.4,4.24,5.49
5.451,-3.51,0.28,4.48,5.7
5.461,-3.47,0.14,4.65,5.8
5.471,-3.4,-0.06,4.73,5.82
5.481,-3.28,-0.24,4.74,5.77
5.491,-2.9,-0.53,4.78,5.62
5.501,-2.48,-0.81,4.77,5.44
5.511,-2.16,-1.01,4.71,5.28
5.521,-1.93,-1.14,4.62,5.14
5.531,-1.73,-1.28,4.49,4.98
5.541,-1.52,-1.37,4.37,4.82
5.551,-1.44,-1.32,4.28,4.71
5.561,-1.45,-1.22,4.21,4.62
5.571,-1.48,-1.13,4.17,4.56
5.581,-1.44,-1.08,4.14,4.51
5.591,-1.41,-1.02,4.12,4.47
5.601,-1.47,-0.91,4.07,4.42
5.611,-1.58,-0.81,4.03,4.41
5.621,-1.69,-0.73,3.99,4.4
5.631,-1.85,-0.66,3.93,4.39
5.641,-1.95,-0.66,3.89,4.4
5.651,-2,-0.77,3.84,4.4
5.661,-2.07,-0.89,3.75,4.38
5.671,-2.19,-1.01,3.71,4.43
5.681,-2.29,-1.18,3.71,4.52
5.691,-2.39,-1.44,3.66,4.6
5.701,-2.47,-1.76,3.61,4.71
5.711,-2.52,-2.09,3.64,4.9
5.721,-2.57,-2.52,3.64,5.12
5.731,-2.63,-2.97,3.59,5.36
5.741,-2.66,-3.44,3.45,5.55
5.751,-2.68,-3.88,3.23,5.71
5.761,-2.79,-4.21,2.97,5.86
5.771,-3.02,-4.45,2.75,6.04
5.781,-3.39,-4.62,2.52,6.26
5.791,-3.89,-4.77,2.33,6.58
5.801,-4.43,-4.88,2.18,6.95
5.811,-4.94,-5.07,2.08,7.38
5.821,-5.37,-5.28,2.07,7.81
5.831,-5.72,-5.56,2.18,8.26
5.841,-5.99,-5.91,2.23,8.71
5.851,-6.11,-6.31,2.16,9.04
5.861,-5.91,-6.68,1.96,9.13
5.871,-5.46,-6.96,1.68,9.01
5.881,-4.84,-7.12,1.29,8.7
5.891,-4.12,-7.28,0.91,8.41
5.901,-3.41,-7.49,0.6,8.25
5.911,-2.85,-7.62,0.31,8.14
5.921,-2.4,-7.69,-0.02,8.05
5.931,-1.94,-7.74,-0.25,7.98
5.94,-1.51,-7.69,-0.38,7.84
5.951,-1.21,-7.47,-0.47,7.58
5.961,-1.08,-7.11,-0.58,7.22
5.97,-1.11,-6.59,-0.68,6.71
5.98,-1.27,-5.94,-0.71,6.11
5.99,-1.54,-5.2,-0.73,5.48
6,-1.86,-4.41,-0.71,4.83
6.01,-2.15,-3.68,-0.69,4.32
6.02,-2.46,-2.95,-0.71,3.91
6.03,-2.72,-2.31,-0.73,3.65
6.04,-2.86,-1.78,-0.79,3.47
6.05,-2.93,-1.3,-0.78,3.3
6.06,-2.84,-0.86,-0.7,3.05
6.07,-2.7,-0.48,-0.65,2.82
6.08,-2.51,-0.14,-0.64,2.6
6.09,-2.3,0.15,-0.63,2.39
6.1,-2.08,0.48,-0.58,2.21
6.11,-1.88,0.8,-0.46,2.09
6.12,-1.76,1.13,-0.34,2.12
6.13,-1.6,1.42,-0.19,2.15
6.14,-1.46,1.64,-0.1,2.2
6.15,-1.33,1.83,-0.02,2.26
6.16,-1.14,2.02,0.09,2.32
6.17,-0.92,2.22,0.24,2.42
6.18,-0.7,2.4,0.37,2.53
6.19,-0.55,2.58,0.47,2.68
6.2,-0.44,2.77,0.54,2.85
6.21,-0.25,2.91,0.61,2.98
6.22,-0.12,3.06,0.62,3.12
6.23,-0.01,3.19,0.61,3.24
6.24,0.21,3.26,0.64,3.32
6.25,0.38,3.34,0.62,3.42
6.26,0.49,3.49,0.64,3.58
6.27,0.64,3.61,0.71,3.74
6.28,0.83,3.71,0.79,3.88
6.29,1.02,3.79,0.84,4.02
6.3,1.14,3.92,0.85,4.16
6.31,1.14,4.05,0.84,4.29
6.32,1.19,4.29,0.88,4.54
6.33,1.31,4.44,0.93,4.72
6.34,1.44,4.52,0.91,4.83
6.35,1.46,4.57,0.77,4.86
6.36,1.43,4.63,0.62,4.88
6.37,1.36,4.68,0.52,4.9
6.38,1.16,4.84,0.44,4.99
6.39,1.02,4.94,0.45,5.06
6.4,0.96,4.96,0.48,5.07
6.41,0.84,4.98,0.5,5.07
6.42,0.64,5.05,0.52,5.12
6.43,0.49,5.07,0.52,5.12
6.44,0.34,5.05,0.48,5.08
6.45,0.09,5.11,0.42,5.13
6.46,-0.37,5.27,0.28,5.29
6.47,-0.99,5.52,0.24,5.61
6.48,-1.47,5.68,0.33,5.87
6.49,-1.67,5.69,0.52,5.95
6.5,-1.78,5.57,0.67,5.88
6.51,-1.96,5.41,0.64,5.79
6.52,-2.15,5.18,0.54,5.63
6.53,-2.06,4.82,0.55,5.27
6.54,-1.66,4.25,0.56,4.6
6.55,-1.17,3.63,0.56,3.85
6.56,-0.65,2.96,0.58,3.09
6.57,-0.08,2.31,0.57,2.38
6.58,0.47,1.75,0.71,1.95
6.589,0.79,1.31,0.94,1.8
6.599,0.9,1.01,1.11,1.75
6.609,0.77,0.83,1.15,1.61
6.619,0.43,0.74,1.05,1.35
6.629,-0.06,0.76,0.82,1.13
6.639,-0.77,0.91,0.55,1.31
6.649,-1.55,1.09,0.3,1.92
6.659,-2.31,1.28,0.16,2.65
6.669,-3.03,1.43,0.11,3.35
6.679,-3.64,1.46,0.14,3.92
6.689,-3.96,1.31,0.23,4.18
6.699,-4.07,1.06,0.34,4.22
