time,ax,ay,az,aT
5.9570,0.6160,-0.9950,-1.5770,1.964
5.9670,0.5430,-0.9300,-1.2800,1.673
5.9760,0.2970,-0.5200,-0.8540,1.043
5.9860,-0.0350,-0.0740,-0.4510,0.458
5.9970,-0.3200,0.1340,-0.1270,0.369
6.0070,-0.6750,0.1640,0.2190,0.728
6.0160,-1.2630,0.6400,0.6600,1.562
6.0270,-1.8840,1.4940,1.0560,2.626
6.0370,-2.2620,2.3760,1.3370,3.543
6.0470,-2.1540,3.2760,1.4750,4.189
6.5130,-1.6910,4.2150,1.4330,4.762
6.5140,-1.3340,5.2860,1.1800,5.578
6.5150,-1.6280,6.6180,0.8040,6.863
6.5160,-2.4780,7.9130,0.3740,8.300
6.5160,-2.5410,-6.3810,5.7300,8.945
6.5170,-1.6630,-3.5120,4.8310,6.200
6.5170,-2.8480,-1.9700,2.7590,4.428
6.5180,-6.3240,-0.1900,1.4450,6.490
6.5180,-10.0200,2.8330,1.5990,10.535
6.5190,-12.8970,7.8110,3.2240,15.419
6.5200,-14.1260,14.2090,4.9500,20.638
6.5210,-12.7050,21.1900,5.6670,25.349
6.5220,-5.5630,23.3150,1.8420,24.040
6.5220,5.0110,17.5490,-7.8130,19.852
6.5260,8.4670,12.3250,-16.8230,22.508
6.5360,4.4350,10.9350,-20.7570,23.877
6.5460,0.1380,10.1340,-18.6910,21.262
6.5560,-0.9470,8.6930,-11.6500,14.567
6.5670,-1.1920,8.1520,-2.7150,8.675
6.5760,-1.1650,7.6330,5.0310,9.216
6.5860,-0.3070,5.9910,9.2580,11.032
6.5960,-0.0890,4.4730,10.6760,11.576
6.6060,-1.8050,4.4140,10.3540,11.399
6.6160,-3.6680,4.8450,8.4050,10.372
6.6260,-4.9560,5.4360,6.2440,9.649
6.6360,-6.3030,6.4620,4.3760,10.032
6.6470,-7.6050,6.9740,2.7860,10.688
6.6560,-8.9920,7.6940,2.1280,12.024
6.6670,-9.3940,8.4520,1.6140,12.739
6.6760,-8.5560,9.1650,0.6170,12.553
6.6860,-6.4340,9.2140,-0.3950,11.245
6.6960,-4.5010,9.2920,-1.2790,10.404
6.7060,-3.1960,9.2830,-1.7250,9.968
6.7160,-2.2870,9.0420,-1.7630,9.492
6.7260,-1.9910,8.8280,-1.5080,9.175
6.7360,-2.2990,8.7260,-0.9920,9.078
6.7460,-2.7230,8.5740,-0.4150,9.006
6.7560,-3.3650,8.3420,0.1230,8.996
6.7660,-4.1760,8.1200,0.7740,9.164
6.7760,-4.7170,8.1370,1.3290,9.499
6.7860,-4.5100,8.3140,1.5170,9.579
6.7960,-3.7530,8.7270,1.1850,9.573
6.8060,-3.1880,9.3990,0.2100,9.927
6.8160,-3.1090,10.0620,-1.0700,10.586
6.8260,-3.4410,10.3740,-2.3090,11.171
6.8360,-3.9130,10.4160,-3.2450,11.590
6.8460,-4.7190,10.5000,-4.1280,12.229
6.8550,-5.2380,10.1250,-4.6730,12.320
6.8650,-5.5750,9.6350,-4.8770,12.153
6.8750,-6.4180,9.4790,-4.8200,12.421
6.8860,-6.8090,9.4970,-3.9660,12.340
6.8950,-6.4330,9.9970,-2.8230,12.219
6.9060,-4.9790,10.2240,-2.2260,11.588
6.9160,-3.0620,9.0110,-3.0100,9.982
6.9270,-3.0190,7.7060,-4.2800,9.317
6.9350,-3.3390,5.6550,-5.2420,8.403
6.9460,-2.3130,1.7590,-5.7420,6.435
6.9560,-0.8380,-2.3510,-5.1410,5.715
6.9660,0.3590,-5.3810,-3.2320,6.287
6.9750,0.6530,-6.1790,-0.6930,6.252
6.9860,0.6700,-6.0730,1.9040,6.400
6.9960,2.3300,-6.7930,3.7730,8.112
7.0070,4.8850,-7.2660,4.5580,9.871
7.0160,7.1370,-7.3580,3.8480,10.949
7.0300,9.2040,-7.8210,1.9530,12.235
7.0360,10.9320,-9.0940,-0.0300,14.220
7.0470,10.8700,-10.0830,-1.1270,14.869
7.0560,10.3100,-10.4350,-1.2980,14.727
7.0680,9.1490,-8.9950,-2.0510,12.993
7.0760,8.2020,-8.5690,-1.6800,11.980
7.0870,8.3460,-9.2480,-2.2060,12.651
7.0960,8.3750,-9.2690,-2.9840,12.844
7.1050,8.1770,-9.0310,-3.3480,12.635
7.1150,8.0980,-8.6400,-3.6740,12.399
7.1250,8.3950,-8.4090,-3.6900,12.442
7.1360,8.5770,-8.2420,-3.3580,12.360
7.1450,8.6380,-8.2180,-2.5360,12.189
7.1550,8.9610,-8.5590,-1.7820,12.519
7.1650,9.2340,-9.0280,-1.5390,13.005
7.1750,9.0990,-9.3200,-1.4530,13.106
7.1850,8.7280,-9.8510,-1.2420,13.220
7.1950,8.0420,-10.2080,-0.7630,13.018
7.2050,7.0110,-9.9790,-0.5850,12.210
7.2150,5.7860,-9.6890,-1.2470,11.354
7.2250,4.9530,-9.5980,-2.1110,11.005
7.2350,4.5650,-9.5980,-2.9850,11.040
7.2460,4.4170,-9.6270,-4.0430,11.337
7.2550,4.1310,-9.2950,-5.0200,11.343
7.2650,3.6530,-8.6250,-5.4230,10.823
7.2750,3.4070,-8.1450,-5.3220,10.309
7.2850,3.4440,-7.8050,-4.7760,9.777
7.2950,3.3680,-7.4020,-3.8070,8.979
7.3050,3.1750,-7.0980,-2.8980,8.298
7.3150,2.7680,-6.8700,-1.9510,7.659
7.3250,2.0260,-6.7360,-0.9270,7.095
7.3350,0.9080,-6.6360,0.0720,6.698
7.3450,-0.4150,-6.3670,1.0980,6.474
7.3550,-1.5340,-6.1900,2.2420,6.760
7.3650,-2.4360,-6.0740,3.5420,7.441
7.3750,-3.2160,-6.1870,4.9040,8.525
7.3850,-4.1880,-5.9850,6.5370,9.803
7.3950,-5.5130,-5.4210,7.8290,11.003
7.4060,-6.1660,-4.9110,8.5180,11.606
7.4150,-6.2660,-4.5870,8.4390,11.468
7.4250,-6.3400,-4.2020,7.8300,10.916
7.4360,-6.5940,-3.8410,7.0210,10.370
7.4450,-6.8410,-3.5290,6.0560,9.794
7.4560,-6.7300,-3.2740,5.0780,9.044
7.4650,-6.3390,-2.9700,4.3210,8.226
7.4750,-5.9750,-2.3680,4.1100,7.629
7.4850,-5.6730,-1.5190,4.3740,7.323
7.4950,-5.0950,-0.8390,4.6580,6.954
7.5060,-4.5070,-0.4830,4.7590,6.572
7.5180,-4.1880,-0.3640,4.7520,6.345
7.5260,-4.1940,-0.3570,4.7000,6.309
7.5350,-4.4210,-0.1540,4.6080,6.388
7.5450,-4.2390,0.2330,4.2710,6.022
7.5550,-3.6390,0.6570,3.6660,5.207
7.5650,-2.9150,0.9600,2.9120,4.231
7.5750,-2.2840,1.1710,2.1070,3.321
7.5860,-1.7560,1.3450,1.4610,2.651
7.5950,-1.4220,1.6300,0.9790,2.374
7.6050,-1.3600,1.9840,0.6270,2.486
7.6150,-1.4720,2.3220,0.4270,2.782
7.6260,-1.6080,2.6270,0.2900,3.094
7.6350,-1.9970,2.8960,0.1670,3.522
7.6460,-2.6980,3.1830,0.0070,4.173
7.6550,-3.3070,3.4540,-0.0660,4.782
7.6660,-3.7610,3.6320,-0.1420,5.230
7.6750,-4.0540,3.7000,-0.1180,5.490
7.6860,-4.2550,3.8060,0.0070,5.709
7.6950,-4.2810,3.8480,0.0700,5.757
7.7050,-4.2230,3.8760,-0.0610,5.732
7.7150,-4.1640,3.9440,-0.2690,5.742
7.7250,-4.1540,4.0140,-0.4590,5.795
7.7350,-4.0820,4.0560,-0.4890,5.775
7.7460,-3.9370,4.1900,-0.3980,5.763
7.7550,-3.6000,4.2370,-0.2820,5.567
7.7650,-3.0650,4.1400,-0.1970,5.155
7.7750,-2.7060,3.9240,-0.1280,4.768
7.7850,-2.3120,3.5860,0.1540,4.269
7.7950,-1.7040,3.0900,0.7800,3.614
7.8050,-1.3310,2.5440,1.3310,3.165
7.8150,-1.0900,2.0730,1.7540,2.926
7.8250,-0.9240,1.7300,1.9980,2.800
7.8350,-0.7500,1.3980,1.8930,2.470
7.8450,-0.5800,1.0470,1.3590,1.811
7.8550,-0.3930,0.6420,0.5580,0.937
7.8650,-0.2350,0.3020,-0.2280,0.445
7.8750,-0.0240,-0.0240,-0.7020,0.703
7.8860,0.4280,-0.5570,-1.0110,1.231
7.8950,1.0070,-1.2590,-1.2210,2.022
7.9050,1.3350,-1.6950,-1.2990,2.518
7.9150,1.2710,-1.7470,-1.4120,2.581
7.9260,1.0520,-1.7910,-1.5600,2.598
7.9350,1.0820,-1.9660,-1.7900,2.871
7.9450,1.4880,-2.2360,-2.1230,3.424
7.9580,2.1230,-2.7040,-2.4790,4.238
7.9670,2.7060,-3.1270,-2.7620,4.973
7.9770,3.0800,-3.3210,-2.8020,5.326
7.9890,3.1670,-3.2940,-2.5090,5.213
7.9970,3.1680,-3.1790,-2.0310,4.926
8.0080,3.1130,-3.1010,-1.5270,4.652
8.0170,2.8780,-2.8410,-0.9730,4.159
8.0280,2.6310,-2.3280,-0.2840,3.525
8.0370,2.2970,-1.5690,0.4170,2.813
8.0480,1.9470,-0.6530,0.9860,2.278
8.0550,1.7640,0.1060,1.4010,2.255
8.0670,1.7770,0.6380,1.5780,2.461
8.0770,1.9720,1.1960,1.5840,2.798
8.0860,2.2660,1.7940,1.3740,3.200
8.0950,2.5300,2.2310,0.9760,3.512
8.1070,2.7890,2.4420,0.4950,3.740
8.1170,2.9470,2.5540,0.0710,3.900
8.1270,2.9950,2.6840,-0.2470,4.029
8.1360,3.0740,2.7840,-0.4110,4.168
8.1460,3.1470,2.8200,-0.5190,4.257
8.1560,3.3000,2.7420,-0.5490,4.326
8.1660,3.5940,2.5300,-0.5590,4.431
8.1770,3.9030,2.2830,-0.5370,4.553
8.1870,4.1900,2.0030,-0.5210,4.673
8.1970,4.5620,1.6110,-0.5000,4.864
8.2070,4.9670,1.1220,-0.4630,5.113
8.2170,5.2550,0.7420,-0.2920,5.315
8.2250,5.3190,0.6280,0.0840,5.357
8.2350,5.0800,0.6790,0.6130,5.162
8.2450,4.7040,0.7450,1.1360,4.896
8.2550,4.2240,0.8210,1.5850,4.586
8.2670,3.7760,0.9050,1.9710,4.355
8.2770,3.4080,0.9290,2.2030,4.163
8.2880,3.0520,0.9270,2.4010,3.992
8.2970,2.6290,1.0550,2.4530,3.747
8.3080,2.2940,1.1570,2.3380,3.474
8.3170,2.1060,1.2180,2.1170,3.225
8.3270,1.9710,1.3120,1.8300,2.993
8.3340,1.8940,1.4090,1.4880,2.790
8.3630,1.8300,1.4740,1.1250,2.605
8.3660,1.6470,1.5780,0.8090,2.420
8.3690,1.4600,1.6680,0.6110,2.299
8.3750,1.3280,1.6860,0.4660,2.196
8.3850,1.3250,1.5710,0.3660,2.087
8.3960,1.3830,1.4180,0.3150,2.006
8.4050,1.4440,1.2100,0.2220,1.897
8.4140,1.5390,0.8630,0.0200,1.765
8.4240,1.4850,0.5870,-0.1510,1.604
8.4350,1.2790,0.4560,-0.2380,1.379
8.4440,1.0550,0.3740,-0.2380,1.144
8.4550,0.8790,0.2710,-0.1110,0.927
8.4640,0.7730,0.2120,0.1560,0.817
8.4750,0.6490,0.1350,0.5350,0.852
8.4850,0.5250,0.0720,0.8730,1.021
8.4950,0.4240,-0.0090,1.0360,1.119
8.5070,0.4960,-0.3310,0.9460,1.118
8.5170,0.9030,-1.1840,0.4690,1.561
8.5250,1.0070,-1.7740,0.0010,2.040
8.5360,0.4720,-1.4640,-0.1180,1.543
8.5460,-0.1080,-1.1380,-0.0190,1.143
8.5560,-0.4480,-1.2730,0.2850,1.379
8.5670,-0.5040,-1.8570,0.6760,2.039
8.5750,-0.1830,-2.7190,1.0270,2.912
8.5880,0.2240,-3.3020,1.1810,3.514
8.5950,0.4550,-3.4890,1.0930,3.684
8.6050,0.4710,-3.1290,0.6820,3.237
8.6150,0.3850,-2.4220,0.0940,2.454
8.6250,0.2140,-1.6820,-0.5250,1.775
8.6350,0.2200,-0.9950,-1.0640,1.473
8.6470,0.3400,-0.3170,-1.5570,1.625
8.6560,0.3540,0.3980,-2.0000,2.070
8.6650,0.2650,1.0910,-2.3240,2.581
8.6750,0.0920,1.6890,-2.4250,2.957
8.6850,-0.1220,2.1420,-2.5070,3.300
8.6950,-0.2500,2.2970,-2.5900,3.471
8.7050,-0.3190,2.1730,-2.7310,3.505
8.9010,-0.5600,2.0120,-3.0340,3.683
8.9030,-0.7770,1.6780,-3.2380,3.729
8.9050,-1.1050,1.3180,-3.3380,3.755
8.9070,-1.5220,1.0700,-3.2190,3.718
8.9080,-1.8770,0.9290,-2.8770,3.559
8.9100,-2.0210,0.7750,-2.3580,3.201
8.9110,-1.8570,0.6310,-1.7090,2.601
8.9130,-1.5380,0.5520,-1.0280,1.931
8.9140,-1.1900,0.4530,-0.4040,1.336
8.9160,-0.8320,0.3320,0.1210,0.904
8.9170,-0.7010,0.2450,0.5350,0.915
8.9190,-0.7790,0.1740,0.8010,1.131
8.9200,-0.7730,0.1300,0.9770,1.253
8.9210,-0.5920,0.0550,1.0740,1.228
8.9230,-0.4580,-0.0870,1.0500,1.149
8.9250,-0.4250,-0.1610,0.9330,1.038
8.9260,-0.3870,-0.1670,0.7590,0.868
8.9280,-0.0990,-0.2650,0.5080,0.581
8.9290,0.1640,-0.3950,0.2130,0.478
8.9300,0.0590,-0.3760,-0.0910,0.391
8.9310,-0.1590,-0.1840,-0.3940,0.463
8.9330,-0.2900,-0.0790,-0.6630,0.728
8.9340,-0.3210,-0.0630,-0.8530,0.914
8.9450,-0.2730,-0.0400,-0.9870,1.025
8.9540,-0.2740,0.0690,-1.0620,1.099
8.9640,-0.3940,0.1790,-1.0960,1.178
8.9740,-0.5070,0.2410,-1.0920,1.228
8.9860,-0.5330,0.1930,-1.0660,1.207
8.9960,-0.5330,0.1040,-1.1010,1.228
9.0060,-0.5050,0.0660,-0.9640,1.090
9.0160,-0.4370,0.0510,-0.7690,0.886
9.0250,-0.4820,-0.0020,-0.5600,0.739
9.0350,-0.6160,-0.0790,-0.3530,0.714
9.0450,-0.7710,-0.1470,-0.1340,0.796
9.0540,-0.8250,-0.2400,0.0660,0.862
9.0660,-0.8080,-0.3560,0.2650,0.922
9.0750,-0.9170,-0.4760,0.4220,1.116
9.0860,-1.0850,-0.5160,0.5690,1.329
9.0950,-1.1820,-0.5100,0.7120,1.471
9.1070,-1.1550,-0.4520,0.8480,1.502
9.1140,-1.1080,-0.3900,0.9440,1.507
9.1250,-1.0540,-0.3610,0.9570,1.469
9.1410,-1.0000,-0.3280,0.9750,1.435
9.1440,-0.9040,-0.2680,0.9300,1.324
9.1550,-0.8250,-0.2290,0.8330,1.195
9.1650,-0.8030,-0.2380,0.6260,1.046
9.1750,-0.8470,-0.2390,0.3630,0.952
9.1850,-0.8880,-0.1660,0.0630,0.906
9.1950,-0.9140,-0.0190,-0.2090,0.938
9.2040,-0.8310,0.0760,-0.5210,0.984
9.2150,-0.6900,0.0970,-0.8130,1.071
9.2260,-0.6130,0.1640,-1.0760,1.249
9.2350,-0.6440,0.2660,-1.2820,1.459
9.2440,-0.6120,0.3030,-1.4130,1.569
9.2550,-0.5680,0.2850,-1.5050,1.634
9.2680,-0.5130,0.2740,-1.5200,1.627
9.2740,-0.3740,0.2100,-1.5030,1.563
9.2870,-0.2080,0.0960,-1.4580,1.476
9.2960,-0.0220,-0.0270,-1.4860,1.486
9.3070,0.1710,-0.1490,-1.5930,1.609
9.3150,0.2170,-0.2730,-1.7070,1.742
9.3270,0.1700,-0.2950,-1.7930,1.825
9.3360,0.1240,-0.2490,-1.7600,1.782
9.3450,0.2130,-0.1180,-1.6970,1.714
9.3560,0.4230,-0.0430,-1.5960,1.652
9.3640,0.5940,0.0480,-1.5120,1.625
9.3740,0.5960,0.1370,-1.4490,1.573
9.3860,0.4060,0.0830,-1.3560,1.418
9.3950,0.1940,-0.2140,-1.2160,1.250
9.4040,0.1610,-0.9750,-0.9690,1.384
9.4150,0.0870,-1.8140,-0.7210,1.954
9.4240,-0.3240,-1.9620,-0.2260,2.001
9.4340,-0.4060,-1.3180,0.2030,1.394
9.4440,-0.2450,-0.6870,0.2520,0.772
9.4560,-0.1100,-0.1760,0.0840,0.224
9.4660,-0.0390,0.2830,-0.0480,0.290
9.4740,0.0240,0.3510,0.0050,0.352
9.4830,0.0120,0.3630,0.0790,0.372
9.4930,0.0430,0.2320,0.1500,0.280
9.5030,0.2520,-0.1720,0.1970,0.363
9.5140,0.6870,-0.8500,0.1370,1.101
9.5260,1.2750,-1.6990,0.0260,2.124
9.5340,1.7490,-2.3760,0.0620,2.951
9.5440,2.0660,-2.8680,0.2230,3.542
9.5550,2.1070,-3.0660,0.5570,3.762
9.5640,1.8020,-2.8770,1.0810,3.563
9.5770,1.1980,-2.4270,1.7820,3.241
10.3240,0.5010,-1.9360,2.5430,3.235
10.3250,-0.1110,-1.4730,3.1960,3.521
10.3260,-0.7130,-1.0460,3.7070,3.917
10.3270,-1.2870,-0.7270,4.0450,4.307
10.3280,-1.7220,-0.4800,4.1590,4.527
10.3300,-1.9700,-0.2290,4.1330,4.584
10.3320,6.8450,-12.4170,5.7290,15.292
10.3340,3.3620,-10.3680,5.6850,12.293
10.3370,-0.1560,-8.0030,4.6000,9.232
10.3380,-3.9190,-4.9800,3.5980,7.287
10.3400,-7.7320,-2.2330,3.2900,8.694
10.3410,-11.0830,0.6300,3.8370,11.745
10.3430,-13.8910,3.8520,4.7800,15.187
10.3460,-15.4750,7.1310,4.9460,17.742
10.3480,-16.0040,10.8750,4.0300,19.764
10.3500,-16.1400,14.7640,2.9730,22.075
10.3520,-15.4110,16.7340,2.2720,22.862
10.3540,-11.2180,13.8030,0.8530,17.807
10.3550,-4.5560,8.6930,-1.3510,9.907
10.3570,1.3340,6.4100,-3.3300,7.346
10.3630,5.3030,6.1650,-3.8980,9.018
10.3730,6.7320,6.1370,-2.8830,9.555
10.3860,5.7550,5.8100,-1.0320,8.243
10.4020,2.9140,5.4850,0.8480,6.269
10.4040,-1.3590,5.1670,1.8500,5.654
10.4180,-4.9100,4.1820,1.5920,6.643
10.4230,-7.2090,3.0290,1.1310,7.901
10.4370,-8.8050,2.9500,1.1550,9.358
10.4470,-10.1480,3.6940,1.4880,10.901
10.4530,-11.0060,4.6620,1.8140,12.090
10.4630,-11.7670,5.5700,1.9590,13.165
10.4730,-12.3630,6.3010,1.9070,14.007
10.4830,-12.3260,6.7050,1.7600,14.142
10.4930,-11.3610,6.7550,1.5610,13.309
10.5040,-9.5810,6.6250,0.9390,11.686
10.5130,-7.4980,6.5660,0.2080,9.969
10.5230,-5.7830,6.6370,-0.5540,8.820
10.5350,-4.6420,6.7140,-1.3570,8.275
10.5430,-3.8540,6.7260,-1.9680,7.998
10.5530,-3.3610,6.7280,-2.1960,7.835
10.5660,-3.0930,6.9300,-2.2170,7.906
10.5730,-2.9910,7.0760,-1.9500,7.926
10.5860,-3.0410,7.1840,-1.5340,7.951
10.5930,-3.4470,7.5750,-1.1370,8.400
10.6100,-4.4530,8.3420,-0.9280,9.502
10.6130,-5.6280,9.0450,-0.8810,10.689
10.6240,-6.6370,9.3110,-1.0350,11.481
10.6350,-7.3680,9.5270,-0.9950,12.085
10.6430,-8.1500,9.9070,-0.8060,12.854
10.6550,-9.0850,10.3790,-0.4740,13.802
10.6650,-10.0580,10.7610,-0.1240,14.730
10.6730,-11.1240,11.1190,0.1130,15.729
10.6830,-11.4000,11.0140,0.7290,15.868
10.6940,-10.8530,10.0340,1.4950,14.856
10.7040,-9.3810,8.1100,1.5790,12.501
10.7140,-7.4080,5.7460,1.0920,9.439
10.7240,-4.6000,2.5340,0.2750,5.259
10.7340,-0.4320,-1.8780,-0.6520,2.034
10.7440,4.3680,-7.2220,-1.5100,8.574
10.7540,9.1310,-10.4640,-1.8220,14.007
10.7640,12.7140,-10.8660,-1.9460,16.838
10.7740,15.3110,-12.0720,-2.1000,19.610
10.7840,16.5330,-14.4900,-1.6800,22.048
10.7940,16.2120,-15.2510,-0.9060,22.277
10.8040,15.7300,-16.9710,-0.6200,23.148
10.8140,13.6600,-16.5120,0.9410,21.451
10.8240,10.3210,-17.9410,1.4910,20.752
10.8340,7.3610,-15.7680,1.3490,17.454
10.8440,3.4750,-12.0150,2.8330,12.824
10.8540,1.5320,-12.1050,2.8440,12.529
10.8640,1.9020,-11.8640,1.5150,12.111
10.8740,3.0490,-11.0330,-0.2940,11.450
10.8830,5.0160,-10.5910,-1.9140,11.874
10.8940,8.0290,-9.9110,-3.2730,13.168
10.9030,9.9220,-8.8140,-4.8490,14.130
10.9130,9.8150,-7.6160,-7.0150,14.267
11.0620,8.5640,-6.0850,-9.7400,14.326
11.0630,6.6260,-3.7420,-11.6870,13.946
11.0660,4.7700,-1.6180,-11.7550,12.789
11.0680,3.4870,-0.4010,-9.4690,10.099
11.0700,2.8540,0.1620,-6.1700,6.800
11.0710,2.2860,0.7870,-2.9290,3.798
11.0730,1.5270,1.6740,-0.2670,2.282
11.0740,0.7570,2.4630,1.6320,3.050
11.0760,0.0960,2.9680,2.4750,3.866
11.0770,-0.2140,3.3020,2.6350,4.230
11.0790,-0.3690,3.4530,2.1800,4.100
11.0800,-0.6170,3.3330,1.4380,3.682
11.0820,-1.0200,3.1500,0.7740,3.400
11.0830,-1.3790,3.1180,0.1780,3.414
11.0850,-1.5790,3.0310,-0.3070,3.431
11.0860,-1.7480,2.9850,-0.5340,3.500
11.0880,-1.8830,2.9560,-0.4040,3.528
11.0920,-1.8710,3.0260,-0.3380,3.574
11.1020,-1.6550,2.9570,-0.4520,3.419
11.1120,-1.2530,2.8250,-0.5570,3.140
11.1240,-0.7040,2.6270,-0.6730,2.802
11.1330,0.0340,2.4090,-0.8080,2.541
11.1450,0.6180,2.2100,-0.8750,2.456
11.1540,0.8340,2.1010,-0.7670,2.387
11.1630,0.7850,1.9940,-0.6560,2.241
11.1740,0.7070,1.7790,-0.4520,1.967
11.1870,0.7030,1.4890,-0.1910,1.658
11.1970,0.5700,1.2430,0.1100,1.372
11.2030,0.2880,1.0750,0.4410,1.197
11.2140,-0.0670,1.1100,0.8630,1.408
11.2250,-0.3750,1.2350,1.3070,1.837
11.2360,-0.6000,1.3860,1.7740,2.330
11.2420,-0.7140,1.4390,2.1240,2.663
11.2530,-0.8060,1.4600,2.3990,2.922
11.2630,-0.8340,1.4560,2.6750,3.158
11.2730,-0.7980,1.1600,2.8440,3.173
11.2840,-0.5880,0.7410,2.9520,3.100
11.2940,-0.3210,0.0390,2.4940,2.515
11.3020,-0.1570,-1.0370,1.2860,1.659
11.3120,-0.2170,-1.5860,-0.0340,1.601
11.3230,-0.2350,-1.3510,-0.9130,1.647
11.3340,0.0830,-1.3180,-1.5820,2.061
11.3450,0.5940,-1.4630,-2.5090,2.965
11.3530,0.8670,-1.3940,-3.5940,3.951
11.3650,0.7850,-1.1730,-4.6060,4.817
11.3750,0.3210,-0.8420,-5.2760,5.352
11.3860,-0.1050,-0.2790,-5.5050,5.513
11.3920,0.0570,0.4130,-5.3480,5.364
11.4080,0.9160,0.5990,-4.7060,4.832
11.4170,1.9730,0.6350,-3.6720,4.217
11.4250,2.7370,0.7280,-2.6100,3.851
11.4370,3.0980,0.8600,-1.7680,3.669
11.4470,3.2080,0.9560,-1.0670,3.513
11.4540,3.1300,0.9290,-0.5270,3.307
11.4650,2.7900,0.6730,-0.1610,2.875
11.4760,2.0850,0.3070,-0.0760,2.109
11.4820,1.2210,0.0020,-0.1680,1.233
11.4920,0.3170,-0.2410,-0.1570,0.428
11.5060,-0.5830,-0.4040,-0.0280,0.710
11.5170,-1.4840,-0.5210,0.1210,1.577
11.5250,-2.2640,-0.5540,0.2660,2.346
11.5320,-2.8700,-0.4690,0.4540,2.943
11.5440,-3.1570,-0.3910,0.6530,3.247
11.5570,-3.1670,-0.4260,0.8580,3.309
11.5660,-2.8550,-0.5390,1.0680,3.096
11.5740,-2.4330,-0.6610,1.3090,2.841
11.5840,-1.9710,-0.6190,1.6430,2.640
11.5940,-1.5180,-0.4950,1.9740,2.539
11.6040,-1.1230,-0.3710,2.2640,2.554
11.6140,-0.7680,-0.3060,2.4430,2.579
11.6240,-0.5220,-0.1870,2.4880,2.549
11.6320,-0.3770,0.0090,2.4580,2.487
11.6420,-0.3260,0.1940,2.3310,2.362
11.6520,-0.2560,0.2950,2.1440,2.179
11.8610,-0.0890,0.3440,2.0150,2.046
11.8630,0.1240,0.3740,1.9220,1.962
11.8640,0.3910,0.3470,1.8030,1.877
11.8660,0.6880,0.3120,1.6250,1.792
11.8670,1.0060,0.2810,1.4420,1.781
11.8690,1.3260,0.2610,1.2170,1.819
11.8700,1.7330,0.2170,0.9360,1.982
11.8720,2.1350,0.1560,0.6250,2.230
11.8730,2.4280,0.1540,0.3530,2.458
11.8750,2.6510,0.2000,0.1240,2.661
11.8760,2.7810,0.2650,-0.0840,2.795
11.8770,2.7830,0.3490,-0.2520,2.816
11.8790,2.7060,0.4510,-0.3630,2.767
11.8800,2.5710,0.5620,-0.4620,2.672
11.8810,2.4380,0.5610,-0.6030,2.573
11.8830,2.2660,0.4230,-0.7420,2.422
11.8840,2.0530,0.3380,-0.9040,2.269
11.8860,1.7810,0.3050,-1.0680,2.099
11.8870,1.4230,0.2790,-1.1750,1.866
11.8890,1.0460,0.1900,-1.1670,1.579
11.8900,0.6740,0.0290,-1.1160,1.304
11.8910,0.2560,-0.1160,-1.0310,1.069
11.8930,-0.1410,-0.2050,-0.9430,0.975
11.8940,-0.5100,-0.3050,-0.8190,1.012
11.9020,-0.7710,-0.3930,-0.6470,1.081
11.9120,-0.9120,-0.4240,-0.4190,1.090
11.9210,-0.9820,-0.4730,-0.2170,1.111
11.9320,-0.9370,-0.6220,-0.0440,1.126
11.9420,-0.6740,-0.9640,-0.0310,1.177
11.9530,-0.3400,-1.4010,-0.1420,1.449
11.9630,-0.2560,-1.5200,-0.2370,1.560
11.9730,-0.4870,-1.2090,-0.1910,1.317
11.9860,-0.7800,-0.7950,-0.0460,1.115
11.9950,-0.8510,-0.5970,0.1350,1.048
12.0060,-0.8650,-0.4610,0.3420,1.038
12.0170,-1.0080,-0.2410,0.6000,1.198
12.0220,-1.1160,-0.0650,0.8060,1.378
12.0360,-1.1570,-0.0540,0.8430,1.433
12.0460,-1.0210,-0.1450,0.7660,1.285
12.0560,-0.7960,-0.1710,0.5780,0.998
12.0660,-0.5620,-0.2780,0.2240,0.666
12.0710,-0.3770,-0.4780,-0.2540,0.660
12.0810,-0.1870,-0.7250,-0.7800,1.081
12.0960,0.1450,-0.8630,-1.2640,1.537
12.1020,0.4900,-0.9220,-1.6870,1.984
12.1120,0.7200,-0.8590,-1.9880,2.282
12.1230,0.8840,-0.8110,-2.2430,2.544
12.1320,0.9150,-0.7220,-2.3900,2.659
12.1420,0.7650,-0.6250,-2.5340,2.720
12.1520,0.5010,-0.6460,-2.6570,2.780
12.1660,0.1340,-0.7440,-2.6880,2.792
12.1760,-0.2980,-0.7600,-2.6110,2.736
12.1840,-0.8200,-0.7780,-2.4800,2.725
12.1960,-1.3420,-0.7980,-2.3160,2.793
12.2040,-1.7830,-0.7160,-2.0940,2.842
12.2140,-2.1770,-0.5500,-1.8280,2.895
12.2230,-2.4550,-0.3370,-1.5400,2.918
12.2330,-2.5750,-0.1380,-1.2920,2.884
12.2430,-2.6210,0.0300,-1.0320,2.817
12.2530,-2.6630,0.2960,-0.7870,2.793
12.2620,-2.6500,0.5870,-0.5590,2.771
12.2720,-2.4570,0.8840,-0.2630,2.624
12.2820,-2.1260,1.0730,0.1720,2.388
12.2920,-1.7460,1.1250,0.5810,2.157
12.3050,-1.3780,1.1450,1.0470,2.075
12.3140,-1.0720,1.2370,1.5540,2.257
12.3260,-0.7370,1.4280,2.0060,2.570
