time,wx,wy,wz
5.200,0.07,-0.85,0.49
5.205,0.06,-0.84,0.50
5.206,0.06,-0.82,0.51
5.208,0.05,-0.79,0.53
5.210,0.05,-0.76,0.54
5.212,0.05,-0.74,0.55
5.215,0.05,-0.71,0.56
5.217,0.06,-0.68,0.57
5.220,0.06,-0.65,0.58
5.223,0.06,-0.61,0.58
5.225,0.07,-0.57,0.59
5.227,0.08,-0.53,0.59
5.231,0.08,-0.49,0.59
5.232,0.09,-0.45,0.58
5.235,0.10,-0.40,0.57
5.237,0.11,-0.35,0.56
5.245,0.12,-0.31,0.55
5.247,0.13,-0.26,0.54
5.247,0.15,-0.22,0.52
5.248,0.16,-0.17,0.51
5.250,0.17,-0.13,0.48
5.252,0.18,-0.08,0.46
5.264,0.20,-0.04,0.44
5.266,0.21,-0.01,0.42
5.266,0.22,0.03,0.40
5.267,0.24,0.07,0.37
5.268,0.25,0.10,0.35
5.268,0.27,0.13,0.32
5.271,0.28,0.15,0.30
5.277,0.30,0.18,0.27
5.278,0.31,0.20,0.25
5.279,0.32,0.22,0.23
5.280,0.33,0.24,0.21
5.283,0.34,0.25,0.19
5.285,0.35,0.27,0.17
5.287,0.35,0.28,0.16
5.291,0.36,0.29,0.14
5.293,0.36,0.30,0.13
5.294,0.36,0.30,0.12
5.297,0.36,0.31,0.11
5.300,0.36,0.31,0.11
5.303,0.36,0.31,0.10
5.306,0.35,0.31,0.09
5.307,0.35,0.31,0.09
5.309,0.34,0.31,0.09
5.312,0.33,0.30,0.08
5.315,0.32,0.30,0.08
5.317,0.31,0.29,0.08
5.322,0.30,0.29,0.08
5.323,0.29,0.28,0.08
5.324,0.27,0.27,0.08
5.328,0.26,0.25,0.09
5.330,0.25,0.24,0.09
5.332,0.23,0.22,0.09
5.335,0.21,0.21,0.10
5.338,0.20,0.19,0.11
5.343,0.18,0.17,0.12
5.344,0.16,0.15,0.13
5.345,0.14,0.12,0.14
5.347,0.12,0.10,0.15
5.350,0.09,0.08,0.16
5.352,0.07,0.05,0.17
5.355,0.05,0.03,0.18
5.365,0.03,0.01,0.19
5.367,0.01,-0.01,0.19
5.368,-0.00,-0.03,0.20
5.368,-0.02,-0.04,0.21
5.369,-0.04,-0.06,0.22
5.372,-0.05,-0.07,0.22
5.373,-0.07,-0.08,0.23
5.376,-0.08,-0.09,0.24
5.377,-0.09,-0.10,0.24
5.380,-0.10,-0.11,0.25
5.382,-0.10,-0.12,0.26
5.385,-0.11,-0.12,0.27
5.387,-0.11,-0.13,0.27
5.390,-0.11,-0.13,0.28
5.392,-0.11,-0.13,0.29
5.395,-0.12,-0.14,0.30
5.397,-0.11,-0.14,0.31
5.400,-0.11,-0.14,0.32
5.402,-0.11,-0.14,0.32
5.406,-0.10,-0.14,0.33
5.407,-0.10,-0.14,0.34
5.410,-0.09,-0.14,0.35
5.412,-0.09,-0.14,0.35
5.415,-0.08,-0.14,0.35
5.418,-0.07,-0.13,0.35
5.420,-0.06,-0.13,0.36
5.424,-0.06,-0.13,0.35
5.425,-0.05,-0.13,0.35
5.427,-0.04,-0.12,0.35
5.430,-0.03,-0.12,0.35
5.432,-0.02,-0.12,0.35
5.435,-0.01,-0.11,0.35
5.437,-0.00,-0.10,0.34
5.441,0.01,-0.10,0.34
5.443,0.02,-0.09,0.33
5.445,0.03,-0.09,0.33
5.447,0.04,-0.08,0.32
5.450,0.05,-0.07,0.32
5.452,0.06,-0.07,0.31
5.462,0.07,-0.06,0.31
5.463,0.08,-0.06,0.30
5.463,0.09,-0.06,0.29
5.464,0.10,-0.05,0.29
5.465,0.10,-0.05,0.28
5.467,0.11,-0.04,0.27
5.470,0.11,-0.04,0.26
5.473,0.12,-0.03,0.25
5.475,0.13,-0.03,0.24
5.477,0.13,-0.03,0.24
5.479,0.14,-0.02,0.23
5.482,0.14,-0.02,0.22
5.484,0.14,-0.01,0.22
5.487,0.14,-0.01,0.22
5.489,0.15,-0.00,0.21
5.492,0.14,0.00,0.21
5.494,0.15,0.00,0.21
5.497,0.15,0.01,0.21
5.499,0.15,0.01,0.21
5.502,0.14,0.02,0.22
5.506,0.14,0.02,0.22
5.507,0.14,0.03,0.22
5.509,0.14,0.03,0.23
5.512,0.14,0.04,0.23
5.514,0.13,0.04,0.24
5.517,0.13,0.04,0.24
5.520,0.12,0.04,0.25
5.522,0.11,0.04,0.25
5.524,0.11,0.04,0.25
5.528,0.10,0.05,0.26
5.529,0.09,0.05,0.26
5.532,0.08,0.05,0.27
5.535,0.07,0.05,0.27
5.537,0.06,0.05,0.28
5.542,0.05,0.05,0.28
5.542,0.04,0.04,0.28
5.544,0.02,0.04,0.28
5.547,0.01,0.03,0.28
5.549,-0.00,0.03,0.28
5.552,-0.02,0.02,0.27
5.554,-0.03,0.01,0.28
5.560,-0.05,0.00,0.27
5.561,-0.06,-0.01,0.27
5.562,-0.07,-0.01,0.27
5.564,-0.08,-0.02,0.27
5.566,-0.09,-0.02,0.27
5.569,-0.09,-0.03,0.27
5.572,-0.09,-0.03,0.27
5.574,-0.09,-0.02,0.27
5.576,-0.09,-0.02,0.27
5.579,-0.09,-0.02,0.27
5.582,-0.08,-0.01,0.27
5.584,-0.08,0.00,0.27
5.587,-0.08,0.02,0.26
5.590,-0.08,0.04,0.26
5.591,-0.08,0.06,0.26
5.594,-0.08,0.08,0.26
5.596,-0.09,0.11,0.26
5.600,-0.09,0.13,0.26
5.602,-0.11,0.16,0.25
5.605,-0.12,0.20,0.25
5.607,-0.14,0.23,0.25
5.609,-0.16,0.26,0.25
5.611,-0.18,0.29,0.25
5.614,-0.20,0.32,0.25
5.617,-0.23,0.34,0.26
5.621,-0.25,0.38,0.25
5.622,-0.28,0.41,0.26
5.624,-0.30,0.44,0.26
5.627,-0.32,0.46,0.26
5.629,-0.34,0.48,0.27
5.632,-0.36,0.51,0.27
5.634,-0.38,0.53,0.27
5.636,-0.39,0.55,0.27
5.641,-0.40,0.57,0.28
5.642,-0.41,0.59,0.28
5.644,-0.42,0.60,0.28
5.647,-0.42,0.62,0.28
5.649,-0.42,0.63,0.28
5.652,-0.42,0.64,0.27
5.664,-0.41,0.66,0.26
5.665,-0.41,0.67,0.25
5.666,-0.40,0.68,0.24
5.666,-0.39,0.69,0.23
5.667,-0.38,0.69,0.22
5.667,-0.36,0.70,0.20
5.670,-0.34,0.71,0.19
5.674,-0.33,0.71,0.17
5.675,-0.31,0.71,0.15
5.677,-0.30,0.72,0.13
5.679,-0.28,0.73,0.11
5.682,-0.26,0.73,0.09
5.684,-0.24,0.74,0.06
5.687,-0.23,0.75,0.04
5.690,-0.21,0.75,0.02
5.691,-0.19,0.76,0.00
5.694,-0.17,0.76,-0.01
5.697,-0.15,0.77,-0.03
5.699,-0.13,0.77,-0.04
5.702,-0.11,0.78,-0.05
5.705,-0.10,0.78,-0.06
5.707,-0.08,0.78,-0.07
5.709,-0.06,0.78,-0.07
5.712,-0.04,0.77,-0.07
5.714,-0.02,0.76,-0.07
5.717,-0.00,0.75,-0.07
5.723,0.01,0.73,-0.06
5.724,0.03,0.71,-0.05
5.725,0.05,0.68,-0.04
5.727,0.07,0.66,-0.02
5.729,0.09,0.63,0.00
5.732,0.11,0.60,0.02
5.735,0.12,0.56,0.05
5.737,0.14,0.52,0.07
5.744,0.16,0.49,0.10
5.745,0.18,0.46,0.13
5.745,0.19,0.42,0.16
5.746,0.21,0.39,0.19
5.749,0.22,0.35,0.22
5.751,0.23,0.31,0.25
5.754,0.24,0.27,0.29
5.764,0.24,0.22,0.32
5.765,0.24,0.18,0.35
5.766,0.24,0.14,0.37
5.767,0.24,0.10,0.41
5.768,0.22,0.05,0.44
5.769,0.21,0.02,0.48
5.772,0.18,-0.02,0.52
5.776,0.16,-0.04,0.55
5.777,0.13,-0.07,0.59
5.779,0.10,-0.08,0.63
5.781,0.06,-0.09,0.66
5.784,0.02,-0.09,0.70
5.787,-0.02,-0.09,0.74
5.789,-0.07,-0.08,0.78
5.792,-0.12,-0.06,0.82
5.794,-0.16,-0.04,0.86
5.797,-0.21,-0.02,0.90
5.800,-0.25,0.01,0.94
5.802,-0.29,0.04,0.98
5.805,-0.33,0.08,1.02
5.807,-0.36,0.12,1.06
5.809,-0.38,0.17,1.09
5.811,-0.41,0.23,1.13
5.814,-0.43,0.28,1.18
5.817,-0.44,0.34,1.22
5.826,-0.46,0.39,1.28
5.827,-0.47,0.46,1.33
5.828,-0.48,0.53,1.39
5.829,-0.48,0.60,1.46
5.833,-0.48,0.68,1.53
5.833,-0.48,0.76,1.60
5.834,-0.47,0.85,1.68
5.839,-0.46,0.95,1.74
5.840,-0.43,1.04,1.81
5.848,-0.41,1.14,1.88
5.849,-0.36,1.24,1.93
5.850,-0.31,1.33,1.98
5.851,-0.25,1.41,2.02
5.852,-0.17,1.48,2.04
5.875,-0.08,1.52,2.06
5.876,0.02,1.55,2.07
5.877,0.13,1.56,2.06
5.877,0.26,1.55,2.05
5.878,0.40,1.51,2.03
5.879,0.55,1.45,2.00
5.879,0.72,1.37,1.96
5.880,0.89,1.28,1.91
5.881,1.07,1.17,1.85
5.882,1.25,1.04,1.79
5.882,1.44,0.90,1.71
5.883,1.61,0.75,1.62
5.884,1.77,0.59,1.53
5.887,1.93,0.42,1.43
5.889,2.07,0.23,1.32
5.892,2.19,0.03,1.21
5.894,2.28,-0.18,1.09
5.896,2.36,-0.38,0.95
5.899,2.41,-0.60,0.82
5.903,2.45,-0.81,0.67
5.904,2.46,-1.02,0.54
5.908,2.46,-1.24,0.40
5.909,2.44,-1.43,0.28
5.912,2.40,-1.61,0.17
5.914,2.35,-1.78,0.06
5.916,2.29,-1.93,-0.04
5.919,2.21,-2.06,-0.11
5.929,2.14,-2.17,-0.19
5.930,2.05,-2.25,-0.24
5.931,1.95,-2.31,-0.29
5.931,1.85,-2.35,-0.33
5.932,1.74,-2.37,-0.37
5.934,1.62,-2.37,-0.42
5.936,1.49,-2.36,-0.46
5.948,1.36,-2.32,-0.51
5.949,1.22,-2.27,-0.56
5.950,1.08,-2.20,-0.61
5.951,0.93,-2.11,-0.67
5.951,0.78,-2.00,-0.72
5.954,0.64,-1.87,-0.77
5.955,0.48,-1.74,-0.82
5.957,0.33,-1.60,-0.87
5.961,0.17,-1.46,-0.92
5.961,0.01,-1.30,-0.96
5.964,-0.15,-1.13,-0.99
5.967,-0.29,-0.95,-1.02
5.969,-0.43,-0.77,-1.04
5.972,-0.56,-0.59,-1.06
5.974,-0.68,-0.41,-1.08
5.976,-0.79,-0.24,-1.10
5.979,-0.88,-0.07,-1.12
5.981,-0.96,0.09,-1.14
5.987,-1.03,0.24,-1.17
5.988,-1.09,0.39,-1.19
5.989,-1.14,0.53,-1.21
5.992,-1.17,0.66,-1.23
5.994,-1.20,0.78,-1.26
5.997,-1.21,0.88,-1.29
5.999,-1.22,0.97,-1.31
6.002,-1.22,1.03,-1.33
6.005,-1.22,1.07,-1.35
6.007,-1.21,1.09,-1.37
6.009,-1.19,1.07,-1.38
6.012,-1.18,1.04,-1.40
6.014,-1.17,0.99,-1.41
6.017,-1.15,0.92,-1.41
6.024,-1.15,0.84,-1.42
6.026,-1.13,0.76,-1.42
6.027,-1.12,0.67,-1.43
6.027,-1.11,0.58,-1.44
6.032,-1.10,0.47,-1.46
6.033,-1.08,0.35,-1.47
6.034,-1.07,0.22,-1.48
6.036,-1.06,0.08,-1.50
6.042,-1.05,-0.06,-1.52
6.043,-1.04,-0.21,-1.53
6.044,-1.04,-0.37,-1.55
6.051,-1.03,-0.53,-1.56
6.052,-1.02,-0.68,-1.57
6.053,-1.01,-0.82,-1.58
6.054,-0.98,-0.94,-1.60
6.060,-0.94,-1.06,-1.62
6.061,-0.90,-1.17,-1.64
6.062,-0.84,-1.27,-1.67
6.064,-0.77,-1.35,-1.69
6.066,-0.68,-1.41,-1.71
6.069,-0.58,-1.45,-1.72
6.072,-0.48,-1.47,-1.72
6.074,-0.37,-1.46,-1.71
6.076,-0.27,-1.43,-1.68
6.079,-0.17,-1.38,-1.63
6.081,-0.09,-1.32,-1.57
6.083,-0.04,-1.25,-1.49
6.086,0.00,-1.19,-1.38
6.089,0.02,-1.13,-1.27
6.091,0.01,-1.07,-1.15
6.093,-0.02,-1.03,-1.02
6.096,-0.05,-0.99,-0.88
6.099,-0.11,-0.95,-0.75
6.101,-0.15,-0.93,-0.61
6.105,-0.20,-0.90,-0.50
6.106,-0.24,-0.88,-0.38
6.109,-0.26,-0.86,-0.28
6.111,-0.28,-0.84,-0.19
6.113,-0.27,-0.82,-0.10
6.117,-0.26,-0.81,-0.03
6.120,-0.23,-0.79,0.02
6.123,-0.19,-0.79,0.07
6.124,-0.14,-0.79,0.11
6.126,-0.07,-0.80,0.14
6.128,0.01,-0.81,0.17
6.131,0.09,-0.83,0.19
6.136,0.19,-0.85,0.20
6.142,0.30,-0.86,0.21
6.143,0.42,-0.88,0.23
6.143,0.53,-0.90,0.24
6.144,0.65,-0.92,0.25
6.146,0.76,-0.94,0.26
6.149,0.88,-0.95,0.27
6.151,1.00,-0.96,0.28
6.158,1.11,-0.96,0.28
6.159,1.22,-0.97,0.29
6.160,1.34,-0.95,0.30
6.161,1.45,-0.93,0.33
6.163,1.57,-0.91,0.35
6.166,1.69,-0.88,0.38
6.171,1.80,-0.86,0.42
6.172,1.91,-0.87,0.46
6.173,2.01,-0.90,0.50
6.176,2.09,-0.97,0.55
6.179,2.15,-1.09,0.59
6.181,2.19,-1.24,0.62
6.184,2.21,-1.43,0.63
6.186,2.19,-1.65,0.63
6.189,2.15,-1.89,0.61
6.191,2.08,-2.14,0.58
6.194,1.99,-2.37,0.53
6.196,1.88,-2.56,0.46
6.199,1.77,-2.72,0.38
6.201,1.64,-2.84,0.28
6.204,1.51,-2.91,0.16
6.208,1.38,-2.93,0.04
6.209,1.24,-2.90,-0.10
6.212,1.11,-2.83,-0.25
6.213,0.96,-2.70,-0.40
6.216,0.81,-2.54,-0.56
6.220,0.65,-2.35,-0.71
6.221,0.48,-2.13,-0.86
6.224,0.30,-1.89,-1.00
6.227,0.12,-1.63,-1.13
6.229,-0.07,-1.34,-1.25
6.232,-0.27,-1.03,-1.36
6.234,-0.47,-0.68,-1.46
6.238,-0.66,-0.31,-1.53
6.243,-0.85,0.07,-1.60
6.244,-1.04,0.45,-1.65
6.245,-1.22,0.82,-1.68
6.247,-1.39,1.18,-1.70
6.248,-1.56,1.51,-1.71
6.251,-1.71,1.81,-1.71
6.256,-1.85,2.09,-1.70
6.257,-1.98,2.36,-1.69
6.261,-2.11,2.60,-1.66
6.263,-2.24,2.82,-1.62
6.264,-2.36,3.00,-1.59
6.267,-2.48,3.15,-1.55
6.272,-2.59,3.26,-1.52
6.273,-2.70,3.33,-1.49
6.274,-2.79,3.37,-1.48
6.276,-2.88,3.38,-1.48
6.279,-2.96,3.38,-1.48
6.281,-3.03,3.36,-1.48
6.284,-3.09,3.33,-1.50
6.286,-3.14,3.28,-1.51
6.288,-3.18,3.21,-1.52
6.291,-3.21,3.14,-1.54
6.293,-3.23,3.06,-1.54
6.296,-3.24,2.97,-1.54
6.299,-3.23,2.89,-1.54
6.301,-3.21,2.80,-1.52
6.305,-3.18,2.73,-1.50
6.306,-3.13,2.64,-1.46
6.309,-3.07,2.57,-1.41
6.311,-3.00,2.49,-1.35
6.314,-2.91,2.42,-1.28
6.316,-2.82,2.35,-1.19
6.319,-2.70,2.28,-1.10
6.321,-2.58,2.22,-1.00
6.324,-2.44,2.18,-0.90
6.326,-2.30,2.13,-0.80
6.328,-2.14,2.09,-0.69
6.331,-1.98,2.05,-0.58
6.333,-1.82,2.01,-0.47
6.336,-1.65,1.98,-0.36
6.344,-1.48,1.95,-0.25
6.345,-1.30,1.91,-0.13
6.347,-1.13,1.88,-0.03
6.348,-0.95,1.84,0.08
6.349,-0.78,1.79,0.18
6.353,-0.61,1.74,0.27
6.367,-0.44,1.68,0.36
6.368,-0.27,1.62,0.44
6.369,-0.11,1.55,0.53
6.369,0.04,1.47,0.61
6.370,0.19,1.38,0.69
6.371,0.33,1.27,0.76
6.372,0.46,1.16,0.84
6.372,0.58,1.04,0.91
6.377,0.69,0.90,0.97
6.378,0.79,0.77,1.03
6.379,0.90,0.62,1.08
6.381,0.99,0.47,1.12
6.384,1.07,0.31,1.14
6.386,1.15,0.16,1.16
6.389,1.23,-0.01,1.16
6.391,1.29,-0.17,1.16
6.393,1.34,-0.34,1.13
6.396,1.39,-0.50,1.10
6.399,1.43,-0.65,1.06
6.401,1.46,-0.79,1.01
6.404,1.48,-0.93,0.95
6.406,1.50,-1.06,0.89
6.409,1.50,-1.17,0.81
6.411,1.50,-1.26,0.74
6.413,1.49,-1.34,0.67
6.416,1.48,-1.40,0.58
6.421,1.45,-1.45,0.51
6.422,1.42,-1.48,0.43
6.425,1.38,-1.49,0.36
6.426,1.34,-1.48,0.29
6.429,1.29,-1.45,0.22
6.431,1.23,-1.41,0.17
6.433,1.16,-1.35,0.12
6.436,1.09,-1.27,0.08
6.443,1.02,-1.18,0.04
6.444,0.94,-1.09,0.02
6.444,0.86,-0.98,-0.01
6.446,0.78,-0.87,-0.02
6.450,0.69,-0.75,-0.03
6.451,0.61,-0.63,-0.03
6.455,0.52,-0.51,-0.02
6.468,0.44,-0.39,-0.00
6.472,0.35,-0.27,0.02
6.472,0.27,-0.15,0.04
6.473,0.18,-0.03,0.07
6.474,0.10,0.09,0.10
6.474,0.02,0.20,0.13
6.475,-0.06,0.30,0.17
6.476,-0.13,0.40,0.19
6.476,-0.21,0.49,0.22
6.478,-0.27,0.56,0.23
6.481,-0.32,0.63,0.24
6.484,-0.38,0.68,0.25
6.486,-0.43,0.72,0.24
6.489,-0.47,0.75,0.23
6.491,-0.51,0.77,0.20
6.493,-0.55,0.79,0.18
6.496,-0.58,0.79,0.15
6.499,-0.60,0.78,0.11
6.501,-0.62,0.76,0.08
6.505,-0.64,0.74,0.04
6.508,-0.66,0.70,-0.01
6.509,-0.67,0.66,-0.06
6.511,-0.68,0.62,-0.10
6.513,-0.69,0.57,-0.15
6.516,-0.69,0.52,-0.20
6.522,-0.69,0.47,-0.25
6.523,-0.68,0.42,-0.30
6.523,-0.67,0.38,-0.34
6.526,-0.66,0.35,-0.38
6.529,-0.65,0.32,-0.42
6.531,-0.64,0.30,-0.44
6.533,-0.64,0.28,-0.47
6.536,-0.64,0.26,-0.48
6.545,-0.65,0.26,-0.49
6.546,-0.66,0.27,-0.48
6.547,-0.68,0.28,-0.48
6.547,-0.71,0.30,-0.46
6.548,-0.74,0.31,-0.44
6.551,-0.77,0.33,-0.41
6.554,-0.81,0.36,-0.37
6.565,-0.85,0.38,-0.33
6.566,-0.88,0.40,-0.29
6.567,-0.92,0.42,-0.23
6.568,-0.95,0.45,-0.18
6.568,-0.98,0.48,-0.12
6.571,-1.00,0.52,-0.06
6.573,-1.02,0.57,0.00
6.574,-1.03,0.63,0.05
6.576,-1.03,0.68,0.11
6.578,-1.02,0.74,0.16
6.581,-1.01,0.79,0.20
6.584,-0.98,0.84,0.25
6.588,-0.94,0.87,0.28
6.589,-0.90,0.89,0.31
6.591,-0.85,0.88,0.34
6.594,-0.80,0.86,0.35
6.596,-0.74,0.82,0.38
6.598,-0.68,0.75,0.39
6.601,-0.62,0.66,0.41
6.605,-0.56,0.55,0.43
6.606,-0.50,0.43,0.46
6.608,-0.45,0.29,0.49
6.611,-0.39,0.16,0.52
6.613,-0.34,0.02,0.55
6.616,-0.29,-0.11,0.59
6.619,-0.25,-0.23,0.63
6.622,-0.22,-0.35,0.66
6.623,-0.19,-0.46,0.69
6.626,-0.17,-0.56,0.73
6.629,-0.15,-0.65,0.75
6.631,-0.15,-0.72,0.78
6.633,-0.14,-0.78,0.80
6.637,-0.15,-0.83,0.82
6.640,-0.17,-0.86,0.84
6.641,-0.19,-0.88,0.85
6.644,-0.21,-0.88,0.87
6.646,-0.23,-0.86,0.87
6.649,-0.23,-0.82,0.87
6.651,-0.22,-0.77,0.88
6.653,-0.20,-0.71,0.88
6.660,-0.17,-0.64,0.87
6.661,-0.13,-0.58,0.86
6.662,-0.08,-0.51,0.84
6.663,-0.01,-0.45,0.82
6.666,0.06,-0.39,0.80
6.683,0.14,-0.33,0.78
6.685,0.23,-0.28,0.75
6.686,0.32,-0.23,0.73
6.686,0.41,-0.19,0.71
6.687,0.50,-0.15,0.70
6.688,0.59,-0.13,0.68
6.688,0.66,-0.13,0.68
6.689,0.72,-0.14,0.68
6.690,0.77,-0.17,0.67
6.694,0.80,-0.20,0.67
6.695,0.81,-0.25,0.66
6.696,0.81,-0.30,0.66
6.698,0.80,-0.36,0.66
6.701,0.79,-0.42,0.66
6.703,0.77,-0.47,0.66
6.708,0.76,-0.52,0.66
6.709,0.74,-0.56,0.67
6.711,0.74,-0.58,0.69
6.713,0.74,-0.60,0.70
6.716,0.76,-0.60,0.72
6.721,0.77,-0.60,0.73
6.723,0.81,-0.60,0.76
6.724,0.84,-0.60,0.77
6.732,0.89,-0.60,0.80
6.733,0.94,-0.60,0.83
6.734,0.99,-0.61,0.86
6.735,1.05,-0.62,0.89
6.736,1.11,-0.63,0.93
6.748,1.17,-0.64,0.97
6.749,1.22,-0.65,1.02
6.750,1.28,-0.66,1.07
6.750,1.33,-0.68,1.12
6.751,1.38,-0.70,1.17
6.754,1.42,-0.75,1.21
6.755,1.45,-0.80,1.25
6.759,1.48,-0.86,1.27
6.760,1.50,-0.92,1.29
6.761,1.51,-0.99,1.30
6.766,1.51,-1.06,1.29
6.767,1.50,-1.12,1.28
6.768,1.48,-1.19,1.26
6.771,1.44,-1.26,1.22
6.774,1.38,-1.33,1.17
6.775,1.32,-1.39,1.11
6.778,1.24,-1.44,1.05
6.781,1.14,-1.49,0.98
6.783,1.04,-1.53,0.90
6.785,0.93,-1.55,0.83
6.788,0.82,-1.57,0.76
6.791,0.70,-1.57,0.68
6.793,0.58,-1.57,0.61
6.795,0.47,-1.55,0.54
6.798,0.35,-1.52,0.49
6.801,0.24,-1.48,0.43
6.803,0.14,-1.41,0.38
6.806,0.04,-1.34,0.34
6.808,-0.05,-1.26,0.30
6.810,-0.14,-1.17,0.28
6.813,-0.22,-1.07,0.27
6.816,-0.29,-0.96,0.26
6.820,-0.36,-0.85,0.26
6.823,-0.41,-0.73,0.25
6.824,-0.46,-0.62,0.26
6.826,-0.50,-0.50,0.27
6.828,-0.53,-0.39,0.27
6.831,-0.55,-0.28,0.28
6.833,-0.56,-0.17,0.29
6.837,-0.56,-0.07,0.30
6.839,-0.56,0.02,0.31
6.841,-0.54,0.10,0.32
6.843,-0.51,0.18,0.32
6.845,-0.48,0.25,0.33
6.848,-0.44,0.32,0.33
6.851,-0.40,0.38,0.32
6.860,-0.34,0.43,0.32
6.861,-0.28,0.48,0.31
6.862,-0.22,0.51,0.29
6.863,-0.15,0.53,0.26
6.863,-0.07,0.54,0.23
6.866,0.01,0.53,0.20
6.869,0.10,0.51,0.17
6.881,0.20,0.49,0.13
6.883,0.30,0.46,0.10
6.883,0.40,0.42,0.06
6.884,0.51,0.37,0.02
6.885,0.62,0.32,-0.02
6.886,0.73,0.26,-0.05
6.886,0.84,0.20,-0.09
6.890,0.94,0.14,-0.12
6.892,1.04,0.06,-0.16
6.893,1.14,-0.01,-0.19
6.895,1.22,-0.09,-0.21
6.898,1.30,-0.16,-0.24
6.900,1.37,-0.23,-0.27
6.905,1.43,-0.30,-0.29
6.906,1.47,-0.36,-0.31
6.908,1.51,-0.42,-0.33
6.911,1.53,-0.48,-0.34
6.913,1.54,-0.54,-0.35
6.915,1.54,-0.58,-0.37
6.918,1.53,-0.62,-0.37
6.921,1.51,-0.65,-0.38
6.923,1.48,-0.68,-0.38
6.926,1.44,-0.69,-0.38
6.928,1.39,-0.70,-0.38
6.931,1.33,-0.70,-0.38
6.933,1.27,-0.69,-0.38
6.936,1.20,-0.67,-0.39
6.942,1.12,-0.64,-0.38
6.943,1.03,-0.61,-0.38
6.944,0.95,-0.57,-0.38
6.945,0.85,-0.52,-0.37
6.948,0.76,-0.48,-0.37
6.951,0.66,-0.43,-0.37
6.966,0.57,-0.37,-0.36
6.967,0.47,-0.32,-0.35
6.968,0.38,-0.26,-0.35
6.969,0.29,-0.20,-0.34
6.970,0.20,-0.14,-0.32
6.970,0.12,-0.08,-0.32
6.975,0.04,-0.02,-0.30
6.976,-0.04,0.04,-0.30
6.976,-0.11,0.10,-0.29
6.977,-0.18,0.15,-0.29
6.978,-0.24,0.21,-0.30
6.981,-0.30,0.25,-0.30
6.983,-0.35,0.30,-0.30
6.985,-0.41,0.35,-0.31
6.988,-0.45,0.39,-0.32
6.991,-0.49,0.42,-0.33
6.993,-0.53,0.45,-0.33
6.995,-0.56,0.47,-0.35
6.998,-0.58,0.49,-0.35
7.002,-0.61,0.50,-0.36
7.004,-0.62,0.51,-0.37
7.008,-0.63,0.51,-0.38
7.009,-0.63,0.51,-0.39
7.011,-0.63,0.50,-0.40
7.013,-0.63,0.48,-0.42
7.016,-0.62,0.47,-0.43
7.021,-0.61,0.45,-0.43
7.022,-0.60,0.42,-0.44
7.024,-0.57,0.39,-0.45
7.026,-0.55,0.35,-0.44
7.029,-0.52,0.31,-0.45
7.031,-0.48,0.26,-0.44
7.033,-0.44,0.21,-0.44
7.036,-0.40,0.16,-0.43
7.044,-0.36,0.10,-0.42
7.045,-0.31,0.04,-0.41
7.046,-0.26,-0.02,-0.40
7.047,-0.20,-0.08,-0.38
7.048,-0.15,-0.14,-0.36
7.050,-0.09,-0.21,-0.35
7.053,-0.03,-0.27,-0.33
7.073,0.02,-0.33,-0.31
7.075,0.08,-0.39,-0.29
7.076,0.13,-0.45,-0.27
7.076,0.18,-0.51,-0.25
7.077,0.23,-0.57,-0.24
7.078,0.28,-0.62,-0.22
7.079,0.32,-0.67,-0.20
7.079,0.37,-0.72,-0.18
7.080,0.41,-0.76,-0.17
7.081,0.44,-0.79,-0.15
7.081,0.48,-0.82,-0.14
7.083,0.51,-0.84,-0.14
7.088,0.54,-0.85,-0.13
7.089,0.56,-0.85,-0.12
7.090,0.59,-0.85,-0.12
7.093,0.60,-0.85,-0.12
7.095,0.62,-0.84,-0.10
7.098,0.64,-0.83,-0.10
7.100,0.65,-0.81,-0.09
7.103,0.66,-0.79,-0.08
7.106,0.67,-0.77,-0.07
7.108,0.68,-0.75,-0.06
7.110,0.68,-0.73,-0.05
7.113,0.69,-0.70,-0.04
7.115,0.69,-0.68,-0.03
7.120,0.69,-0.65,-0.02
7.121,0.69,-0.63,-0.01
7.123,0.69,-0.60,0.00
7.127,0.69,-0.58,0.01
7.128,0.69,-0.55,0.02
7.131,0.68,-0.52,0.03
7.133,0.68,-0.49,0.04
7.138,0.67,-0.46,0.04
7.140,0.66,-0.43,0.05
7.141,0.66,-0.40,0.05
7.143,0.65,-0.37,0.06
7.146,0.64,-0.34,0.06
7.148,0.63,-0.31,0.06
7.151,0.62,-0.28,0.05
7.158,0.61,-0.25,0.05
7.159,0.60,-0.21,0.05
7.159,0.59,-0.18,0.04
7.160,0.58,-0.14,0.03
7.163,0.56,-0.10,0.02
7.166,0.55,-0.07,0.01
7.168,0.54,-0.03,-0.00
7.181,0.52,0.01,-0.02
7.182,0.51,0.04,-0.03
7.183,0.49,0.08,-0.05
7.184,0.48,0.11,-0.06
7.184,0.47,0.14,-0.08
7.185,0.45,0.16,-0.09
7.192,0.44,0.19,-0.11
7.193,0.43,0.21,-0.12
7.194,0.41,0.22,-0.13
7.194,0.40,0.24,-0.14
7.195,0.38,0.25,-0.15
7.198,0.37,0.26,-0.16
7.201,0.36,0.27,-0.17
7.204,0.34,0.27,-0.17
7.207,0.32,0.27,-0.18
7.208,0.30,0.27,-0.18
7.210,0.27,0.26,-0.18
