time,ax,ay,az,aT
18.9530,0.1770,0.2120,-1.3260,1.354
18.9630,0.3920,0.3370,-1.3300,1.427
18.9720,0.5080,0.2870,-1.0310,1.185
18.9830,0.5150,0.1270,-0.5460,0.761
18.9920,0.5480,-0.0320,0.0670,0.553
19.0070,0.6130,-0.1180,0.5940,0.862
19.0130,0.6010,-0.1840,0.9110,1.107
19.0250,0.5600,-0.3000,1.1360,1.302
19.0340,0.4290,-0.2470,1.4570,1.539
19.0530,0.3420,-0.1360,2.0230,2.056
19.0570,0.1660,0.0020,2.4300,2.436
19.0650,-0.0690,0.0280,2.2990,2.300
19.0790,-0.2840,-0.0510,1.6640,1.689
19.0850,-0.4720,-0.1050,0.8450,0.974
19.0920,-0.6450,-0.1530,0.1850,0.688
19.1060,-0.7720,-0.2030,-0.1880,0.820
19.1130,-0.7640,-0.2200,-0.2790,0.843
19.1240,-0.6210,-0.2250,-0.2990,0.725
19.1340,-0.4620,-0.1550,-0.3440,0.596
19.1430,-0.3120,-0.0740,-0.3100,0.446
19.1520,-0.1980,-0.1350,-0.2730,0.363
19.1620,-0.1660,-0.2120,-0.3700,0.458
19.1720,-0.2510,-0.1800,-0.5540,0.634
19.1840,-0.3910,-0.0670,-0.7550,0.853
19.1920,-0.4090,-0.0460,-0.9290,1.016
19.2030,-0.3320,-0.0980,-0.9410,1.003
19.2130,-0.2390,-0.1640,-0.7830,0.835
19.2230,-0.2080,-0.1350,-0.5330,0.588
19.2320,-0.2190,-0.0760,-0.2950,0.375
19.2420,-0.2130,-0.0350,-0.1560,0.266
19.2530,-0.2500,-0.0720,-0.0950,0.277
19.2620,-0.2690,-0.1090,-0.0150,0.291
19.2730,-0.2980,-0.1330,0.0530,0.331
19.2830,-0.2910,-0.1470,0.1400,0.355
19.2920,-0.2070,-0.1870,0.1840,0.334
19.3020,-0.1710,-0.2120,0.1830,0.328
19.3120,-0.2030,-0.2020,0.1670,0.332
19.3230,-0.2420,-0.1880,0.0890,0.319
19.3320,-0.1290,-0.1920,-0.1240,0.262
19.3420,0.0080,-0.1790,-0.3360,0.381
19.3530,0.0340,-0.0660,-0.4460,0.452
19.3630,-0.0970,0.0980,-0.4680,0.488
19.3730,-0.2900,0.1980,-0.4970,0.609
19.3840,-0.4590,0.1320,-0.5740,0.747
19.3920,-0.3270,-0.0140,-0.7510,0.819
19.4020,-0.1290,-0.0770,-0.7900,0.804
19.4120,-0.0450,-0.0150,-0.4840,0.486
19.4240,0.0970,0.0300,-0.1090,0.149
19.4320,0.4720,0.0120,0.2030,0.514
19.4420,0.9480,-0.0770,0.3320,1.007
19.4540,1.1270,0.0110,0.2530,1.155
19.4660,1.0660,0.0230,0.0150,1.066
19.4730,0.8050,0.1700,0.0770,0.826
19.4840,0.4390,0.2070,0.4990,0.696
19.4930,0.1170,0.1090,1.1010,1.113
19.5030,-0.1430,-0.0260,1.4750,1.482
19.5130,-0.4010,-0.1970,1.5560,1.619
19.5230,-0.6670,-0.2900,1.4850,1.654
19.5330,-0.8930,-0.3090,1.2790,1.590
19.5430,-0.9980,-0.3570,0.9400,1.417
19.5520,-1.0570,-0.5610,0.5370,1.312
19.5620,-1.1130,-0.7500,0.4570,1.418
19.5730,-1.1950,-0.8290,0.6380,1.588
19.5840,-1.3090,-0.7770,0.7790,1.710
19.5920,-1.1900,-0.5920,0.8790,1.593
19.6040,-0.7500,-0.3000,1.6760,1.861
19.6140,-0.4140,-0.2000,2.1150,2.164
19.6260,-0.1870,-0.0400,1.7760,1.786
19.6340,-0.0620,0.1280,0.8040,0.816
19.6430,0.1530,0.1970,-0.2290,0.339
19.6530,0.2930,0.1490,-0.8600,0.921
19.6630,0.2520,-0.1850,-1.2570,1.295
19.6740,-0.0200,-0.4360,-1.5100,1.572
19.6830,-0.3930,-0.4600,-1.6560,1.763
19.6930,-0.7110,-0.2830,-1.5950,1.769
19.7080,-0.8330,-0.2040,-1.4760,1.707
19.7120,-0.8160,-0.1310,-1.1640,1.428
19.7260,-0.6910,-0.2210,-0.5160,0.890
19.7330,-0.3610,-0.2850,0.0370,0.461
19.7430,0.0120,-0.2150,0.4910,0.536
